# compare_bandwidth_utilization: 用于方案对比的带宽利用率。
# static_bandwidth_utilization: 不考虑重传时，静态打包方案本身的带宽利用率。
# signal_count: 按原始 MessageCode 去重后的信号种类数，不是副本总数。
# total_added_signal_copies: 相比原始 1 份信号，方案中新增的信号副本总数。
# 三种方案的 WCRT 均按信号级统计值输出；foundation / baseline1 基于“最早成功副本到达时间”分布，baseline2 基于重传分布。
# 本文件中的 WCRT/周期 指标统一使用 P95（95%分位响应时间）；signal_detail 里的 WCRT 列统一是信号级统计值（单位 ms）。

retry_distribution_report	D:\document\CODE\paper1\storage\analysis\2026428_214615\retry_probability_reports\E8S150_8ecu_150signals_004.txt

# 每个方案的总体指标。
[scheme_summary]
scheme	compare_bandwidth_utilization	static_bandwidth_utilization	signal_count	total_added_signal_copies	schedulable
foundation	0.63995999999999953	0.63995999999999953	150	37	1
baseline1	0.65539999999999965	0.65539999999999965	150	73	1
baseline2	0.39034951085831748	0.39034920000000006	150	0	1

# 按 ASIL 分组统计的 WCRT/周期（P95，95%分位响应时间）结果。

[asil_wcrt_ratio_p95]
scheme	asil	signal_count	avg_wcrt_ratio_p95	max_wcrt_ratio_p95
foundation	A	113	0.12253800353986148	0.29724000000005046
foundation	B	15	0.033267466666683204	0.11880000000002156
foundation	C	15	0.049911573333418807	0.13188000000002376
foundation	D	7	0.038261542857149215	0.10020000000001801
baseline1	A	113	0.10349413451330505	0.30124000000004686
baseline1	B	15	0.061618933333410689	0.1664000000000101
baseline1	C	15	0.040871360000063597	0.12680000000000291
baseline1	D	7	0.029511771428576559	0.097440000000017332
baseline2	A	113	0.080575373451327412	0.22800000000000001
baseline2	B	15	0.090096000000000037	0.22800000000000001
baseline2	C	15	0.093677146666666669	0.18840000000000001
baseline2	D	7	0.066973371428571418	0.15111999999999998

# 按 ASIL 分组统计的信号故障概率。

[asil_fault_probability]
scheme	asil	signal_count	avg_fault_probability	max_fault_probability
foundation	A	113	4.023716732725443e-08	6.1599998102720045e-08
foundation	B	15	1.6945599287025732e-15	3.3017598098186309e-15
foundation	C	15	1.5945599362429464e-15	1.8849599178157469e-15
foundation	D	7	1.5681599379008662e-15	1.5681599379008662e-15
baseline1	A	113	2.705486728224773e-08	4.3599999049520024e-08
baseline1	B	15	1.7274132591316718e-15	3.7945597662551131e-15
baseline1	C	15	1.6363199335318422e-15	2.2657598921498278e-15
baseline1	D	7	1.5681599379008662e-15	1.5681599379008662e-15
baseline2	A	113	7.8599860150453559e-18	1.1102230246251565e-16
baseline2	B	15	0	0
baseline2	C	15	1.4802973661668754e-17	1.1102230246251565e-16
baseline2	D	7	0	0

# 按 ASIL 分组统计的新增信号副本数量。

[asil_added_signal_copies]
scheme	asil	signal_count	added_signal_copies
foundation	A	113	0
foundation	B	15	15
foundation	C	15	15
foundation	D	7	7
baseline1	A	113	36
baseline1	B	15	15
baseline1	C	15	15
baseline1	D	7	7
baseline2	A	113	0
baseline2	B	15	0
baseline2	C	15	0
baseline2	D	7	0

# 每个原始信号的明细指标。WCRT 列统一为信号级统计值（单位 ms），不是 WCRT/周期。

[signal_detail]
scheme	code	asil	level	type	period_ms	src_ecu	dst_ecu	signal_instance_count	added_signal_copies	p_fault	p_threshold	expected_wcrt_ms	p_wcrt_over_deadline	wcrt_p95_ms	threshold_wcrt_ms
foundation	9302691132416090225	D	3	0	10	4	5	2	1	1.5681599379008662e-15	2.7777777777777781e-14	1.0019999603209824	1.5543122344752192e-15	1.0020000000001801	1.6536000000002673
foundation	9323222515768060573	D	3	0	10	4	2	2	1	1.5681599379008662e-15	2.7777777777777781e-14	0.68119997302458513	1.5543122344752192e-15	0.6812000000001035	2.0536000000003582
foundation	13509224805440530053	D	3	0	10	5	6	2	1	1.5681599379008662e-15	2.7777777777777781e-14	0.039599998431847278	1.5543122344752192e-15	0.039600000000007185	0.89320000000014943
foundation	7260982074113845746	D	3	0	20	1	7	2	1	1.5681599379008662e-15	5.5555555555555561e-14	1.6931999329495586	1.5543122344752192e-15	1.6932000000002745	1.7468000000002917
foundation	10977849361620694071	D	3	0	100	3	7	2	1	1.5681599379008662e-15	2.7777777777777779e-13	1.0375999589112106	1.5543122344752192e-15	1.0376000000001682	4.9964000000008468
foundation	11441992647088121921	D	3	0	100	6	3	2	1	1.5681599379008662e-15	2.7777777777777779e-13	0.039599998431847278	1.5543122344752192e-15	0.039600000000007185	5.9152000000009934
foundation	12489299316528197049	D	3	0	1000	3	7	2	1	1.5681599379008662e-15	2.7777777777777777e-12	0.11879999529552052	1.5543122344752192e-15	0.11880000000000024	7.6340000000000119
foundation	5463334009274495540	C	2	0	1	0	1	2	1	1.8849599178157469e-15	2.7777777777777774e-14	0.085199995944636966	1.8873791418627661e-15	0.085200000000156706	0.15480000000087557
foundation	13117048736560070638	C	2	0	1	1	0	2	1	1.5681599379008662e-15	2.7777777777777774e-14	0.075599997007101377	1.5543122344752192e-15	0.075600000000861201	0.077200000000175351
foundation	15086068228104970443	C	2	0	2	2	1	2	1	1.5681599379008662e-15	5.5555555555555549e-14	0.077199996943226074	1.5543122344752192e-15	0.077200000000345881	0.40040000000072951
foundation	13086242058214355815	C	2	0	5	1	2	2	1	1.5681599379008662e-15	1.388888888888889e-13	0.11879999529554183	1.5543122344752192e-15	0.11880000000002156	0.40400000000005321
foundation	7616302677536078	C	2	0	10	4	1	2	1	1.5681599379008662e-15	2.7777777777777779e-13	0.72079997145643238	1.5543122344752192e-15	0.72080000000011069	0.81400000000013506
foundation	692788385614922229	C	2	0	10	4	6	2	1	1.5681599379008662e-15	2.7777777777777779e-13	0.76039996988827974	1.5543122344752192e-15	0.76040000000011787	0.9724000000001638
foundation	11103482319521416127	C	2	0	10	1	5	2	1	1.5681599379008662e-15	2.7777777777777779e-13	1.3187999477757606	1.5543122344752192e-15	1.3188000000002376	1.6140000000002601
foundation	17206373233782965472	C	2	0	10	0	3	2	1	1.5681599379008662e-15	2.7777777777777779e-13	0.61599997560650066	1.5543122344752192e-15	0.61600000000009913	0.76040000000011787
foundation	6925344094904757609	C	2	0	20	6	0	2	1	1.6473599331171859e-15	5.5555555555555559e-13	0.64159997459273788	1.5543122344752192e-15	0.64160000000009632	2.7588000000004627
foundation	10544851094158311139	C	2	0	20	4	6	2	1	1.5681599379008662e-15	5.5555555555555559e-13	0.76039996988827974	1.5543122344752192e-15	0.76040000000011787	0.9724000000001638
foundation	15489917815890180155	C	2	0	20	7	6	2	1	1.5681599379008662e-15	5.5555555555555559e-13	1.2791999493439135	1.5543122344752192e-15	1.2792000000002304	3.4796000000005733
