# compare_bandwidth_utilization: 用于方案对比的带宽利用率。
# static_bandwidth_utilization: 不考虑重传时，静态打包方案本身的带宽利用率。
# signal_count: 按原始 MessageCode 去重后的信号种类数，不是副本总数。
# total_added_signal_copies: 相比原始 1 份信号，方案中新增的信号副本总数。
# 三种方案的 WCRT 均按信号级统计值输出；foundation / baseline1 基于“最早成功副本到达时间”分布，baseline2 基于重传分布。
# 本文件中的 WCRT/周期 指标统一使用 P95（95%分位响应时间）；signal_detail 里的 WCRT 列统一是信号级统计值（单位 ms）。

retry_distribution_report	D:\document\CODE\paper1\storage\analysis\2026428_214615\retry_probability_reports\E8S150_8ecu_150signals_001.txt

# 每个方案的总体指标。
[scheme_summary]
scheme	compare_bandwidth_utilization	static_bandwidth_utilization	signal_count	total_added_signal_copies	schedulable
foundation	0.45384880000000011	0.45384880000000011	150	37	1
baseline1	0.48823279999999991	0.48823279999999991	150	70	1
baseline2	0.33398146317117017	0.33398119999999976	150	0	1

# 按 ASIL 分组统计的 WCRT/周期（P95，95%分位响应时间）结果。

[asil_wcrt_ratio_p95]
scheme	asil	signal_count	avg_wcrt_ratio_p95	max_wcrt_ratio_p95
foundation	A	113	0.092442495575255079	0.1990000000000407
foundation	B	15	0.011927440000015582	0.073560000000014725
foundation	C	15	0.017555733333350341	0.073200000000213095
foundation	D	7	0.018677142857188512	0.073200000000213095
baseline1	A	113	0.089637667256688397	0.2362400000000548
baseline1	B	15	0.030102373333354561	0.11148000000002298
baseline1	C	15	0.030601333333368605	0.092880000000025123
baseline1	D	7	0.025003428571523208	0.069600000000434648
baseline2	A	113	0.077977989380530938	0.16576000000000005
baseline2	B	15	0.070980080000000029	0.15784000000000004
baseline2	C	15	0.065138933333333343	0.16972000000000004
baseline2	D	7	0.057418857142857153	0.1032

# 按 ASIL 分组统计的信号故障概率。

[asil_fault_probability]
scheme	asil	signal_count	avg_fault_probability	max_fault_probability
foundation	A	113	4.0219468213247349e-08	6.1599998102720045e-08
foundation	B	15	1.5734399375819542e-15	1.6473599331171859e-15
foundation	C	15	1.6114666018958102e-15	1.9009599171181472e-15
foundation	D	7	1.6270170771056663e-15	1.9009599171181472e-15
baseline1	A	113	2.8477876008786493e-08	6.1599998102720045e-08
baseline1	B	15	1.5789866039080554e-15	1.7305599280087053e-15
baseline1	C	15	1.6450132664847383e-15	1.9009599171181472e-15
baseline1	D	7	1.6389027906615975e-15	1.9009599171181472e-15
baseline2	A	113	5.8949895112840169e-18	1.1102230246251565e-16
baseline2	B	15	7.4014868308343768e-18	1.1102230246251565e-16
baseline2	C	15	0	0
baseline2	D	7	0	0

# 按 ASIL 分组统计的新增信号副本数量。

[asil_added_signal_copies]
scheme	asil	signal_count	added_signal_copies
foundation	A	113	0
foundation	B	15	15
foundation	C	15	15
foundation	D	7	7
baseline1	A	113	33
baseline1	B	15	15
baseline1	C	15	15
baseline1	D	7	7
baseline2	A	113	0
baseline2	B	15	0
baseline2	C	15	0
baseline2	D	7	0

# 每个原始信号的明细指标。WCRT 列统一为信号级统计值（单位 ms），不是 WCRT/周期。

[signal_detail]
scheme	code	asil	level	type	period_ms	src_ecu	dst_ecu	signal_instance_count	added_signal_copies	p_fault	p_threshold	expected_wcrt_ms	p_wcrt_over_deadline	wcrt_p95_ms	threshold_wcrt_ms
foundation	14716710491193101440	D	3	1	1	2	1	2	1	1.6473599331171859e-15	2.7777777777777776e-15	0.073199996955093286	1.6653345369377348e-15	0.073200000000213095	0.077200000000232194
foundation	9231193886462980518	D	3	0	2	0	2	2	1	1.5681599379008662e-15	5.5555555555555552e-15	0.071199997180683719	1.5543122344752192e-15	0.071200000000203545	0.15840000000025611
foundation	2870873673318314696	D	3	0	20	7	0	2	1	1.5681599379008662e-15	5.5555555555555561e-14	0.31879998737558779	1.5543122344752192e-15	0.31880000000006703	2.0296000000004142
foundation	8008903299000611184	D	3	0	20	1	6	2	1	1.5681599379008662e-15	5.5555555555555561e-14	0.039599998431847278	1.5543122344752192e-15	0.039600000000007185	0.71880000000015798
foundation	11496453779915253503	D	3	0	100	5	3	2	1	1.5681599379008662e-15	2.7777777777777779e-13	0.31879998737558779	1.5543122344752192e-15	0.31880000000006703	5.0040000000009854
foundation	11839322507547589267	D	3	0	100	4	5	2	1	1.9009599171181472e-15	2.7777777777777779e-13	0.043599998099066409	1.8873791418627661e-15	0.043600000000026284	4.3268000000008442
foundation	15798867672350388964	D	3	0	100	7	2	2	1	1.5681599379008662e-15	2.7777777777777779e-13	0.039599998431847278	1.5543122344752192e-15	0.039600000000007185	4.9248000000009711
foundation	13717361983303457220	C	2	0	1	2	1	2	1	1.6473599331171859e-15	2.7777777777777774e-14	0.073199996955093286	1.6653345369377348e-15	0.073200000000213095	0.077200000000232194
foundation	3532149761153479555	C	2	0	10	0	6	2	1	1.5681599379008662e-15	2.7777777777777779e-13	0.039599998431847278	1.5543122344752192e-15	0.039600000000007185	1.4356000000003064
foundation	6739008486912842212	C	2	0	10	6	5	2	1	1.5681599379008662e-15	2.7777777777777779e-13	0.039599998431847278	1.5543122344752192e-15	0.039600000000007185	1.5148000000003208
foundation	8068496743205129330	C	2	0	10	7	0	2	1	1.5681599379008662e-15	2.7777777777777779e-13	0.31879998737558779	1.5543122344752192e-15	0.31880000000006703	2.0296000000004142
foundation	8462633299782532129	C	2	0	10	1	6	2	1	1.5681599379008662e-15	2.7777777777777779e-13	0.039599998431847278	1.5543122344752192e-15	0.039600000000007185	0.71880000000015798
foundation	14805717375083752754	C	2	0	10	2	5	2	1	1.5681599379008662e-15	2.7777777777777779e-13	0.39999998416009191	1.5543122344752192e-15	0.40000000000009095	0.79800000000017235
foundation	2292279052496256354	C	2	0	20	7	6	2	1	1.7265599281751066e-15	5.5555555555555559e-13	0.52079997729324345	1.7763568394002505e-15	0.52080000000012205	1.8672000000003663
foundation	14673442241203811590	C	2	0	20	0	4	2	1	1.6473599331171859e-15	5.5555555555555559e-13	0.8395999650728313	1.6653345369377348e-15	0.83960000000018908	1.7464000000003352
foundation	15446507045360141362	C	2	0	20	7	5	2	1	1.5681599379008662e-15	5.5555555555555559e-13	0.67919997310383251	1.5543122344752192e-15	0.67920000000015079	1.8276000000003592
foundation	17034202831757721529	C	2	0	20	7	1	2	1	1.5681599379008662e-15	5.5555555555555559e-13	0.039599998431847278	1.5543122344752192e-15	0.039600000000007185	2.4276000000004956
foundation	7550212967981945561	C	2	0	50	0	6	2	1	1.5681599379008662e-15	1.3888888888888889e-12	0.039599998431847278	1.5543122344752192e-15	0.039600000000007185	3.6812000000007288
foundation	607017245567365791	C	2	0	100	3	2	2	1	1.5681599379008662e-15	2.7777777777777777e-12	0.039599998431847278	1.5543122344752192e-15	0.039600000000007185	5.4020000000010668
foundation	2297088188612406040	C	2	0	100	4	5	2	1	1.9009599171181472e-15	2.7777777777777777e-12	0.043599998099066409	1.8873791418627661e-15	0.043600000000026284	4.3268000000008442
foundation	7974099109357890931	C	2	0	100	1	4	2	1	1.5681599379008662e-15	2.7777777777777777e-12	0.039599998431847278	1.5543122344752192e-15	0.039600000000007185	4.8060000000009495
foundation	12659950176768662090	C	2	0	100	5	7	2	1	1.5681599379008662e-15	2.7777777777777777e-12	0.039599998431847278	1.5543122344752192e-15	0.039600000000007185	3.7604000000007431
foundation	11617438374521302850	B	1	0	5	2	0	2	1	1.5681599379008662e-15	1.388888888888889e-13	0.043599998274432727	1.5543122344752192e-15	0.043600000000992623	0.3980000000000814
foundation	9076168075304334550	B	1	0	10	3	4	2	1	1.5681599379008662e-15	2.7777777777777779e-13	0.039599998431847278	1.5543122344752192e-15	0.039600000000007185	0.60000000000013642
foundation	10519705105910643452	B	1	0	10	0	3	2	1	1.5681599379008662e-15	2.7777777777777779e-13	0.039599998431847278	1.5543122344752192e-15	0.039600000000007185	1.8712000000003854
foundation	15329530532614697939	B	1	0	10	3	6	2	1	1.5681599379008662e-15	2.7777777777777779e-13	0.039599998431847278	1.5543122344752192e-15	0.039600000000007185	0.91880000000020345
foundation	5367756945818261673	B	1	0	20	1	0	2	1	1.6473599331171859e-15	5.5555555555555559e-13	0.041599998269456838	1.6653345369377348e-15	0.041600000000016735	3.2216000000006488
foundation	7974476462706196801	B	1	0	20	6	0	2	1	1.5681599379008662e-15	5.5555555555555559e-13	1.471199941740778	1.5543122344752192e-15	1.4712000000002945	1.8316000000003783
foundation	8349629915822410422	B	1	0	20	4	7	2	1	1.5681599379008662e-15	5.5555555555555559e-13	1.3563999462868552	1.5543122344752192e-15	1.356400000000292	1.6256000000003041
foundation	12644944713997985575	B	1	0	20	3	2	2	1	1.5681599379008662e-15	5.5555555555555559e-13	0.039599998431847278	1.5543122344752192e-15	0.039600000000007185	3.4216000000006943
foundation	13529991430318950054	B	1	0	20	2	1	2	1	1.5681599379008662e-15	5.5555555555555559e-13	0.039599998431847278	1.5543122344752192e-15	0.039600000000007185	2.7444000000005531
foundation	7131419907559287791	B	1	0	50	4	3	2	1	1.5681599379008662e-15	1.3888888888888889e-12	0.039599998431847278	1.5543122344752192e-15	0.039600000000007185	3.6020000000007144
foundation	8502458102106011141	B	1	0	100	3	0	2	1	1.5681599379008662e-15	2.7777777777777777e-12	0.079199996863694555	1.5543122344752192e-15	0.07920000000001437	5.3624000000010597
foundation	11237710989074019672	B	1	0	100	4	3	2	1	1.5681599379008662e-15	2.7777777777777777e-12	0.84759996643521252	1.5543122344752192e-15	0.84760000000017044	3.6020000000007144
foundation	16415206888360911942	B	1	0	100	0	6	2	1	1.5681599379008662e-15	2.7777777777777777e-12	0.039599998431847278	1.5543122344752192e-15	0.039600000000007185	3.6812000000007288
foundation	18364482799721621848	B	1	0	100	0	5	2	1	1.5681599379008662e-15	2.7777777777777777e-12	0.039599998431847278	1.5543122344752192e-15	0.039600000000007185	4.5684000000009064
foundation	14436865476288271647	B	1	0	1000	4	7	2	1	1.5681599379008662e-15	2.7777777777777777e-11	0.039599998431840172	1.5543122344752192e-15	0.03960000000000008	5.679200000000006
foundation	2204832203882030021	A	0	0	1	2	1	1	0	4.1599999134720006e-08	1	0.073200000000213095	4.1599999112129638e-08	0.073200000000213095	0.073200000000213095
foundation	6104058166663908616	A	0	0	1	2	1	1	0	4.1599999134720006e-08	1	0.073200000000213095	4.1599999112129638e-08	0.073200000000213095	0.073200000000213095
foundation	6382912699850370203	A	0	0	1	0	2	1	0	3.9599999215920021e-08	1	0.15840000000025611	3.95999991686935e-08	0.15840000000025611	0.15840000000025611
foundation	13617774532194588306	A	0	0	1	2	1	1	0	3.9599999215920021e-08	1	0.077200000000232194	3.95999991686935e-08	0.077200000000232194	0.077200000000232194
foundation	5570510475862606101	A	0	0	2	1	2	1	0	3.9599999215920021e-08	1	0.19000000000045247	3.95999991686935e-08	0.19000000000045247	0.19000000000045247
foundation	6932368913545680976	A	0	0	2	2	0	1	0	3.9599999215920021e-08	1	0.30880000000047403	3.95999991686935e-08	0.30880000000047403	0.30880000000047403
foundation	10680604917709425877	A	0	0	2	0	1	1	0	3.9599999215920021e-08	1	0.26920000000046684	3.95999991686935e-08	0.26920000000046684	0.26920000000046684
foundation	17375311446369133859	A	0	0	2	2	0	1	0	3.9599999215920021e-08	1	0.30880000000047403	3.95999991686935e-08	0.30880000000047403	0.30880000000047403
foundation	2578262921575386409	A	0	0	5	0	1	1	0	3.9599999215920021e-08	1	0.35840000000007421	3.95999991686935e-08	0.35840000000007421	0.35840000000007421
foundation	6617167884775134033	A	0	0	5	0	2	1	0	3.9599999215920021e-08	1	0.31880000000006703	3.95999991686935e-08	0.31880000000006703	0.31880000000006703
foundation	7309487033219593100	A	0	0	5	1	0	1	0	3.9599999215920021e-08	1	0.47720000000009577	3.95999991686935e-08	0.47720000000009577	0.47720000000009577
foundation	7417975029776618092	A	0	0	5	0	1	1	0	3.9599999215920021e-08	1	0.35840000000007421	3.95999991686935e-08	0.35840000000007421	0.35840000000007421
foundation	231964232183766317	A	0	0	10	7	5	1	0	3.9599999215920021e-08	1	0.67920000000015079	3.95999991686935e-08	0.67920000000015079	0.67920000000015079
foundation	2010003511828645441	A	0	0	10	2	5	1	0	3.9599999215920021e-08	1	0.79800000000017235	3.95999991686935e-08	0.79800000000017235	0.79800000000017235
foundation	3277576080532385548	A	0	0	10	6	0	1	0	3.9599999215920021e-08	1	1.8316000000003783	3.95999991686935e-08	1.8316000000003783	1.8316000000003783
foundation	3748156750513964028	A	0	0	10	4	1	1	0	3.9599999215920021e-08	1	1.7920000000003711	3.95999991686935e-08	1.7920000000003711	1.7920000000003711
foundation	4395499029736813608	A	0	0	10	6	5	1	0	3.9599999215920021e-08	1	0.039600000000007185	3.95999991686935e-08	0.039600000000007185	0.039600000000007185
foundation	4486230435951563446	A	0	0	10	6	2	1	0	3.9599999215920021e-08	1	1.3168000000002849	3.95999991686935e-08	1.3168000000002849	1.3168000000002849
foundation	6107065880854727521	A	0	0	10	4	0	1	0	3.9599999215920021e-08	1	1.037600000000225	3.95999991686935e-08	1.037600000000225	1.037600000000225
foundation	6420999449923822326	A	0	0	10	5	6	1	0	3.9599999215920021e-08	1	1.7128000000003567	3.95999991686935e-08	1.7128000000003567	1.7128000000003567
foundation	6471276651914782273	A	0	0	10	2	0	1	0	3.9599999215920021e-08	1	0.3980000000000814	3.95999991686935e-08	0.3980000000000814	0.3980000000000814
foundation	7857412225823869118	A	0	0	10	1	3	1	0	3.9599999215920021e-08	1	1.990000000000407	3.95999991686935e-08	1.990000000000407	1.990000000000407
foundation	8624381174019086823	A	0	0	10	3	4	1	0	3.9599999215920021e-08	1	0.60000000000013642	3.95999991686935e-08	0.60000000000013642	0.60000000000013642
foundation	9284800260574444045	A	0	0	10	0	2	1	0	3.9599999215920021e-08	1	0.31880000000006703	3.95999991686935e-08	0.31880000000006703	0.31880000000006703
foundation	9492474068973744248	A	0	0	10	7	3	1	0	3.9599999215920021e-08	1	1.6336000000003423	3.95999991686935e-08	1.6336000000003423	1.6336000000003423
foundation	9935492002798204193	A	0	0	10	0	4	1	0	4.1599999134720006e-08	1	0.83960000000018908	4.1599999112129638e-08	0.83960000000018908	0.83960000000018908
foundation	10536926756059412138	A	0	0	10	7	3	1	0	3.9599999215920021e-08	1	1.6336000000003423	3.95999991686935e-08	1.6336000000003423	1.6336000000003423
foundation	11338593686315558631	A	0	0	10	0	4	1	0	4.1599999134720006e-08	1	0.83960000000018908	4.1599999112129638e-08	0.83960000000018908	0.83960000000018908
foundation	11380264406979150910	A	0	0	10	1	3	1	0	3.9599999215920021e-08	1	1.990000000000407	3.95999991686935e-08	1.990000000000407	1.990000000000407
foundation	11410741655387491188	A	0	0	10	2	6	1	0	3.9599999215920021e-08	1	1.2772000000002777	3.95999991686935e-08	1.2772000000002777	1.2772000000002777
foundation	11496945068031477663	A	0	0	10	2	7	1	0	3.9599999215920021e-08	1	1.3960000000002992	3.95999991686935e-08	1.3960000000002992	1.3960000000002992
foundation	12822564475383409906	A	0	0	10	6	4	1	0	3.9599999215920021e-08	1	1.2376000000002705	3.95999991686935e-08	1.2376000000002705	1.2376000000002705
foundation	13072817622537344907	A	0	0	10	3	4	1	0	3.9599999215920021e-08	1	0.60000000000013642	3.95999991686935e-08	0.60000000000013642	0.60000000000013642
foundation	13111212040075478643	A	0	0	10	0	4	1	0	4.1599999134720006e-08	1	0.83960000000018908	4.1599999112129638e-08	0.83960000000018908	0.83960000000018908
foundation	13566864842536653100	A	0	0	10	1	3	1	0	3.9599999215920021e-08	1	1.990000000000407	3.95999991686935e-08	1.990000000000407	1.990000000000407
foundation	13792892914190537073	A	0	0	10	1	5	1	0	3.9599999215920021e-08	1	0.56040000000012924	3.95999991686935e-08	0.56040000000012924	0.56040000000012924
foundation	13928865333105790404	A	0	0	10	0	6	1	0	3.9599999215920021e-08	1	1.4356000000003064	3.95999991686935e-08	1.4356000000003064	1.4356000000003064
foundation	14775616484439865172	A	0	0	10	6	5	1	0	3.9599999215920021e-08	1	1.5148000000003208	3.95999991686935e-08	1.5148000000003208	1.5148000000003208
foundation	14833723159847257453	A	0	0	10	6	3	1	0	3.9599999215920021e-08	1	0.87920000000019627	3.95999991686935e-08	0.87920000000019627	0.87920000000019627
foundation	14982484225596514268	A	0	0	10	3	1	1	0	3.9599999215920021e-08	1	1.5940000000003351	3.95999991686935e-08	1.5940000000003351	1.5940000000003351
foundation	15109863217878893686	A	0	0	10	4	7	1	0	3.9599999215920021e-08	1	1.356400000000292	3.95999991686935e-08	1.356400000000292	1.356400000000292
foundation	15837936798863581540	A	0	0	10	4	7	1	0	3.9599999215920021e-08	1	1.356400000000292	3.95999991686935e-08	1.356400000000292	1.356400000000292
foundation	16397332810920681641	A	0	0	10	1	3	1	0	3.9599999215920021e-08	1	1.990000000000407	3.95999991686935e-08	1.990000000000407	1.990000000000407
foundation	16463968911852923967	A	0	0	10	5	1	1	0	3.9599999215920021e-08	1	1.9504000000003998	3.95999991686935e-08	1.9504000000003998	1.9504000000003998
