MessageCode	周期	安全等级	异源备份	故障概率上限	故障概率(原本)	故障概率(重打包)
7422881806727213321	10	A	否	1.0000000000e-06	4.1600001222e-10	4.1600001222e-10
12313685675493271246	100	A	否	1.0000000000e-06	3.9600001056e-10	3.9600001056e-10
11937056776688191019	10	A	否	1.0000000000e-06	4.1600001222e-10	4.1600001222e-10
15238462674379615892	100	A	否	1.0000000000e-06	3.9600001056e-10	3.9600001056e-10
8021906394822888330	100	A	否	1.0000000000e-06	3.9600001056e-10	3.9600001056e-10
13333517417744314475	1	A	否	1.0000000000e-06	3.9600001056e-10	3.9600001056e-10
4444102399215630597	10	A	否	1.0000000000e-06	3.9600001056e-10	3.9600001056e-10
15609024284938315872	20	A	否	1.0000000000e-06	4.1600001222e-10	4.1600001222e-10
1689146473396031361	10	A	否	1.0000000000e-06	3.9600001056e-10	3.9600001056e-10
13646592279423664704	10	A	否	1.0000000000e-06	4.1600001222e-10	4.1600001222e-10
5830109885831638433	10	A	否	1.0000000000e-06	3.9600001056e-10	3.9600001056e-10
244160375644055874	20	A	否	1.0000000000e-06	3.9600001056e-10	3.9600001056e-10
16811061881394398069	100	A	否	1.0000000000e-06	3.9600001056e-10	3.9600001056e-10
2802720740935329586	10	A	否	1.0000000000e-06	3.9600001056e-10	3.9600001056e-10
5427902647304715143	20	A	否	1.0000000000e-06	3.9600001056e-10	3.9600001056e-10
11705932661493171956	100	A	否	1.0000000000e-06	3.9600001056e-10	3.9600001056e-10
6374620848963922463	100	A	否	1.0000000000e-06	3.9600001056e-10	3.9600001056e-10
11138873256775167301	20	C	否	1.0000000000e-07	4.1600001222e-10	4.1600001222e-10
10296024032611136327	5	B	否	1.0000000000e-07	3.9600001056e-10	3.9600001056e-10
1267052419081743373	20	A	否	1.0000000000e-06	3.9600001056e-10	3.9600001056e-10
12654034299875654700	100	A	否	1.0000000000e-06	3.9600001056e-10	3.9600001056e-10
14868804079859404324	20	A	否	1.0000000000e-06	4.1600001222e-10	4.1600001222e-10
17496141272227090764	10	A	否	1.0000000000e-06	4.1600001222e-10	4.1600001222e-10
12727901673286298342	10	A	否	1.0000000000e-06	3.9600001056e-10	3.9600001056e-10
15433207458169745737	100	A	否	1.0000000000e-06	4.3600001387e-10	4.3600001387e-10
3449629938136975912	20	B	否	1.0000000000e-07	3.9600001056e-10	3.9600001056e-10
1927560474357723674	20	B	否	1.0000000000e-07	3.9600001056e-10	3.9600001056e-10
8117783671707406005	100	A	否	1.0000000000e-06	3.9600001056e-10	3.9600001056e-10
14014137000158459094	10	A	否	1.0000000000e-06	4.1600001222e-10	4.1600001222e-10
5680395248823496046	100	A	否	1.0000000000e-06	3.9600001056e-10	3.9600001056e-10
5961001119850427107	100	A	否	1.0000000000e-06	3.9600001056e-10	3.9600001056e-10
3587531045283411166	100	A	否	1.0000000000e-06	3.9600001056e-10	3.9600001056e-10
6253346153538252154	100	A	否	1.0000000000e-06	3.9600001056e-10	3.9600001056e-10
17699147762010126032	20	A	否	1.0000000000e-06	4.1600001222e-10	4.1600001222e-10
7411283291098199330	1	A	否	1.0000000000e-06	3.9600001056e-10	3.9600001056e-10
14803340463651062932	10	A	否	1.0000000000e-06	3.9600001056e-10	3.9600001056e-10
11439508600457550971	10	A	否	1.0000000000e-06	3.9600001056e-10	3.9600001056e-10
U 未添加副本:	0.2807760000
U 添加副本:	0.2807760000
