MessageCode	÷‹∆⁄	∞≤»´µ»º∂	“Ï‘¥±∏∑›	π ’œ∏≈¬ …œœﬁ	π ’œ∏≈¬ (‘≠±æ)	π ’œ∏≈¬ (÷ÿ¥Ú∞¸)
12913614460040313974	20	A	∑Ò	1.0000000000e-06	6.9277916737e-14	1.2523315718e-13
17442894849792974409	100	A	∑Ò	1.0000000000e-06	7.9403150721e-13	1.1394218902e-12
16481921921939143533	10	A	∑Ò	1.0000000000e-06	1.1768364061e-14	1.4988010832e-14
3497853918779347473	10	A	∑Ò	1.0000000000e-06	5.8841820305e-14	8.1712414612e-14
17269226982747347107	10	A	∑Ò	1.0000000000e-06	6.0396132540e-14	1.0913492332e-13
16340786822796870092	10	A	∑Ò	1.0000000000e-06	1.1435297154e-14	8.7707618945e-15
9999159768800591895	20	A	∑Ò	1.0000000000e-06	6.8389738317e-14	1.6908696665e-13
723148461751375685	10	A	∑Ò	1.0000000000e-06	6.9277916737e-14	1.2523315718e-13
16780280977982516311	20	A	∑Ò	1.0000000000e-06	6.9277916737e-14	1.2523315718e-13
18392207915149359567	20	A	∑Ò	1.0000000000e-06	6.9277916737e-14	1.2523315718e-13
13678570715582192423	20	A	∑Ò	1.0000000000e-06	8.0491169285e-14	1.2823075934e-13
14922584809876915781	20	A	∑Ò	1.0000000000e-06	8.7041485131e-14	1.4943601911e-13
14562913103482711416	20	A	∑Ò	1.0000000000e-06	9.0483176507e-14	1.5354384431e-13
9610753576760788161	20	A	∑Ò	1.0000000000e-06	9.9364960704e-14	1.8018919690e-13
13458281214497549656	20	A	∑Ò	1.0000000000e-06	1.0258460748e-13	1.7852386236e-13
13393966152241240068	20	A	∑Ò	1.0000000000e-06	9.9475983006e-14	1.7585932710e-13
4375033707360450555	50	B	∑Ò	1.0000000000e-07	9.4479979396e-14	1.7430501487e-13
10793922886569104159	100	A	∑Ò	1.0000000000e-06	9.4479979396e-14	1.7430501487e-13
13509629662834041446	100	A	∑Ò	1.0000000000e-06	9.4479979396e-14	1.7430501487e-13
7288589959343137763	100	C	∑Ò	1.0000000000e-07	1.0147438445e-13	1.6220358390e-13
11974918320283727512	50	A	∑Ò	1.0000000000e-06	1.0147438445e-13	1.6220358390e-13
1811144894624832964	50	A	∑Ò	1.0000000000e-06	7.7848838487e-13	1.0719203303e-12
2687970401286299534	100	A	∑Ò	1.0000000000e-06	2.0428103653e-14	4.3520742565e-14
18243684973487942671	100	D	∑Ò	1.0000000000e-08	2.0428103653e-14	4.3520742565e-14
8507447550651112152	100	B	∑Ò	1.0000000000e-07	1.3333778526e-13	2.0405899193e-13
8792626310346306243	100	A	∑Ò	1.0000000000e-06	1.3333778526e-13	2.0405899193e-13
14318809346046491314	100	A	∑Ò	1.0000000000e-06	1.3333778526e-13	2.0405899193e-13
8870594494057897293	100	A	∑Ò	1.0000000000e-06	1.0276224316e-12	1.4802603587e-12
10371949590575929993	100	D	∑Ò	1.0000000000e-08	1.8873791419e-14	3.3639757646e-14
12268380483294006260	100	A	∑Ò	1.0000000000e-06	1.8873791419e-14	3.3639757646e-14
17557093049209711606	100	A	∑Ò	1.0000000000e-06	1.8873791419e-14	3.3639757646e-14
15440507288151671789	100	A	∑Ò	1.0000000000e-06	7.2741812573e-13	1.4148682226e-12
11461219522416825789	100	A	∑Ò	1.0000000000e-06	1.1546319456e-13	2.1094237468e-13
12424940884257435120	100	B	∑Ò	1.0000000000e-07	1.1546319456e-13	2.1094237468e-13
2508851465970764903	100	A	∑Ò	1.0000000000e-06	7.8381745539e-13	1.2321255127e-12
8759728202234665458	100	A	∑Ò	1.0000000000e-06	7.8381745539e-13	1.2321255127e-12
1392626344074962392	100	A	∑Ò	1.0000000000e-06	7.5950357115e-13	1.4346301924e-12
3849486802240945827	100	A	∑Ò	1.0000000000e-06	7.5950357115e-13	1.4346301924e-12
8700900696084431552	100	A	∑Ò	1.0000000000e-06	7.7604589421e-13	1.5154544286e-12
5135651058322204008	100	A	∑Ò	1.0000000000e-06	8.1523676698e-13	1.4194201370e-12
14258258693567454082	100	A	∑Ò	1.0000000000e-06	8.1523676698e-13	1.4194201370e-12
596270192623293856	100	A	∑Ò	1.0000000000e-06	1.0276224316e-12	1.0919043447e-12
U Œ¥ÃÌº”∏±±æ:	0.2198800000
U ÃÌº”∏±±æ:	0.2990800000
