MessageCode	÷‹∆⁄	∞≤»´µ»º∂	“Ï‘¥±∏∑›	π ’œ∏≈¬ …œœﬁ	π ’œ∏≈¬ (‘≠±æ)	π ’œ∏≈¬ (÷ÿ¥Ú∞¸)
16457107008599400349	20	A	∑Ò	1.0000000000e-06	1.3022916079e-13	4.1244785365e-13
10662038524683549811	10	A	∑Ò	1.0000000000e-06	1.4543921623e-14	4.2743586448e-14
7422881806727213321	10	A	∑Ò	1.0000000000e-06	7.7382544816e-14	4.1544545581e-13
12331515597063862763	50	A	∑Ò	1.0000000000e-06	1.7652546092e-13	5.8031357497e-13
9360924561925049639	20	A	∑Ò	1.0000000000e-06	7.7382544816e-14	4.1544545581e-13
1335038812153817944	20	A	∑Ò	1.0000000000e-06	7.4718009557e-14	3.5860203695e-13
13473694018288818480	20	A	∑Ò	1.0000000000e-06	8.7152507433e-14	2.6723068203e-13
14014137000158459094	10	A	∑Ò	1.0000000000e-06	7.7382544816e-14	4.1544545581e-13
1927560474357723674	20	B	∑Ò	1.0000000000e-07	1.4210854715e-14	7.9825035471e-14
12727901673286298342	10	A	∑Ò	1.0000000000e-06	1.4210854715e-14	7.9825035471e-14
9845783336421380834	100	A	∑Ò	1.0000000000e-06	1.3936629628e-12	3.6136649229e-12
17821044776358836849	20	A	∑Ò	1.0000000000e-06	1.4210854715e-14	7.9825035471e-14
244160375644055874	20	A	∑Ò	1.0000000000e-06	7.4718009557e-14	3.5860203695e-13
6784595156313735910	10	A	∑Ò	1.0000000000e-06	7.4718009557e-14	3.5860203695e-13
6438540017287041772	20	A	∑Ò	1.0000000000e-06	1.3022916079e-13	4.1244785365e-13
13703428898833850134	10	A	∑Ò	1.0000000000e-06	7.4718009557e-14	3.5860203695e-13
12894097009004141030	10	B	∑Ò	1.0000000000e-07	1.4988010832e-14	4.2854608751e-14
16696296731599774573	20	A	∑Ò	1.0000000000e-06	9.7033492352e-14	1.8562928972e-13
2011063101483079802	10	A	∑Ò	1.0000000000e-06	9.7033492352e-14	1.8562928972e-13
13145997811059308442	20	A	∑Ò	1.0000000000e-06	9.7033492352e-14	1.8562928972e-13
11649784686390195505	20	C	∑Ò	1.0000000000e-07	1.9095836024e-14	8.0824236193e-14
2527590932796859997	20	A	∑Ò	1.0000000000e-06	1.2867484855e-13	3.5005331966e-13
7944179585133561344	10	A	∑Ò	1.0000000000e-06	1.4543921623e-14	4.2743586448e-14
14252917408771519298	10	B	∑Ò	1.0000000000e-07	1.4543921623e-14	4.2743586448e-14
11035875389407232468	20	A	∑Ò	1.0000000000e-06	1.2356782264e-13	3.6248781754e-13
14868804079859404324	20	A	∑Ò	1.0000000000e-06	1.0025313912e-13	2.5679458560e-13
11314338598618421740	20	A	∑Ò	1.0000000000e-06	1.2612133560e-13	5.5933035981e-13
15609024284938315872	20	A	∑Ò	1.0000000000e-06	1.0025313912e-13	2.5679458560e-13
9712589589424581968	10	A	∑Ò	1.0000000000e-06	1.3400391907e-13	1.5587531266e-13
11439508600457550971	10	A	∑Ò	1.0000000000e-06	1.0547118734e-13	2.6356694605e-13
14803340463651062932	10	A	∑Ò	1.0000000000e-06	1.2356782264e-13	3.6248781754e-13
5272246808940396554	20	A	∑Ò	1.0000000000e-06	1.3022916079e-13	4.1244785365e-13
15246502313306299894	100	A	∑Ò	1.0000000000e-06	1.3032908086e-12	4.4875214655e-12
8794427001457249001	10	A	∑Ò	1.0000000000e-06	1.2867484855e-13	3.5005331966e-13
1428119995792397275	20	A	∑Ò	1.0000000000e-06	1.3022916079e-13	4.1244785365e-13
5190270084407775797	20	C	∑Ò	1.0000000000e-07	2.4535928844e-14	9.2037488741e-14
8021906394822888330	100	A	∑Ò	1.0000000000e-06	1.4246381852e-12	4.0991654515e-12
2053128839701913305	20	B	∑Ò	1.0000000000e-07	2.6534330289e-14	9.5035090908e-14
11138873256775167301	20	C	∑Ò	1.0000000000e-07	2.6534330289e-14	9.5035090908e-14
17699147762010126032	20	A	∑Ò	1.0000000000e-06	2.6534330289e-14	9.5035090908e-14
9486591423785749098	20	A	∑Ò	1.0000000000e-06	1.7119639040e-13	4.3098857816e-13
5680395248823496046	100	A	∑Ò	1.0000000000e-06	1.7652546092e-13	5.8031357497e-13
9754499526144686958	100	B	∑Ò	1.0000000000e-07	1.7652546092e-13	5.8031357497e-13
2643110291523439703	100	B	∑Ò	1.0000000000e-07	2.3847590569e-13	8.5065288147e-13
1855754612678459788	100	C	∑Ò	1.0000000000e-07	1.7330581414e-13	5.9441340738e-13
8117783671707406005	100	A	∑Ò	1.0000000000e-06	1.7330581414e-13	5.9441340738e-13
17308256193368343596	100	A	∑Ò	1.0000000000e-06	1.7330581414e-13	5.9441340738e-13
5961001119850427107	100	A	∑Ò	1.0000000000e-06	1.0937917239e-12	3.5682568011e-12
6476368252774129396	100	A	∑Ò	1.0000000000e-06	9.2048590972e-13	3.7916336737e-12
11705932661493171956	100	A	∑Ò	1.0000000000e-06	9.6356256307e-13	4.2303938130e-12
17703467082840868241	100	A	∑Ò	1.0000000000e-06	9.6356256307e-13	4.2303938130e-12
8947106996046918860	100	A	∑Ò	1.0000000000e-06	1.0783596238e-12	3.7527758678e-12
643473153119987860	100	A	∑Ò	1.0000000000e-06	1.0544898288e-12	3.7914116291e-12
15238462674379615892	100	A	∑Ò	1.0000000000e-06	1.0544898288e-12	3.7914116291e-12
12313685675493271246	100	A	∑Ò	1.0000000000e-06	1.3616885397e-12	3.9142022956e-12
5261445931411742708	100	D	∑Ò	1.0000000000e-08	3.5749181393e-14	1.3489209749e-13
15433207458169745737	100	A	∑Ò	1.0000000000e-06	3.5749181393e-14	1.3489209749e-13
12654034299875654700	100	A	∑Ò	1.0000000000e-06	1.3214984662e-12	3.6638470036e-12
10164412105335636189	100	A	∑Ò	1.0000000000e-06	2.3847590569e-13	8.5065288147e-13
16978502274680300086	100	A	∑Ò	1.0000000000e-06	1.3965495427e-12	3.9908076843e-12
2644290197522711109	100	A	∑Ò	1.0000000000e-06	1.1529666111e-12	3.7270186937e-12
6374620848963922463	100	A	∑Ò	1.0000000000e-06	1.1529666111e-12	3.7270186937e-12
6253346153538252154	100	A	∑Ò	1.0000000000e-06	1.2183587472e-12	4.2533754296e-12
16811061881394398069	100	A	∑Ò	1.0000000000e-06	1.2183587472e-12	4.2533754296e-12
3587531045283411166	100	A	∑Ò	1.0000000000e-06	1.4594991882e-12	4.3067771571e-12
5250471428333279328	100	A	∑Ò	1.0000000000e-06	1.4594991882e-12	4.3067771571e-12
4941858139042313758	100	A	∑Ò	1.0000000000e-06	1.4594991882e-12	4.2533754296e-12
U Œ¥ÃÌº”∏±±æ:	0.2966160000
U ÃÌº”∏±±æ:	0.4610160000
