MessageCode	周期	安全等级	异源备份	故障概率上限	故障概率(原本)	故障概率(重打包)
11035875389407232468	20	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
12727901673286298342	10	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
12829131078903591727	20	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
7823757703094811045	20	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
13145997811059308442	20	A	否	1.0000000000e-06	9.2009838578e-06	8.4658103951e-11
2011063101483079802	10	A	否	1.0000000000e-06	9.2009838578e-06	8.4658103951e-11
6438540017287041772	20	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
17496141272227090764	10	A	否	1.0000000000e-06	9.2009838578e-06	8.4658103951e-11
6784595156313735910	10	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
11138873256775167301	20	C	否	1.0000000000e-07	9.2009838578e-06	8.4658103951e-11
1428119995792397275	20	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
15246502313306299894	100	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
12718161978364074746	20	B	否	1.0000000000e-07	9.0009877085e-06	8.1017779729e-11
13646592279423664704	10	A	否	1.0000000000e-06	9.2009838578e-06	8.4658103951e-11
4444102399215630597	10	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
15433207458169745737	100	A	否	1.0000000000e-06	9.4009400119e-06	8.8377673107e-11
11314338598618421740	20	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
17821044776358836849	20	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
14803340463651062932	10	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
14014137000158459094	10	A	否	1.0000000000e-06	9.2009838578e-06	8.4658103951e-11
3449629938136975912	20	B	否	1.0000000000e-07	9.0009877085e-06	8.1017779729e-11
1855754612678459788	100	C	否	1.0000000000e-07	9.0009877085e-06	8.1017779729e-11
5190270084407775797	20	C	否	1.0000000000e-07	9.0009877085e-06	8.1017779729e-11
5680395248823496046	100	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
5272246808940396554	20	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
2643110291523439703	100	B	否	1.0000000000e-07	9.0009877085e-06	8.1017779729e-11
5250471428333279328	100	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
5577507952245476461	1	A	否	1.0000000000e-06	9.6008561787e-06	9.2176439364e-11
2802720740935329586	10	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
12443935818913434348	10	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
3587531045283411166	100	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
643473153119987860	100	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
14252917408771519298	10	B	否	1.0000000000e-07	9.0009877085e-06	8.1017779729e-11
5427902647304715143	20	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
2527590932796859997	20	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
1267052419081743373	20	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
6151532290212844221	10	B	否	1.0000000000e-07	9.0009877085e-06	8.1017779729e-11
16811061881394398069	100	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
1689146473396031361	10	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
11439508600457550971	10	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
17211424019345016733	10	D	否	1.0000000000e-08	9.0009877085e-06	8.1017779729e-11
17703467082840868241	100	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
11705932661493171956	100	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
7944179585133561344	10	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
17308256193368343596	100	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
8947106996046918860	100	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
8117783671707406005	100	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
11649784686390195505	20	C	否	1.0000000000e-07	9.0009877085e-06	8.1017779729e-11
1335038812153817944	20	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
10820903866074647332	20	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
17349078478125344007	10	A	否	1.0000000000e-06	9.2009838578e-06	8.4658103951e-11
4941858139042313758	100	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
13284120991504424918	10	A	否	1.0000000000e-06	9.2009838578e-06	8.4658103951e-11
12654034299875654700	100	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
9845783336421380834	100	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
6253346153538252154	100	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
10164412105335636189	100	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
9754499526144686958	100	B	否	1.0000000000e-07	9.0009877085e-06	8.1017779729e-11
12331515597063862763	50	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
15981414712622154261	100	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
1927560474357723674	20	B	否	1.0000000000e-07	9.0009877085e-06	8.1017779729e-11
5961001119850427107	100	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
12313685675493271246	100	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
5261445931411742708	100	D	否	1.0000000000e-08	9.4009400119e-06	8.8377673107e-11
6374620848963922463	100	A	否	1.0000000000e-06	9.0009877085e-06	8.1017779729e-11
U 未添加副本:	0.2807760000
U 添加副本:	0.5655120000
