MessageCode	周期	安全等级	异源备份	故障概率上限	故障概率(原本)	故障概率(重打包)
1855754612678459788	100	C	否	1.0000000000e-07	0.0000000000e+00	0.0000000000e+00
5680395248823496046	100	A	否	1.0000000000e-06	0.0000000000e+00	0.0000000000e+00
5190270084407775797	20	C	否	1.0000000000e-07	0.0000000000e+00	0.0000000000e+00
3587531045283411166	100	A	否	1.0000000000e-06	0.0000000000e+00	0.0000000000e+00
12443935818913434348	10	A	否	1.0000000000e-06	0.0000000000e+00	0.0000000000e+00
4444102399215630597	10	A	否	1.0000000000e-06	0.0000000000e+00	0.0000000000e+00
13646592279423664704	10	A	否	1.0000000000e-06	0.0000000000e+00	0.0000000000e+00
15433207458169745737	100	A	否	1.0000000000e-06	0.0000000000e+00	0.0000000000e+00
7422881806727213321	10	A	否	1.0000000000e-06	0.0000000000e+00	0.0000000000e+00
15246502313306299894	100	A	否	1.0000000000e-06	0.0000000000e+00	0.0000000000e+00
12718161978364074746	20	B	否	1.0000000000e-07	0.0000000000e+00	0.0000000000e+00
13333517417744314475	1	A	否	1.0000000000e-06	0.0000000000e+00	0.0000000000e+00
9486591423785749098	20	A	否	1.0000000000e-06	0.0000000000e+00	0.0000000000e+00
12331515597063862763	50	A	否	1.0000000000e-06	0.0000000000e+00	0.0000000000e+00
15981414712622154261	100	A	否	1.0000000000e-06	0.0000000000e+00	0.0000000000e+00
9754499526144686958	100	B	否	1.0000000000e-07	0.0000000000e+00	0.0000000000e+00
8794427001457249001	10	A	否	1.0000000000e-06	0.0000000000e+00	0.0000000000e+00
5261445931411742708	100	D	否	1.0000000000e-08	0.0000000000e+00	0.0000000000e+00
6374620848963922463	100	A	否	1.0000000000e-06	0.0000000000e+00	0.0000000000e+00
2802720740935329586	10	A	否	1.0000000000e-06	0.0000000000e+00	0.0000000000e+00
643473153119987860	100	A	否	1.0000000000e-06	0.0000000000e+00	0.0000000000e+00
17349078478125344007	10	A	否	1.0000000000e-06	0.0000000000e+00	0.0000000000e+00
4941858139042313758	100	A	否	1.0000000000e-06	0.0000000000e+00	0.0000000000e+00
13284120991504424918	10	A	否	1.0000000000e-06	0.0000000000e+00	0.0000000000e+00
12654034299875654700	100	A	否	1.0000000000e-06	0.0000000000e+00	0.0000000000e+00
5577507952245476461	1	A	否	1.0000000000e-06	0.0000000000e+00	0.0000000000e+00
5250471428333279328	100	A	否	1.0000000000e-06	0.0000000000e+00	0.0000000000e+00
7944179585133561344	10	A	否	1.0000000000e-06	0.0000000000e+00	0.0000000000e+00
17308256193368343596	100	A	否	1.0000000000e-06	0.0000000000e+00	0.0000000000e+00
8947106996046918860	100	A	否	1.0000000000e-06	0.0000000000e+00	0.0000000000e+00
9712589589424581968	10	A	否	1.0000000000e-06	0.0000000000e+00	0.0000000000e+00
8117783671707406005	100	A	否	1.0000000000e-06	0.0000000000e+00	0.0000000000e+00
9845783336421380834	100	A	否	1.0000000000e-06	0.0000000000e+00	0.0000000000e+00
6253346153538252154	100	A	否	1.0000000000e-06	0.0000000000e+00	0.0000000000e+00
10164412105335636189	100	A	否	1.0000000000e-06	0.0000000000e+00	0.0000000000e+00
5961001119850427107	100	A	否	1.0000000000e-06	0.0000000000e+00	0.0000000000e+00
1689146473396031361	10	A	否	1.0000000000e-06	0.0000000000e+00	0.0000000000e+00
12313685675493271246	100	A	否	1.0000000000e-06	0.0000000000e+00	0.0000000000e+00
11705932661493171956	100	A	否	1.0000000000e-06	0.0000000000e+00	0.0000000000e+00
10820903866074647332	20	A	否	1.0000000000e-06	0.0000000000e+00	0.0000000000e+00
U 未添加副本:	0.2827560000
U 添加副本:	0.2827560000
