MessageCode	÷‹∆⁄	∞≤»´µ»º∂	“Ï‘¥±∏∑›	π ’œ∏≈¬ …œœﬁ	π ’œ∏≈¬ (‘≠±æ)	π ’œ∏≈¬ (÷ÿ¥Ú∞¸)
2954451000149011090	100	A	∑Ò	1.0000000000e-06	1.0472733791e-12	3.9598324619e-12
2250411006888199391	100	A	∑Ò	1.0000000000e-06	1.3793410858e-12	4.5545789362e-12
4052556772107424070	100	A	∑Ò	1.0000000000e-06	1.0472733791e-12	3.9598324619e-12
12609849947268628180	50	A	∑Ò	1.0000000000e-06	1.0472733791e-12	3.9598324619e-12
11553876788349912079	50	A	∑Ò	1.0000000000e-06	1.0423883978e-12	4.0356606945e-12
8202724455405857812	100	B	∑Ò	1.0000000000e-07	1.6564527527e-13	9.7877261851e-13
441542745382491115	100	A	∑Ò	1.0000000000e-06	9.6911367820e-13	5.0025539267e-12
14271819723054176528	100	A	∑Ò	1.0000000000e-06	1.2935208460e-12	4.5019543649e-12
17265438576981204330	100	A	∑Ò	1.0000000000e-06	1.1095568908e-12	4.5254910930e-12
16294229611529605867	100	B	∑Ò	1.0000000000e-07	1.9606538615e-13	7.6760819923e-13
16717365571335820238	100	A	∑Ò	1.0000000000e-06	1.4677148386e-12	5.4586335452e-12
13784474993465109544	100	A	∑Ò	1.0000000000e-06	1.5194512315e-12	5.4923843251e-12
6094029339988193192	100	B	∑Ò	1.0000000000e-07	2.2537527400e-13	7.8470563381e-13
9418032787821205978	100	A	∑Ò	1.0000000000e-06	2.2537527400e-13	7.8470563381e-13
3614568169309645058	100	C	∑Ò	1.0000000000e-07	2.4236168628e-13	8.8740126358e-13
4525040799440079514	100	D	∑Ò	1.0000000000e-08	4.4964032497e-14	1.6076029397e-13
12852259993387369781	100	A	∑Ò	1.0000000000e-06	4.4964032497e-14	1.6076029397e-13
2415694092373760458	100	A	∑Ò	1.0000000000e-06	1.3946621635e-12	4.3679504458e-12
10439523664919722075	100	A	∑Ò	1.0000000000e-06	1.3808953980e-12	4.2692516189e-12
3828140769446290051	100	A	∑Ò	1.0000000000e-06	1.3793410858e-12	4.5545789362e-12
U Œ¥ÃÌº”∏±±æ:	0.3062160000
U ÃÌº”∏±±æ:	0.4863960000
