MessageCode	period	P_Timeout	p_threshold
6958937394328325012	1	1.80811e-07	1e-06
7411283291098199330	1	1.80811e-07	1e-06
18197685042083596468	5	1.80811e-07	1e-06
15814915523692201012	10	1.80811e-07	1e-06
6476368252774129396	100	1.80811e-07	1e-06
10296024032611136327	5	3.26927e-14	1e-07
16978502274680300086	100	1.80811e-07	1e-06
17231485606667511022	10	1.80811e-07	1e-06
14803340463651062932	10	1.80811e-07	1e-06
17821044776358836849	20	1.80811e-07	1e-06
12894097009004141030	10	3.26927e-14	1e-07
13473694018288818480	20	1.80811e-07	1e-06
4230032913027956932	20	1.80811e-07	1e-06
13703428898833850134	10	1.80811e-07	1e-06
11035875389407232468	20	1.80811e-07	1e-06
13145997811059308442	20	1.84847e-07	1e-06
2011063101483079802	10	1.84847e-07	1e-06
6438540017287041772	20	1.80811e-07	1e-06
17496141272227090764	10	1.84847e-07	1e-06
6784595156313735910	10	1.80811e-07	1e-06
10662038524683549811	10	1.80811e-07	1e-06
9089901615861722999	20	1.84847e-07	1e-06
11937056776688191019	10	1.84847e-07	1e-06
12829131078903591727	20	1.80811e-07	1e-06
12727901673286298342	10	1.80811e-07	1e-06
5830109885831638433	10	1.80811e-07	1e-06
363513574727669156	10	1.84847e-07	1e-06
16457107008599400349	20	1.80811e-07	1e-06
9360924561925049639	20	1.84847e-07	1e-06
7422881806727213321	10	1.84847e-07	1e-06
244160375644055874	20	1.80811e-07	1e-06
16696296731599774573	20	1.84847e-07	1e-06
1718088970792244204	20	1.84847e-07	1e-06
7823757703094811045	20	1.80811e-07	1e-06
2644290197522711109	100	1.80811e-07	1e-06
15609024284938315872	20	1.84847e-07	1e-06
8794427001457249001	10	1.80811e-07	1e-06
11439508600457550971	10	1.80811e-07	1e-06
17211424019345016733	10	3.26927e-14	1e-08
14868804079859404324	20	1.84847e-07	1e-06
8021906394822888330	100	1.80811e-07	1e-06
15238462674379615892	100	1.80811e-07	1e-06
2802720740935329586	10	1.80811e-07	1e-06
12406447138134047860	10	3.26927e-14	1e-07
11314338598618421740	20	1.80811e-07	1e-06
1335038812153817944	20	1.80811e-07	1e-06
11649784686390195505	20	3.26927e-14	1e-07
17699147762010126032	20	1.84847e-07	1e-06
4444102399215630597	10	1.80811e-07	1e-06
13646592279423664704	10	1.84847e-07	1e-06
15433207458169745737	100	1.88882e-07	1e-06
2053128839701913305	20	3.34224e-14	1e-07
13333517417744314475	1	1.80811e-07	1e-06
9486591423785749098	20	1.80811e-07	1e-06
