MessageCode	周期	安全等级	异源备份	故障概率上限	故障概率(原本)	故障概率(重打包)
5250471428333279328	100	A	否	1.0000000000e-06	9.0373230258e-07	9.0373230258e-07
7944179585133561344	10	A	否	1.0000000000e-06	9.0373230258e-07	9.0373230258e-07
17308256193368343596	100	A	否	1.0000000000e-06	9.0373230258e-07	9.0373230258e-07
2802720740935329586	10	A	否	1.0000000000e-06	9.0373230258e-07	9.0373230258e-07
8021906394822888330	100	A	否	1.0000000000e-06	9.0373230258e-07	9.0373230258e-07
15238462674379615892	100	A	否	1.0000000000e-06	9.0373230258e-07	9.0373230258e-07
643473153119987860	100	A	否	1.0000000000e-06	9.0373230258e-07	9.0373230258e-07
9712589589424581968	10	A	否	1.0000000000e-06	9.2389566102e-07	9.2389566102e-07
8117783671707406005	100	A	否	1.0000000000e-06	9.0373230258e-07	9.0373230258e-07
8947106996046918860	100	A	否	1.0000000000e-06	9.0373230258e-07	9.0373230258e-07
14868804079859404324	20	A	否	1.0000000000e-06	9.2389566102e-07	9.2389566102e-07
13284120991504424918	10	A	否	1.0000000000e-06	9.2389566102e-07	9.2389566102e-07
12654034299875654700	100	A	否	1.0000000000e-06	9.0373230258e-07	9.0373230258e-07
5261445931411742708	100	D	否	1.0000000000e-08	9.4405861618e-07	8.7221165924e-13
6374620848963922463	100	A	否	1.0000000000e-06	9.0373230258e-07	9.0373230258e-07
12313685675493271246	100	A	否	1.0000000000e-06	9.0373230258e-07	9.0373230258e-07
10820903866074647332	20	A	否	1.0000000000e-06	9.0373230258e-07	9.0373230258e-07
11705932661493171956	100	A	否	1.0000000000e-06	9.0373230258e-07	9.0373230258e-07
6784595156313735910	10	A	否	1.0000000000e-06	9.0373230258e-07	9.0373230258e-07
5961001119850427107	100	A	否	1.0000000000e-06	9.0373230258e-07	9.0373230258e-07
9845783336421380834	100	A	否	1.0000000000e-06	9.0373230258e-07	9.0373230258e-07
6253346153538252154	100	A	否	1.0000000000e-06	9.0373230258e-07	9.0373230258e-07
10164412105335636189	100	A	否	1.0000000000e-06	9.0373230258e-07	9.0373230258e-07
U 未添加副本:	0.2827560000
U 添加副本:	0.3239600000
