MessageCode	÷‹∆⁄	∞≤»´µ»º∂	“Ï‘¥±∏∑›	π ’œ∏≈¬ …œœﬁ	π ’œ∏≈¬ (‘≠±æ)	π ’œ∏≈¬ (÷ÿ¥Ú∞¸)
2437969331110894712	10	A	∑Ò	1.0000000000e-06	9.9920072216e-16	9.9920072216e-16
3707314577192023846	10	A	∑Ò	1.0000000000e-06	4.7184478547e-14	4.7184478547e-14
3783960068703433484	20	A	∑Ò	1.0000000000e-06	9.9920072216e-16	9.9920072216e-16
12966944712473030741	20	A	∑Ò	1.0000000000e-06	9.3258734069e-15	9.3258734069e-15
16910955246155350027	10	A	∑Ò	1.0000000000e-06	9.9920072216e-16	9.9920072216e-16
11587938337170215074	20	A	∑Ò	1.0000000000e-06	4.4519943287e-14	4.4519943287e-14
6274060711878324645	100	A	∑Ò	1.0000000000e-06	5.4756199575e-13	5.4756199575e-13
12348689431111473191	20	A	∑Ò	1.0000000000e-06	6.3504757009e-14	6.3504757009e-14
8053308858284262693	20	C	∑Ò	1.0000000000e-07	1.0214051827e-14	1.0214051827e-14
15939581893376458583	10	A	∑Ò	1.0000000000e-06	4.4519943287e-14	4.4519943287e-14
17129530404063166076	20	A	∑Ò	1.0000000000e-06	5.1292303738e-14	5.1292303738e-14
10481669023026968164	10	A	∑Ò	1.0000000000e-06	4.2299497238e-14	4.2299497238e-14
1073881330706364910	10	A	∑Ò	1.0000000000e-06	4.7295500849e-14	4.7295500849e-14
2805106037869387259	20	C	∑Ò	1.0000000000e-07	1.2434497876e-14	1.2434497876e-14
9609619751054257939	20	A	∑Ò	1.0000000000e-06	9.3258734069e-15	9.3258734069e-15
6613932791231078041	10	A	∑Ò	1.0000000000e-06	5.1292303738e-14	5.1292303738e-14
11437316569078173358	20	A	∑Ò	1.0000000000e-06	5.1292303738e-14	5.1292303738e-14
3191512304394493693	100	A	∑Ò	1.0000000000e-06	5.8864024766e-13	5.8864024766e-13
12451459411735547466	10	A	∑Ò	1.0000000000e-06	9.3258734069e-15	9.3258734069e-15
1171823995692573425	10	A	∑Ò	1.0000000000e-06	4.5852210917e-14	4.5852210917e-14
6304484889586035935	10	A	∑Ò	1.0000000000e-06	4.6740389337e-14	4.6740389337e-14
6351617177068720912	10	A	∑Ò	1.0000000000e-06	4.6740389337e-14	4.6740389337e-14
17820938948261615698	20	A	∑Ò	1.0000000000e-06	4.6740389337e-14	4.6740389337e-14
1852886548232565981	10	A	∑Ò	1.0000000000e-06	1.0214051827e-14	1.0214051827e-14
2670550528801672168	10	A	∑Ò	1.0000000000e-06	1.0214051827e-14	1.0214051827e-14
12697655577720141568	10	A	∑Ò	1.0000000000e-06	1.0214051827e-14	1.0214051827e-14
13988763101887549950	10	A	∑Ò	1.0000000000e-06	1.0214051827e-14	1.0214051827e-14
17060123219163974812	10	A	∑Ò	1.0000000000e-06	1.0214051827e-14	1.0214051827e-14
11568141349027315912	20	C	∑Ò	1.0000000000e-07	1.0547118734e-14	1.0547118734e-14
18225588749514099061	20	C	∑Ò	1.0000000000e-07	1.0547118734e-14	1.0547118734e-14
7313230923759132434	20	A	∑Ò	1.0000000000e-06	1.0214051827e-14	1.0214051827e-14
17546498797206916897	20	A	∑Ò	1.0000000000e-06	6.9944050551e-14	6.9944050551e-14
15098151502054200191	50	A	∑Ò	1.0000000000e-06	5.0837112298e-13	5.0837112298e-13
11614297913398782357	50	A	∑Ò	1.0000000000e-06	4.9216186682e-13	4.9216186682e-13
14556729369793929841	100	A	∑Ò	1.0000000000e-06	4.9216186682e-13	4.9216186682e-13
15954617055285650970	100	A	∑Ò	1.0000000000e-06	4.9216186682e-13	4.9216186682e-13
11932164810802866926	50	A	∑Ò	1.0000000000e-06	7.8159700934e-14	7.8159700934e-14
4504955582588138152	100	A	∑Ò	1.0000000000e-06	5.0637272153e-13	5.0637272153e-13
14531096818058269650	100	C	∑Ò	1.0000000000e-07	7.8159700934e-14	7.8159700934e-14
1732399749204064122	100	B	∑Ò	1.0000000000e-07	7.8936857051e-14	7.8936857051e-14
17645209485570609551	100	B	∑Ò	1.0000000000e-07	7.8936857051e-14	7.8936857051e-14
6148276132878485205	100	C	∑Ò	1.0000000000e-07	8.2156503822e-14	8.2156503822e-14
7021878764775888413	100	A	∑Ò	1.0000000000e-06	8.2156503822e-14	8.2156503822e-14
8338084511596274060	100	B	∑Ò	1.0000000000e-07	8.2156503822e-14	8.2156503822e-14
11252576007864996161	100	A	∑Ò	1.0000000000e-06	8.2156503822e-14	8.2156503822e-14
226552196094460626	100	A	∑Ò	1.0000000000e-06	5.5200288784e-13	5.5200288784e-13
1749484761844081368	100	D	∑Ò	1.0000000000e-08	1.3544720900e-14	1.3544720900e-14
2006443610670830827	100	A	∑Ò	1.0000000000e-06	5.5644377994e-13	5.5644377994e-13
11204549972013389556	100	A	∑Ò	1.0000000000e-06	5.6399329651e-13	5.6399329651e-13
13445537961825666656	100	A	∑Ò	1.0000000000e-06	5.7853721813e-13	5.7853721813e-13
732221416338652267	100	A	∑Ò	1.0000000000e-06	5.4145576911e-13	5.4145576911e-13
9980220871621491165	100	B	∑Ò	1.0000000000e-07	1.0424994201e-13	1.0424994201e-13
7371150804903348599	100	A	∑Ò	1.0000000000e-06	5.7409632603e-13	5.7409632603e-13
17844102107323048818	100	C	∑Ò	1.0000000000e-07	1.1524114996e-13	1.1524114996e-13
6627879743619660257	100	A	∑Ò	1.0000000000e-06	5.4756199575e-13	5.4756199575e-13
12272170788179227630	100	A	∑Ò	1.0000000000e-06	6.8633987382e-13	6.8633987382e-13
16314152515610897755	100	A	∑Ò	1.0000000000e-06	6.8633987382e-13	6.8633987382e-13
6047471348696932144	100	A	∑Ò	1.0000000000e-06	5.6887827782e-13	5.6887827782e-13
8940665550004003548	100	A	∑Ò	1.0000000000e-06	5.6887827782e-13	5.6887827782e-13
10786311820737741782	100	A	∑Ò	1.0000000000e-06	5.6887827782e-13	5.6887827782e-13
13965566756728781078	100	A	∑Ò	1.0000000000e-06	5.6887827782e-13	5.6887827782e-13
16453167606850769258	100	A	∑Ò	1.0000000000e-06	5.6887827782e-13	5.6887827782e-13
U Œ¥ÃÌº”∏±±æ:	0.1891360000
U ÃÌº”∏±±æ:	0.1891360000
