MessageCode	÷‹∆⁄	∞≤»´µ»º∂	“Ï‘¥±∏∑›	π ’œ∏≈¬ …œœﬁ	π ’œ∏≈¬ (‘≠±æ)	π ’œ∏≈¬ (÷ÿ¥Ú∞¸)
16984886228352523060	20	A	∑Ò	1.0000000000e-06	1.1879386363e-14	1.8762769116e-14
12682064367899133653	1	A	∑Ò	1.0000000000e-06	7.5789397935e-07	7.5789397935e-07
10137044647621617812	2	A	∑Ò	1.0000000000e-06	4.5771399448e-08	9.9879921778e-08
16653989247235356754	1	A	∑Ò	1.0000000000e-06	5.6411836090e-05	4.3520126620e-09
8407203058410284418	20	A	∑Ò	1.0000000000e-06	1.1879386363e-14	1.8762769116e-14
15958610989087937275	10	A	∑Ò	1.0000000000e-06	6.3282712404e-14	1.2434497876e-13
10938975894533818168	10	A	∑Ò	1.0000000000e-06	9.9920072216e-16	1.8762769116e-14
17860508663205412505	2	A	∑Ò	1.0000000000e-06	7.5992233395e-08	8.1373956795e-08
8970231712534256058	20	A	∑Ò	1.0000000000e-06	1.7097434579e-14	1.7441603717e-13
10078123056053517837	2	A	∑Ò	1.0000000000e-06	6.0155861292e-08	6.4472569172e-08
15185310742662460539	5	A	∑Ò	1.0000000000e-06	5.6288307348e-14	5.8508753398e-14
15301361284595481274	10	A	∑Ò	1.0000000000e-06	9.9920072216e-16	5.6621374256e-15
16295015869062988220	5	D	∑Ò	1.0000000000e-08	9.9920072216e-16	5.6621374256e-15
10598740196552430421	10	A	∑Ò	1.0000000000e-06	1.0735856648e-13	1.3788969966e-13
16114882385543520773	10	C	∑Ò	1.0000000000e-07	1.7097434579e-14	1.0769163339e-14
5165559381318613904	5	A	∑Ò	1.0000000000e-06	5.0293103016e-14	5.2846615972e-14
10168877487349361390	20	A	∑Ò	1.0000000000e-06	1.4643841695e-13	1.9340085089e-13
6261821471498469655	10	A	∑Ò	1.0000000000e-06	5.0293103016e-14	5.2846615972e-14
9761983868095948614	100	A	∑Ò	1.0000000000e-06	7.8437256690e-13	1.5066836667e-12
4646057053864163770	10	B	∑Ò	1.0000000000e-07	7.3274719625e-15	1.0769163339e-14
11070257425691282814	5	A	∑Ò	1.0000000000e-06	7.3274719625e-15	1.0769163339e-14
2511123222200862730	10	A	∑Ò	1.0000000000e-06	5.2291504460e-14	5.7176485768e-14
15080380493586542523	20	C	∑Ò	1.0000000000e-07	1.1879386363e-14	1.8762769116e-14
11732693468929842170	10	D	∑Ò	1.0000000000e-08	5.3290705182e-15	8.4376949872e-15
15928184955221417482	5	A	∑Ò	1.0000000000e-06	5.2291504460e-14	5.7176485768e-14
10089151582806534985	10	A	∑Ò	1.0000000000e-06	5.3290705182e-15	8.4376949872e-15
11939190650255159044	10	B	∑Ò	1.0000000000e-07	1.2434497876e-14	2.1871393585e-14
12363254866571814606	5	C	∑Ò	1.0000000000e-07	5.3290705182e-15	8.4376949872e-15
12695511360314735283	10	C	∑Ò	1.0000000000e-07	1.2434497876e-14	2.1871393585e-14
7890282275543914298	10	A	∑Ò	1.0000000000e-06	4.6962433942e-14	1.0369483050e-13
15765742426327077993	10	A	∑Ò	1.0000000000e-06	1.1879386363e-14	1.8762769116e-14
8907906223277242700	10	B	∑Ò	1.0000000000e-07	9.6589403142e-15	1.4543921623e-14
1674672161604856233	10	A	∑Ò	1.0000000000e-06	3.1086244690e-15	2.2204460493e-15
6016713321015919282	10	A	∑Ò	1.0000000000e-06	6.5947247663e-14	8.0269124680e-14
9563921371772739683	10	A	∑Ò	1.0000000000e-06	9.6589403142e-15	1.4543921623e-14
12171120099413116428	20	A	∑Ò	1.0000000000e-06	9.6589403142e-15	1.4543921623e-14
14012748050185716695	10	A	∑Ò	1.0000000000e-06	6.5614180755e-14	1.7352785875e-13
7998211868755565978	20	A	∑Ò	1.0000000000e-06	6.5947247663e-14	8.0269124680e-14
16015971788187870738	20	A	∑Ò	1.0000000000e-06	1.0236256287e-13	7.9269923958e-14
4960738081044402462	10	A	∑Ò	1.0000000000e-06	6.3726801613e-14	1.1146639167e-13
2539946551659424128	10	B	∑Ò	1.0000000000e-07	1.2989609388e-14	1.3544720900e-14
3742561311696507383	10	A	∑Ò	1.0000000000e-06	6.3282712404e-14	1.2434497876e-13
9183282142559242438	20	A	∑Ò	1.0000000000e-06	6.3282712404e-14	1.2434497876e-13
10484117762048980425	20	A	∑Ò	1.0000000000e-06	6.3282712404e-14	1.2434497876e-13
6807909557906819953	10	A	∑Ò	1.0000000000e-06	8.4598994476e-14	7.3385741928e-14
13274604419978091134	10	A	∑Ò	1.0000000000e-06	1.0202949596e-13	1.1646239528e-13
5782514283747576750	10	A	∑Ò	1.0000000000e-06	1.1879386363e-14	1.8762769116e-14
12862204702720883046	10	A	∑Ò	1.0000000000e-06	1.0236256287e-13	7.9269923958e-14
13758868717780775521	10	A	∑Ò	1.0000000000e-06	1.1879386363e-14	5.6621374256e-15
9900295770094114310	10	A	∑Ò	1.0000000000e-06	6.6946448385e-14	8.5931262106e-14
5881213622633661112	10	A	∑Ò	1.0000000000e-06	7.2941652718e-14	7.2497563508e-14
12667766084735147245	20	A	∑Ò	1.0000000000e-06	7.2941652718e-14	7.2497563508e-14
14056145202332016452	20	A	∑Ò	1.0000000000e-06	1.2434497876e-14	2.1871393585e-14
739155411256105525	20	B	∑Ò	1.0000000000e-07	1.3544720900e-14	3.1641356202e-14
2715017895184229098	10	A	∑Ò	1.0000000000e-06	1.0735856648e-13	1.3788969966e-13
