MessageCode	÷‹∆⁄	∞≤»´µ»º∂	“Ï‘¥±∏∑›	π ’œ∏≈¬ …œœﬁ	π ’œ∏≈¬ (‘≠±æ)	π ’œ∏≈¬ (÷ÿ¥Ú∞¸)
13105758929237746382	20	A	∑Ò	1.0000000000e-06	3.0275781882e-13	4.7944981318e-12
6967735857832241044	20	A	∑Ò	1.0000000000e-06	3.0175861809e-13	1.3072729566e-08
1259671534760998955	20	A	∑Ò	1.0000000000e-06	1.0547118734e-14	3.9990233347e-13
16547890797223694892	20	A	∑Ò	1.0000000000e-06	1.0547118734e-14	3.9990233347e-13
842958505180662782	100	A	∑Ò	1.0000000000e-06	2.3765434065e-12	9.7285179912e-11
13657388916011593747	50	B	∑Ò	1.0000000000e-07	3.4616753908e-13	1.4443113372e-11
1824982342161164872	50	A	∑Ò	1.0000000000e-06	2.0023982472e-12	5.5084381501e-11
8307089704437887746	100	D	∑Ò	1.0000000000e-08	6.5281113848e-14	3.3715252812e-12
9624922856142740543	100	D	∑Ò	1.0000000000e-08	6.8167693712e-14	2.5435209494e-12
11421933668940325486	100	A	∑Ò	1.0000000000e-06	6.8167693712e-14	2.5435209494e-12
18328216751641099751	100	A	∑Ò	1.0000000000e-06	2.4306112678e-12	4.5773274060e-11
13519200811499010045	100	A	∑Ò	1.0000000000e-06	2.5098811918e-12	5.4173221464e-11
10848608004816705304	100	B	∑Ò	1.0000000000e-07	3.9179770539e-13	2.2159607482e-11
12676411546608673051	100	A	∑Ò	1.0000000000e-06	3.9179770539e-13	2.2159607482e-11
4913462375653627630	100	B	∑Ò	1.0000000000e-07	4.2854608751e-13	2.2524426768e-11
370078294134572093	100	A	∑Ò	1.0000000000e-06	5.0881521219e-13	2.1282420271e-11
3125862002270554568	100	A	∑Ò	1.0000000000e-06	5.0881521219e-13	2.1282420271e-11
14585234341868289951	100	B	∑Ò	1.0000000000e-07	5.0881521219e-13	2.1282420271e-11
5760901454540243993	100	A	∑Ò	1.0000000000e-06	2.9364288778e-12	4.0770942178e-11
807421839970636790	100	A	∑Ò	1.0000000000e-06	2.9808377988e-12	9.9486974214e-11
3289562119705193664	100	B	∑Ò	1.0000000000e-07	5.0781601146e-13	2.2333801475e-11
2715008709765421291	100	A	∑Ò	1.0000000000e-06	2.3174795416e-12	4.7699177941e-11
312435962347601378	100	A	∑Ò	1.0000000000e-06	2.3765434065e-12	4.1254444305e-11
U Œ¥ÃÌº”∏±±æ:	0.3949280000
U ÃÌº”∏±±æ:	0.6820280000
