# 跨数据集汇总的信号装帧映射表，用于查看每个信号实例被打包到哪个 CANFD 帧。
# 同一 code 在 foundation / baseline1 中可能出现多次，对应新增副本或同源备份。
# baseline2 不新增副本，因此通常每个 code 只有 1 条映射记录。

[signal_frame_mapping]
dataset	scheme	code	message_id	signal_instance_index	signal_instance_count	is_added_copy	frame_id	frame_priority	frame_period_ms	frame_deadline_ms	frame_offset_ms	frame_trans_time_ms	frame_payload_bytes	frame_message_count	signal_period_ms	signal_deadline_ms	asil	level	type	src_ecu	dst_ecu
E5S250_5ecu_250signals_001	foundation	813509334	131	1	2	0	69	33	10	10	0	0.061600000000000002	12	7	10	10	B	1	0	1	4
E5S250_5ecu_250signals_001	foundation	813509334	131	2	2	1	81	37	10	10	0	0.0516	7	3	10	10	B	1	0	1	4
E5S250_5ecu_250signals_001	foundation	816425089	30	1	1	0	1	49	20	20	0	0.047600000000000003	5	4	20	20	A	0	0	3	2
E5S250_5ecu_250signals_001	foundation	838955151	70	1	2	0	43	71	100	100	0	0.08660000000000001	24	5	100	100	C	2	0	0	3
E5S250_5ecu_250signals_001	foundation	838955151	70	2	2	1	114	85	100	100	0	0.041599999999999998	2	1	100	100	C	2	0	0	3
E5S250_5ecu_250signals_001	foundation	839191701	21	1	1	0	37	23	10	10	0	0.047600000000000003	5	3	10	10	A	0	0	0	1
E5S250_5ecu_250signals_001	foundation	869423761	171	1	1	0	111	84	100	100	0	0.0516	7	3	100	100	A	0	0	1	4
E5S250_5ecu_250signals_001	foundation	869922516	9	1	2	0	76	35	10	10	0	0.1346	48	6	10	10	B	1	0	3	4
E5S250_5ecu_250signals_001	foundation	869922516	9	2	2	1	77	36	10	10	0	0.0436	3	2	10	10	B	1	0	3	4
E5S250_5ecu_250signals_001	foundation	873169816	236	1	1	0	25	17	10	10	0	0.061600000000000002	12	4	10	10	A	0	0	4	3
E5S250_5ecu_250signals_001	foundation	917557301	121	1	1	0	98	41	10	10	0	0.078600000000000003	20	7	20	20	A	0	0	3	0
E5S250_5ecu_250signals_001	foundation	917885254	38	1	1	0	43	71	100	100	0	0.08660000000000001	24	5	100	100	A	0	0	0	3
E5S250_5ecu_250signals_001	foundation	934892082	7	1	1	0	56	53	20	20	0	0.1346	48	3	20	20	A	0	0	3	4
E5S250_5ecu_250signals_001	foundation	969179232	226	1	1	0	24	70	100	100	0	0.0436	3	2	100	100	A	0	0	2	4
E5S250_5ecu_250signals_001	foundation	970401149	86	1	1	0	30	51	20	20	0	0.08660000000000001	24	4	20	20	A	0	0	2	1
E5S250_5ecu_250signals_001	foundation	1015315825	205	1	2	0	102	80	100	100	0	0.045600000000000002	4	3	100	100	B	1	0	4	1
E5S250_5ecu_250signals_001	foundation	1015315825	205	2	2	1	106	81	100	100	0	0.0436	3	2	100	100	B	1	0	4	1
E5S250_5ecu_250signals_001	foundation	1018148298	154	1	1	0	74	34	10	10	0	0.053600000000000002	8	7	20	20	A	0	0	2	1
E5S250_5ecu_250signals_001	foundation	1029159434	14	1	2	0	29	18	10	10	0	0.0516	7	5	10	10	C	2	0	2	0
E5S250_5ecu_250signals_001	foundation	1029159434	14	2	2	1	82	38	10	10	0	0.0516	7	3	10	10	C	2	0	2	0
E5S250_5ecu_250signals_001	foundation	1093142862	169	1	1	0	55	28	10	10	0	0.061600000000000002	12	5	10	10	A	0	0	4	2
E5S250_5ecu_250signals_001	foundation	1106246504	52	1	1	0	121	96	1000	1000	0	0.039600000000000003	1	1	1000	1000	A	0	0	3	0
E5S250_5ecu_250signals_001	foundation	1115630770	168	1	2	0	36	22	10	10	0	0.0516	7	4	10	10	C	2	0	0	4
E5S250_5ecu_250signals_001	foundation	1115630770	168	2	2	1	100	43	10	10	0	0.041599999999999998	2	1	10	10	C	2	0	0	4
E5S250_5ecu_250signals_001	foundation	1144730033	198	1	2	0	39	59	50	50	0	0.049600000000000005	6	3	50	50	B	1	0	1	3
E5S250_5ecu_250signals_001	foundation	1144730033	198	2	2	1	90	63	50	50	0	0.045600000000000002	4	3	50	50	B	1	0	1	3
E5S250_5ecu_250signals_001	foundation	1154485534	212	1	1	0	29	18	10	10	0	0.0516	7	5	10	10	A	0	0	2	0
E5S250_5ecu_250signals_001	foundation	1169855792	40	1	1	0	6	57	50	50	0	0.053600000000000002	8	3	100	100	A	0	0	1	2
E5S250_5ecu_250signals_001	foundation	1211308269	192	1	1	0	128	98	1000	1000	0	0.0436	3	2	1000	1000	A	0	0	3	1
E5S250_5ecu_250signals_001	foundation	1216072565	191	1	2	0	1	49	20	20	0	0.047600000000000003	5	4	20	20	B	1	0	3	2
E5S250_5ecu_250signals_001	foundation	1216072565	191	2	2	1	41	52	20	20	0	0.049600000000000005	6	4	20	20	B	1	0	3	2
E5S250_5ecu_250signals_001	foundation	1228968060	17	1	1	0	18	14	10	10	0	0.061600000000000002	12	6	10	10	A	0	0	1	2
E5S250_5ecu_250signals_001	foundation	1264491406	41	1	1	0	99	42	10	10	0	0.069599999999999995	16	7	20	20	A	0	0	4	1
E5S250_5ecu_250signals_001	foundation	1267045540	123	1	1	0	59	29	10	10	0	0.061600000000000002	12	6	10	10	A	0	0	4	2
E5S250_5ecu_250signals_001	foundation	1315577357	75	1	1	0	74	34	10	10	0	0.053600000000000002	8	7	10	10	A	0	0	2	1
E5S250_5ecu_250signals_001	foundation	1320996989	13	1	2	0	66	32	10	10	0	0.069599999999999995	16	8	20	20	C	2	0	0	2
E5S250_5ecu_250signals_001	foundation	1320996989	13	2	2	1	110	44	10	10	0	0.069599999999999995	16	7	20	20	C	2	0	0	2
E5S250_5ecu_250signals_001	foundation	1328122050	117	1	1	0	25	17	10	10	0	0.061600000000000002	12	4	10	10	A	0	0	4	3
E5S250_5ecu_250signals_001	foundation	1358537197	34	1	1	0	30	51	20	20	0	0.08660000000000001	24	4	20	20	A	0	0	2	1
E5S250_5ecu_250signals_001	foundation	1367077857	233	1	1	0	98	41	10	10	0	0.078600000000000003	20	7	10	10	A	0	0	3	0
E5S250_5ecu_250signals_001	foundation	1422796285	215	1	1	0	25	17	10	10	0	0.061600000000000002	12	4	20	20	A	0	0	4	3
E5S250_5ecu_250signals_001	foundation	1430992246	238	1	1	0	35	21	10	10	0	0.0516	7	4	10	10	A	0	0	2	4
E5S250_5ecu_250signals_001	foundation	1435096770	32	1	1	0	54	27	10	10	0	0.061600000000000002	12	4	10	10	A	0	0	4	0
E5S250_5ecu_250signals_001	foundation	1435499141	213	1	1	0	117	11	5	5	0	0.0436	3	3	5	5	A	0	0	0	1
E5S250_5ecu_250signals_001	foundation	1439038849	135	1	1	0	93	40	10	10	0	0.0436	3	2	10	10	A	0	0	0	3
E5S250_5ecu_250signals_001	foundation	1460355535	182	1	1	0	6	57	50	50	0	0.053600000000000002	8	3	50	50	A	0	0	1	2
E5S250_5ecu_250signals_001	foundation	1470619174	63	1	1	0	3	67	100	100	0	0.039600000000000003	1	1	100	100	A	0	0	3	4
E5S250_5ecu_250signals_001	foundation	1477026474	224	1	2	0	48	60	50	50	0	0.061600000000000002	12	6	100	100	B	1	0	3	1
E5S250_5ecu_250signals_001	foundation	1477026474	224	2	2	1	72	65	50	100	0	0.045600000000000002	4	3	100	100	B	1	0	3	1
E5S250_5ecu_250signals_001	foundation	1486442630	162	1	1	0	45	4	1	1	0	0.045600000000000002	4	2	1	1	A	0	0	0	2
E5S250_5ecu_250signals_001	foundation	1571565812	150	1	1	0	48	60	50	50	0	0.061600000000000002	12	6	50	50	A	0	0	3	1
E5S250_5ecu_250signals_001	foundation	1576516073	141	1	2	0	7	13	10	10	0	0.061600000000000002	12	5	20	20	D	3	0	3	1
E5S250_5ecu_250signals_001	foundation	1576516073	141	2	2	1	53	26	10	10	0	0.053600000000000002	8	4	20	20	D	3	0	3	1
E5S250_5ecu_250signals_001	foundation	1624176121	207	1	2	0	35	21	10	10	0	0.0516	7	4	20	20	C	2	0	2	4
E5S250_5ecu_250signals_001	foundation	1624176121	207	2	2	1	51	25	10	10	0	0.061600000000000002	12	6	20	20	C	2	0	2	4
E5S250_5ecu_250signals_001	foundation	1624949089	42	1	1	0	74	34	10	10	0	0.053600000000000002	8	7	10	10	A	0	0	2	1
E5S250_5ecu_250signals_001	foundation	1631631666	37	1	2	0	4	0	1	1	0	0.069599999999999995	16	7	1	1	B	1	0	2	1
E5S250_5ecu_250signals_001	foundation	1631631666	37	2	2	1	32	3	1	1	0	0.061600000000000002	12	5	1	1	B	1	0	2	1
E5S250_5ecu_250signals_001	foundation	1639548628	211	1	2	0	102	80	100	100	0	0.045600000000000002	4	3	100	100	C	2	0	4	1
E5S250_5ecu_250signals_001	foundation	1639548628	211	2	2	1	106	81	100	100	0	0.0436	3	2	100	100	C	2	0	4	1
E5S250_5ecu_250signals_001	foundation	1661439659	46	1	1	0	28	2	1	1	0	0.0436	3	2	2	2	A	0	0	2	0
E5S250_5ecu_250signals_001	foundation	1683654725	181	1	1	0	49	73	100	100	0	0.0516	7	4	100	100	A	0	0	4	0
E5S250_5ecu_250signals_001	foundation	1698388733	196	1	1	0	109	94	1000	1000	0	0.0436	3	2	1000	1000	A	0	0	0	4
E5S250_5ecu_250signals_001	foundation	1712796612	129	1	1	0	111	84	100	100	0	0.0516	7	3	100	100	A	0	0	1	4
E5S250_5ecu_250signals_001	foundation	1730248594	231	1	2	0	54	27	10	10	0	0.061600000000000002	12	4	20	20	C	2	0	4	0
E5S250_5ecu_250signals_001	foundation	1730248594	231	2	2	1	79	54	20	20	0	0.047600000000000003	5	2	20	20	C	2	0	4	0
E5S250_5ecu_250signals_001	foundation	1769961576	103	1	1	0	59	29	10	10	0	0.061600000000000002	12	6	20	20	A	0	0	4	2
E5S250_5ecu_250signals_001	foundation	1787231455	5	1	1	0	48	60	50	50	0	0.061600000000000002	12	6	100	100	A	0	0	3	1
E5S250_5ecu_250signals_001	foundation	1839243395	111	1	1	0	51	25	10	10	0	0.061600000000000002	12	6	20	20	A	0	0	2	4
E5S250_5ecu_250signals_001	foundation	1854402593	230	1	2	0	64	61	50	50	0	0.045600000000000002	4	2	100	100	B	1	0	3	2
E5S250_5ecu_250signals_001	foundation	1854402593	230	2	2	1	75	62	50	50	0	0.0436	3	2	100	100	B	1	0	3	2
E5S250_5ecu_250signals_001	foundation	1868437921	184	1	1	0	82	38	10	10	0	0.0516	7	3	20	20	A	0	0	2	0
E5S250_5ecu_250signals_001	foundation	1869494177	65	1	1	0	20	16	10	10	0	0.0516	7	4	10	10	A	0	0	4	1
E5S250_5ecu_250signals_001	foundation	1873190777	119	1	2	0	56	53	20	20	0	0.1346	48	3	20	20	C	2	0	3	4
E5S250_5ecu_250signals_001	foundation	1873190777	119	2	2	1	76	35	10	10	0	0.1346	48	6	20	20	C	2	0	3	4
E5S250_5ecu_250signals_001	foundation	1884152881	172	1	1	0	50	24	10	10	0	0.053600000000000002	8	4	10	10	A	0	0	0	3
E5S250_5ecu_250signals_001	foundation	1911989587	179	1	1	0	8	87	1000	1000	0	0.045600000000000002	4	2	1000	1000	A	0	0	1	2
E5S250_5ecu_250signals_001	foundation	1937101344	202	1	1	0	30	51	20	20	0	0.08660000000000001	24	4	20	20	A	0	0	2	1
E5S250_5ecu_250signals_001	foundation	1986554470	12	1	1	0	104	93	1000	1000	0	0.039600000000000003	1	1	1000	1000	A	0	0	4	2
E5S250_5ecu_250signals_001	foundation	1988237821	185	1	1	0	128	98	1000	1000	0	0.0436	3	2	1000	1000	A	0	0	3	1
E5S250_5ecu_250signals_001	foundation	2020081272	188	1	1	0	76	35	10	10	0	0.1346	48	6	10	10	A	0	0	3	4
E5S250_5ecu_250signals_001	foundation	2025424303	152	1	1	0	69	33	10	10	0	0.061600000000000002	12	7	10	10	A	0	0	1	4
E5S250_5ecu_250signals_001	foundation	2026291698	4	1	1	0	66	32	10	10	0	0.069599999999999995	16	8	20	20	A	0	0	0	2
E5S250_5ecu_250signals_001	foundation	2040154816	56	1	2	0	2	66	100	100	0	0.0516	7	4	100	100	C	2	0	3	0
E5S250_5ecu_250signals_001	foundation	2040154816	56	2	2	1	120	86	100	100	0	0.0436	3	2	100	100	C	2	0	3	0
E5S250_5ecu_250signals_001	foundation	2045562696	140	1	2	0	48	60	50	50	0	0.061600000000000002	12	6	100	100	B	1	0	3	1
E5S250_5ecu_250signals_001	foundation	2045562696	140	2	2	1	72	65	50	100	0	0.045600000000000002	4	3	100	100	B	1	0	3	1
E5S250_5ecu_250signals_001	foundation	2046811604	203	1	1	0	8	87	1000	1000	0	0.045600000000000002	4	2	1000	1000	A	0	0	1	2
E5S250_5ecu_250signals_001	foundation	2063403966	22	1	2	0	55	28	10	10	0	0.061600000000000002	12	5	10	10	C	2	0	4	2
E5S250_5ecu_250signals_001	foundation	2063403966	22	2	2	1	59	29	10	10	0	0.061600000000000002	12	6	10	10	C	2	0	4	2
E5S250_5ecu_250signals_001	foundation	2079273234	98	1	1	0	127	47	10	10	0	0.053600000000000002	8	5	10	10	A	0	0	1	3
E5S250_5ecu_250signals_001	foundation	2084340513	164	1	1	0	30	51	20	20	0	0.08660000000000001	24	4	20	20	A	0	0	2	1
E5S250_5ecu_250signals_001	foundation	2085516168	95	1	1	0	41	52	20	20	0	0.049600000000000005	6	4	20	20	A	0	0	3	2
E5S250_5ecu_250signals_001	foundation	2086562359	132	1	1	0	76	35	10	10	0	0.1346	48	6	10	10	A	0	0	3	4
E5S250_5ecu_250signals_001	foundation	2092867753	6	1	1	0	54	27	10	10	0	0.061600000000000002	12	4	10	10	A	0	0	4	0
E5S250_5ecu_250signals_001	foundation	2098303736	102	1	1	0	96	79	100	100	0	0.039600000000000003	1	1	100	100	A	0	0	4	3
E5S250_5ecu_250signals_001	foundation	2143531733	101	1	1	0	2	66	100	100	0	0.0516	7	4	100	100	A	0	0	3	0
E5S250_5ecu_250signals_001	foundation	2149456954	142	1	1	0	79	54	20	20	0	0.047600000000000003	5	2	20	20	A	0	0	4	0
E5S250_5ecu_250signals_001	foundation	2181720162	195	1	1	0	66	32	10	10	0	0.069599999999999995	16	8	20	20	A	0	0	0	2
E5S250_5ecu_250signals_001	foundation	2193584182	104	1	1	0	76	35	10	10	0	0.1346	48	6	20	20	A	0	0	3	4
E5S250_5ecu_250signals_001	foundation	2205483454	107	1	1	0	43	71	100	100	0	0.08660000000000001	24	5	100	100	A	0	0	0	3
E5S250_5ecu_250signals_001	foundation	2214650426	80	1	1	0	28	2	1	1	0	0.0436	3	2	1	1	A	0	0	2	0
E5S250_5ecu_250signals_001	foundation	2246812905	197	1	1	0	49	73	100	100	0	0.0516	7	4	100	100	A	0	0	4	0
E5S250_5ecu_250signals_001	foundation	2258710933	62	1	1	0	69	33	10	10	0	0.061600000000000002	12	7	10	10	A	0	0	1	4
E5S250_5ecu_250signals_001	foundation	2262470567	234	1	1	0	29	18	10	10	0	0.0516	7	5	10	10	A	0	0	2	0
E5S250_5ecu_250signals_001	foundation	2286028225	206	1	2	0	20	16	10	10	0	0.0516	7	4	10	10	B	1	0	4	1
E5S250_5ecu_250signals_001	foundation	2286028225	206	2	2	1	99	42	10	10	0	0.069599999999999995	16	7	10	10	B	1	0	4	1
E5S250_5ecu_250signals_001	foundation	2313602540	125	1	2	0	34	20	10	10	0	0.0516	7	4	10	10	B	1	0	2	4
E5S250_5ecu_250signals_001	foundation	2313602540	125	2	2	1	35	21	10	10	0	0.0516	7	4	10	10	B	1	0	2	4
E5S250_5ecu_250signals_001	foundation	2347090844	64	1	2	0	98	41	10	10	0	0.078600000000000003	20	7	10	10	D	3	0	3	0
E5S250_5ecu_250signals_001	foundation	2347090844	64	2	2	1	124	46	10	10	0	0.069599999999999995	16	5	10	10	D	3	0	3	0
E5S250_5ecu_250signals_001	foundation	2360509871	173	1	1	0	66	32	10	10	0	0.069599999999999995	16	8	10	10	A	0	0	0	2
E5S250_5ecu_250signals_001	foundation	2376470479	89	1	2	0	0	48	20	20	0	0.061600000000000002	12	4	20	20	C	2	0	2	3
E5S250_5ecu_250signals_001	foundation	2376470479	89	2	2	1	118	45	10	10	0	0.078600000000000003	20	6	20	20	C	2	0	2	3
E5S250_5ecu_250signals_001	foundation	2393319313	218	1	1	0	0	48	20	20	0	0.061600000000000002	12	4	20	20	A	0	0	2	3
E5S250_5ecu_250signals_001	foundation	2421060384	245	1	1	0	46	7	2	2	0	0.049600000000000005	6	2	2	2	A	0	0	0	2
E5S250_5ecu_250signals_001	foundation	2435367659	157	1	1	0	69	33	10	10	0	0.061600000000000002	12	7	10	10	A	0	0	1	4
E5S250_5ecu_250signals_001	foundation	2436654518	242	1	1	0	91	56	20	20	0	0.049600000000000005	6	4	20	20	A	0	0	1	0
E5S250_5ecu_250signals_001	foundation	2469262527	19	1	1	0	127	47	10	10	0	0.053600000000000002	8	5	20	20	A	0	0	1	3
E5S250_5ecu_250signals_001	foundation	2488147366	160	1	1	0	66	32	10	10	0	0.069599999999999995	16	8	20	20	A	0	0	0	2
E5S250_5ecu_250signals_001	foundation	2507754749	15	1	1	0	7	13	10	10	0	0.061600000000000002	12	5	10	10	A	0	0	3	1
E5S250_5ecu_250signals_001	foundation	2524033962	134	1	1	0	4	0	1	1	0	0.069599999999999995	16	7	2	2	A	0	0	2	1
E5S250_5ecu_250signals_001	foundation	2526214645	77	1	1	0	76	35	10	10	0	0.1346	48	6	20	20	A	0	0	3	4
E5S250_5ecu_250signals_001	foundation	2538574122	91	1	1	0	60	30	10	10	0	0.08660000000000001	24	4	20	20	A	0	0	3	1
E5S250_5ecu_250signals_001	foundation	2544718715	74	1	1	0	86	78	100	100	0	0.047600000000000003	5	3	100	100	A	0	0	1	3
E5S250_5ecu_250signals_001	foundation	2560214047	159	1	1	0	29	18	10	10	0	0.0516	7	5	20	20	A	0	0	2	0
E5S250_5ecu_250signals_001	foundation	2588470878	239	1	2	0	17	69	100	100	0	0.041599999999999998	2	1	100	100	C	2	0	2	1
E5S250_5ecu_250signals_001	foundation	2588470878	239	2	2	1	85	77	100	100	0	0.041599999999999998	2	1	100	100	C	2	0	2	1
E5S250_5ecu_250signals_001	foundation	2595422044	3	1	1	0	117	11	5	5	0	0.0436	3	3	5	5	A	0	0	0	1
E5S250_5ecu_250signals_001	foundation	2600562530	225	1	1	0	64	61	50	50	0	0.045600000000000002	4	2	50	50	A	0	0	3	2
E5S250_5ecu_250signals_001	foundation	2610897944	120	1	2	0	4	0	1	1	0	0.069599999999999995	16	7	1	1	C	2	0	2	1
E5S250_5ecu_250signals_001	foundation	2610897944	120	2	2	1	32	3	1	1	0	0.061600000000000002	12	5	1	1	C	2	0	2	1
E5S250_5ecu_250signals_001	foundation	2616481738	79	1	2	0	0	48	20	20	0	0.061600000000000002	12	4	20	20	D	3	0	2	3
E5S250_5ecu_250signals_001	foundation	2616481738	79	2	2	1	118	45	10	10	0	0.078600000000000003	20	6	20	20	D	3	0	2	3
E5S250_5ecu_250signals_001	foundation	2636599631	183	1	1	0	36	22	10	10	0	0.0516	7	4	10	10	A	0	0	0	4
E5S250_5ecu_250signals_001	foundation	2663029934	83	1	1	0	2	66	100	100	0	0.0516	7	4	100	100	A	0	0	3	0
E5S250_5ecu_250signals_001	foundation	2673687319	49	1	1	0	34	20	10	10	0	0.0516	7	4	10	10	A	0	0	2	4
E5S250_5ecu_250signals_001	foundation	2730818510	193	1	2	0	1	49	20	20	0	0.047600000000000003	5	4	20	20	D	3	0	3	2
E5S250_5ecu_250signals_001	foundation	2730818510	193	2	2	1	41	52	20	20	0	0.049600000000000005	6	4	20	20	D	3	0	3	2
E5S250_5ecu_250signals_001	foundation	2738293742	124	1	1	0	89	55	20	20	0	0.069599999999999995	16	6	20	20	A	0	0	0	3
E5S250_5ecu_250signals_001	foundation	2765649322	24	1	2	0	89	55	20	20	0	0.069599999999999995	16	6	20	20	B	1	0	0	3
E5S250_5ecu_250signals_001	foundation	2765649322	24	2	2	1	93	40	10	10	0	0.0436	3	2	20	20	B	1	0	0	3
E5S250_5ecu_250signals_001	foundation	2768187273	151	1	1	0	90	63	50	50	0	0.045600000000000002	4	3	100	100	A	0	0	1	3
E5S250_5ecu_250signals_001	foundation	2785608351	43	1	1	0	60	30	10	10	0	0.08660000000000001	24	4	10	10	A	0	0	3	1
E5S250_5ecu_250signals_001	foundation	2805087890	23	1	1	0	50	24	10	10	0	0.053600000000000002	8	4	10	10	A	0	0	0	3
