base_bandwidth_utilization	0.49694840000000018
expected_bandwidth_utilization	0.49694902547737774

rounded_expected_bandwidth_utilization	0.99389680000000069

bandwidth_utilization_p99	0.49694840000000035

[frame_summary]
frame_id	priority	period_ms	deadline_ms	trans_time_ms	expected_retry_count	expected_tx_count	rounded_expected_retry_count	rounded_expected_tx_count	retry_p99	tx_count_p99	expected_wcrt_ms	p_timeout	wcrt_p95_ms
0	87	50	50	0.039600000000000003	4.3264002751590644e-06	1.0000043264002751	1	2	0	1	4.3264002751590622	0	4.326400000000004
2	124	1000	1000	0.039600000000000003	6.3856004061241914e-06	1.0000063856004062	1	2	0	1	6.3856004061241913	0	6.3856000000000055
3	92	100	100	0.039600000000000003	4.5244002877518638e-06	1.0000045244002878	1	2	0	1	4.5244002877518632	0	4.5244000000000053
4	125	1000	1000	0.039600000000000003	6.4252004094199064e-06	1.0000064252004095	1	2	0	1	6.425200408642862	1.1102230246251565e-16	6.4252000000000056
5	93	100	100	0.039600000000000003	4.5640002910475831e-06	1.000004564000291	1	2	0	1	4.5640002902704344	1.1102230246251565e-16	4.5640000000000054
6	55	20	20	0.039600000000000003	2.6612001692523325e-06	1.0000026612001693	1	2	0	1	2.6612001692523335	0	2.6612000000000027
7	10	10	10	0.039600000000000003	4.7920002856032119e-07	1.0000004792000285	1	2	0	1	0.47920002856032184	0	0.47920000000000007
8	11	10	10	0.039600000000000003	5.1880003092048194e-07	1.0000005188000309	1	2	0	1	0.51880003092048199	0	0.51880000000000015
9	94	100	100	0.039600000000000003	4.6036002927889884e-06	1.0000046036002928	1	2	0	1	4.6036002927889843	0	4.6036000000000055
10	0	1	1	0.039600000000000003	8.3200004958720387e-08	1.0000000832000049	1	2	0	1	0.083200004958720306	0	0.083199999999999996
11	5	5	5	0.039600000000000003	2.8120001675952111e-07	1.0000002812000168	1	2	0	1	0.281200016759521	0	0.28120000000000001
12	95	100	100	0.039600000000000003	4.6432002953075456e-06	1.0000046432002954	1	2	0	1	4.6432002953075449	0	4.6432000000000055
14	12	10	10	0.039600000000000003	5.5840003328064228e-07	1.0000005584000333	1	2	0	1	0.55840003328064225	0	0.55840000000000012
15	88	50	50	0.039600000000000003	4.3660002776776249e-06	1.0000043660002778	1	2	0	1	4.3660002776776237	0	4.366000000000005
16	56	20	20	0.039600000000000003	2.700800171770896e-06	1.0000027008001717	1	2	0	1	2.7008001717708936	0	2.7008000000000028
18	89	50	50	0.039600000000000003	4.4056002801961796e-06	1.0000044056002801	1	2	0	1	4.4056002801961833	0	4.4056000000000051
19	96	100	100	0.039600000000000003	4.6828002978261011e-06	1.0000046828002978	1	2	0	1	4.6828002978261063	0	4.6828000000000065
20	13	10	10	0.039600000000000003	5.9800003564080208e-07	1.0000005980000357	1	2	0	1	0.59800003564080217	0	0.59800000000000009
22	14	10	10	0.039600000000000003	6.3760003800096262e-07	1.0000006376000381	1	2	0	1	0.63760003800096243	0	0.63760000000000017
24	57	20	20	0.039600000000000003	2.7404001742894541e-06	1.0000027404001743	1	2	0	1	2.7404001742894541	0	2.7404000000000028
25	15	10	10	0.039600000000000003	6.7720004036112274e-07	1.0000006772000403	1	2	0	1	0.67720004036112247	0	0.67720000000000002
27	1	1	1	0.039600000000000003	1.2280000731888047e-07	1.0000001228000073	1	2	0	1	0.12280000731888042	0	0.12279999999999999
29	16	10	10	0.041599999999999998	7.1880004427808394e-07	1.0000007188000444	1	2	0	1	0.71880004427808286	0	0.71880000000000011
30	97	100	100	0.039600000000000003	4.7224003003446659e-06	1.0000047224003004	1	2	0	1	4.7224003003446668	0	4.7224000000000066
31	17	10	10	0.039600000000000003	7.5840004671744228e-07	1.0000007584000468	1	2	0	1	0.75840004671744288	0	0.75839999999999996
32	98	100	100	0.039600000000000003	4.7620003028632248e-06	1.000004762000303	1	2	0	1	4.7620003028632265	0	4.7620000000000067
33	18	10	10	0.039600000000000003	7.9800004915680294e-07	1.0000007980000492	1	2	0	1	0.79800004915680312	0	0.79800000000000004
34	19	10	10	0.039600000000000003	8.3760005159616329e-07	1.0000008376000515	1	2	0	1	0.83760005159616313	0	0.8375999999999999
35	99	100	100	0.039600000000000003	4.8016003061589474e-06	1.0000048016003062	1	2	0	1	4.8016003053817968	1.1102230246251565e-16	4.8016000000000068
36	20	10	10	0.039600000000000003	8.7720005403552417e-07	1.0000008772000539	1	2	0	1	0.87720005403552337	0	0.87719999999999998
37	21	10	10	0.039600000000000003	9.168000564749779e-07	1.0000009168000565	1	2	0	1	0.91680005647497775	0	0.91679999999999984
38	100	100	100	0.039600000000000003	4.8412003079003518e-06	1.000004841200308	1	2	0	1	4.8412003079003458	0	4.8412000000000068
40	22	10	10	0.039600000000000003	9.5640005891434566e-07	1.0000009564000589	1	2	0	1	0.95640005891434576	0	0.95639999999999992
41	23	10	10	0.039600000000000003	9.96000258561518e-07	1.0000009960002585	1	2	0	1	0.99600025856151742	0	0.99599999999999977
42	58	20	20	0.039600000000000003	2.7800001775851699e-06	1.0000027800001776	1	2	0	1	2.7800001768080165	1.1102230246251565e-16	2.7800000000000029
43	59	20	20	0.041599999999999998	2.8216001794537726e-06	1.0000028216001795	1	2	0	1	2.8216001794537746	0	2.8216000000000032
44	24	10	10	0.039600000000000003	1.0356002688416689e-06	1.0000010356002689	1	2	0	1	1.0356002688416699	0	1.0355999999999996
45	25	10	10	0.039600000000000003	1.2732000784291236e-06	1.0000012732000785	1	2	0	1	1.2732000784291246	0	1.2731999999999999
46	101	100	100	0.039600000000000003	4.8808003104189141e-06	1.0000048808003104	1	2	0	1	4.8808003104189064	0	4.8808000000000069
47	26	10	10	0.039600000000000003	1.3128000808684849e-06	1.0000013128000809	1	2	0	1	1.312800080868485	0	1.3127999999999997
48	60	20	20	0.039600000000000003	2.861200181972334e-06	1.0000028612001819	1	2	0	1	2.8612001819723347	0	2.8612000000000029
49	102	100	100	0.039600000000000003	4.9204003129423782e-06	1.000004920400313	1	2	0	1	4.9204003129423848	0	4.920400000000007
50	61	20	20	0.039600000000000003	2.9008001844908972e-06	1.0000029008001845	1	2	0	1	2.9008001844908944	0	2.9008000000000029
51	126	1000	1000	0.039600000000000003	6.4648004119384704e-06	1.0000064648004119	1	2	0	1	6.4648004111614226	1.1102230246251565e-16	6.4648000000000057
52	103	100	100	0.039600000000000003	4.9600003154610251e-06	1.0000049600003154	1	2	0	1	4.9600003154610235	0	4.9600000000000071
53	27	10	10	0.039600000000000003	1.3524000833078443e-06	1.0000013524000833	1	2	0	1	1.3524000833078449	0	1.3523999999999996
54	28	10	10	0.039600000000000003	1.3920000857472056e-06	1.0000013920000856	1	2	0	1	1.3920000857472046	0	1.3919999999999995
55	29	10	10	0.039600000000000003	1.4316000881865661e-06	1.0000014316000883	1	2	0	1	1.4316000881865651	0	1.4315999999999995
56	104	100	100	0.039600000000000003	4.9996022978113649e-06	1.0000049996022977	1	2	0	1	4.9996022978113652	0	4.9996000000000071
57	30	10	10	0.039600000000000003	1.4712000906259244e-06	1.0000014712000906	1	2	0	1	1.4712000906259253	0	1.4711999999999994
58	62	20	20	0.039600000000000003	2.9404001877875071e-06	1.0000029404001878	1	2	0	1	2.9404001870103498	1.1102230246251565e-16	2.940400000000003
59	127	1000	1000	0.039600000000000003	6.5044004136798757e-06	1.0000065044004136	1	2	0	1	6.5044004136798721	0	6.5044000000000057
60	31	10	10	0.039600000000000003	1.5108000930652853e-06	1.000001510800093	1	2	0	1	1.510800093065285	0	1.5107999999999995
61	6	5	5	0.039600000000000003	3.2080001911968086e-07	1.0000003208000192	1	2	0	1	0.32080001911968109	0	0.32079999999999997
62	105	100	100	0.039600000000000003	5.4352003464559081e-06	1.0000054352003465	1	2	0	1	5.4352003456787603	1.1102230246251565e-16	5.4352000000000071
63	2	1	1	0.039600000000000003	1.6240000967904059e-07	1.0000001624000097	1	2	0	1	0.16240000967904059	0	0.16239999999999999
64	63	20	20	0.039600000000000003	2.9800007795671765e-06	1.0000029800007795	1	2	0	1	2.9800007795671735	0	2.9800000000000031
65	7	5	5	0.039600000000000003	3.6040002147984135e-07	1.0000003604000214	1	2	0	1	0.36040002147984129	0	0.3604
66	106	100	100	0.039600000000000003	5.4748003481973075e-06	1.0000054748003482	1	2	0	1	5.4748003481973093	0	5.4748000000000072
67	32	10	10	0.039600000000000003	1.5504000955046449e-06	1.0000015504000954	1	2	0	1	1.5504000955046455	0	1.5503999999999996
68	64	20	20	0.039600000000000003	3.0196007899265105e-06	1.0000030196007899	1	2	0	1	3.0196007899265109	0	3.0196000000000032
69	33	10	10	0.039600000000000003	1.5900000979440047e-06	1.000001590000098	1	2	0	1	1.5900000979440059	0	1.5899999999999996
70	34	10	10	0.0436	1.6316001037697662e-06	1.0000016316001037	1	2	0	1	1.6316001037697663	0	1.6315999999999997
71	35	10	10	0.039600000000000003	1.6712001069544614e-06	1.000001671200107	1	2	0	1	1.6712001062883277	1.1102230246251565e-16	1.6711999999999998
72	36	10	10	0.039600000000000003	1.7108001094730216e-06	1.0000017108001096	1	2	0	1	1.7108001088068878	1.1102230246251565e-16	1.7107999999999999
73	37	10	10	0.039600000000000003	1.7504001113254452e-06	1.0000017504001113	1	2	0	1	1.750400111325447	0	1.7504
74	107	100	100	0.039600000000000003	5.5144003507158706e-06	1.0000055144003508	1	2	0	1	5.5144003507158699	0	5.5144000000000073
76	108	100	100	0.039600000000000003	5.554000353234432e-06	1.0000055540003532	1	2	0	1	5.5540003532344295	0	5.5540000000000074
77	65	20	20	0.039600000000000003	3.2572002071579351e-06	1.0000032572002071	1	2	0	1	3.2572002071579349	0	3.2572000000000019
78	3	1	1	0.039600000000000003	2.0200001203920098e-07	1.0000002020000121	1	2	0	1	0.20200001203920073	0	0.20200000000000001
79	8	5	5	0.039600000000000003	4.0000002384000142e-07	1.0000004000000238	1	2	0	1	0.4000000238400015	0	0.40000000000000002
81	66	20	20	0.039600000000000003	3.2968002104536501e-06	1.0000032968002104	1	2	0	1	3.2968002096764972	1.1102230246251565e-16	3.296800000000002
82	109	100	100	0.039600000000000003	5.5936003565301437e-06	1.0000055936003565	1	2	0	1	5.5936003557530016	1.1102230246251565e-16	5.5936000000000075
85	38	10	10	0.039600000000000003	1.7900001138440053e-06	1.0000017900001139	1	2	0	1	1.7900001138440074	0	1.79
86	110	100	100	0.039600000000000003	5.6332003582715481e-06	1.0000056332003582	1	2	0	1	5.6332003582715497	0	5.6332000000000075
87	39	10	10	0.039600000000000003	1.8296001163625676e-06	1.0000018296001163	1	2	0	1	1.8296001163625677	0	1.8296000000000001
88	128	1000	1000	0.039600000000000003	6.5440004161984312e-06	1.0000065440004162	1	2	0	1	6.5440004161984326	0	6.5440000000000058
89	67	20	20	0.039600000000000003	3.3364002121950555e-06	1.0000033364002121	1	2	0	1	3.3364002121950551	0	3.3364000000000016
