# compare_bandwidth_utilization: 用于方案对比的带宽利用率。
# static_bandwidth_utilization: 不考虑重传时，静态打包方案本身的带宽利用率。
# signal_count: 按原始 MessageCode 去重后的信号种类数，不是副本总数。
# total_added_signal_copies: 相比原始 1 份信号，方案中新增的信号副本总数。
# foundation / baseline1 中，同一 code 的多个副本视为一个信号组；WCRT 直接取该组对应报文中最大的帧响应时间。baseline2 基于重传分布。
# foundation / baseline1 的 expected_wcrt_ms、wcrt_p95_ms、threshold_wcrt_ms 在当前口径下相同，都等于对应信号组的最大帧响应时间（单位 ms）。

retry_distribution_report	D:\document\CODE\paper1\storage\analysis\202651_134233\retry_probability_reports\E5S120_5ecu_120signals_003.txt

# 每个方案的总体指标。
[scheme_summary]
scheme	compare_bandwidth_utilization	static_bandwidth_utilization	signal_count	total_added_signal_copies	schedulable
foundation	0.4034647999999999	0.4034647999999999	120	30	1
baseline1	0.40930079999999996	0.40930079999999996	120	68	1
baseline2	0.27314170944333582	0.27314159999999993	120	0	1

# 按 ASIL 分组统计的 WCRT/周期结果。字段名沿用 wcrt_ratio_p95 以兼容现有脚本；foundation / baseline1 实际填入的是信号组最大帧响应时间比值。

[asil_wcrt_ratio_p95]
scheme	asil	signal_count	avg_wcrt_ratio_p95	max_wcrt_ratio_p95
foundation	A	90	0.06600344888890973	0.16436000000003331
foundation	B	12	0.12688166666674092	0.19200000000023465
foundation	C	12	0.090235500000042421	0.16436000000003331
foundation	D	6	0.040328000000007955	0.067620000000013641
baseline1	A	90	0.077244626666698096	0.17764000000003649
baseline1	B	12	0.11885400000010908	0.1744000000004462
baseline1	C	12	0.085847966666717693	0.16640000000023747
baseline1	D	6	0.046115333333342313	0.084560000000016095
baseline2	A	90	0.04751797777777779	0.1268
baseline2	B	12	0.082388000000000003	0.16639999999999999
baseline2	C	12	0.050902533333333326	0.10300000000000001
baseline2	D	6	0.025853999999999999	0.044560000000000002

# 按 ASIL 分组统计的信号故障概率。

[asil_fault_probability]
scheme	asil	signal_count	avg_fault_probability	max_fault_probability
foundation	A	90	4.0222221412079929e-08	4.7599998867120025e-08
foundation	B	12	1.6011599358284664e-15	1.8849599178157469e-15
foundation	C	12	1.587959936704946e-15	1.6473599331171859e-15
foundation	D	6	1.594559936306306e-15	1.6473599331171859e-15
baseline1	A	90	2.3035555824150192e-08	4.1599999134720006e-08
baseline1	B	12	1.6398265999305997e-15	2.2657598921498278e-15
baseline1	C	12	1.6087599354278258e-15	1.7305599280087053e-15
baseline1	D	6	1.6493599329547861e-15	1.7305599280087053e-15
baseline2	A	90	9.8686491077791696e-18	1.1102230246251565e-16
baseline2	B	12	0	0
baseline2	C	12	9.2518585385429707e-18	1.1102230246251565e-16
baseline2	D	6	3.7007434154171883e-17	1.1102230246251565e-16

# 按 ASIL 分组统计的新增信号副本数量。

[asil_added_signal_copies]
scheme	asil	signal_count	added_signal_copies
foundation	A	90	0
foundation	B	12	12
foundation	C	12	12
foundation	D	6	6
baseline1	A	90	38
baseline1	B	12	12
baseline1	C	12	12
baseline1	D	6	6
baseline2	A	90	0
baseline2	B	12	0
baseline2	C	12	0
baseline2	D	6	0

# 每个原始信号的明细指标。WCRT 列统一为信号级统计值（单位 ms），不是 WCRT/周期。

[signal_detail]
scheme	code	asil	level	type	period_ms	src_ecu	dst_ecu	signal_instance_count	added_signal_copies	p_fault	p_threshold	expected_wcrt_ms	p_wcrt_over_deadline	wcrt_p95_ms	threshold_wcrt_ms
foundation	270103170	D	3	0	10	4	2	2	1	1.6473599331171859e-15	2.7777777777777781e-14	0.63560000000012451	1.6653345369377348e-15	0.63560000000012451	0.63560000000012451
foundation	1265496158	D	3	0	20	1	4	2	1	1.5681599379008662e-15	5.5555555555555561e-14	1.3524000000002729	1.5543122344752192e-15	1.3524000000002729	1.3524000000002729
foundation	2601635780	D	3	0	20	4	2	2	1	1.6473599331171859e-15	5.5555555555555561e-14	0.63560000000012451	1.6653345369377348e-15	0.63560000000012451	0.63560000000012451
foundation	767743474	D	3	0	100	1	3	2	1	1.5681599379008662e-15	2.7777777777777779e-13	2.3960000000004698	1.5543122344752192e-15	2.3960000000004698	2.3960000000004698
foundation	2483543207	D	3	0	100	4	3	2	1	1.5681599379008662e-15	2.7777777777777779e-13	2.7524000000005344	1.5543122344752192e-15	2.7524000000005344	2.7524000000005344
foundation	2788456937	D	3	0	100	4	3	2	1	1.5681599379008662e-15	2.7777777777777779e-13	2.7524000000005344	1.5543122344752192e-15	2.7524000000005344	2.7524000000005344
foundation	1497699859	C	2	0	2	0	2	2	1	1.5681599379008662e-15	5.5555555555555549e-14	0.19200000000023465	1.5543122344752192e-15	0.19200000000023465	0.19200000000023465
foundation	4195002686	C	2	0	2	2	1	2	1	1.5681599379008662e-15	5.5555555555555549e-14	0.31680000000045538	1.5543122344752192e-15	0.31680000000045538	0.31680000000045538
foundation	3333869244	C	2	0	5	1	2	2	1	1.5681599379008662e-15	1.388888888888889e-13	0.51480000000009341	1.5543122344752192e-15	0.51480000000009341	0.51480000000009341
foundation	1158762467	C	2	0	10	1	3	2	1	1.5681599379008662e-15	2.7777777777777779e-13	1.554400000000328	1.5543122344752192e-15	1.554400000000328	1.554400000000328
foundation	2713958738	C	2	0	10	3	1	2	1	1.5681599379008662e-15	2.7777777777777779e-13	1.2316000000002418	1.5543122344752192e-15	1.2316000000002418	1.2316000000002418
foundation	2751705483	C	2	0	10	2	1	2	1	1.6473599331171859e-15	2.7777777777777779e-13	1.2732000000002586	1.5543122344752192e-15	1.2732000000002586	1.2732000000002586
foundation	3973246260	C	2	0	10	2	4	2	1	1.6473599331171859e-15	2.7777777777777779e-13	1.6436000000003332	1.5543122344752192e-15	1.6436000000003332	1.6436000000003332
foundation	72029924	C	2	0	20	1	0	2	1	1.5681599379008662e-15	5.5555555555555559e-13	1.802000000000362	1.5543122344752192e-15	1.802000000000362	1.802000000000362
foundation	964498220	C	2	0	20	4	2	2	1	1.6473599331171859e-15	5.5555555555555559e-13	0.63560000000012451	1.6653345369377348e-15	0.63560000000012451	0.63560000000012451
foundation	1049591264	C	2	0	100	2	4	2	1	1.5681599379008662e-15	2.7777777777777777e-12	2.6336000000005129	1.5543122344752192e-15	2.6336000000005129	2.6336000000005129
foundation	653466652	C	2	0	1000	1	0	2	1	1.5681599379008662e-15	2.7777777777777777e-11	3.5048000000000048	1.5543122344752192e-15	3.5048000000000048	3.5048000000000048
foundation	1681334953	C	2	0	1000	2	3	2	1	1.5681599379008662e-15	2.7777777777777777e-11	3.4652000000000047	1.5543122344752192e-15	3.4652000000000047	3.4652000000000047
foundation	1908252268	B	1	0	1	0	2	2	1	1.5681599379008662e-15	2.7777777777777774e-14	0.19200000000023465	1.5543122344752192e-15	0.19200000000023465	0.19200000000023465
foundation	3667066303	B	1	0	1	0	2	2	1	1.5681599379008662e-15	2.7777777777777774e-14	0.19200000000023465	1.5543122344752192e-15	0.19200000000023465	0.19200000000023465
foundation	3307471671	B	1	0	2	1	0	2	1	1.5681599379008662e-15	5.5555555555555549e-14	0.2772000000004482	1.5543122344752192e-15	0.2772000000004482	0.2772000000004482
foundation	1424765787	B	1	0	5	0	2	2	1	1.5681599379008662e-15	1.388888888888889e-13	0.55440000000010059	1.5543122344752192e-15	0.55440000000010059	0.55440000000010059
foundation	227908805	B	1	0	10	1	4	2	1	1.5681599379008662e-15	2.7777777777777779e-13	1.3524000000002729	1.5543122344752192e-15	1.3524000000002729	1.3524000000002729
foundation	348495720	B	1	0	10	2	4	2	1	1.6473599331171859e-15	2.7777777777777779e-13	1.6436000000003332	1.5543122344752192e-15	1.6436000000003332	1.6436000000003332
foundation	453458146	B	1	0	10	3	2	2	1	1.8849599178157469e-15	2.7777777777777779e-13	1.6020000000003165	1.8873791418627661e-15	1.6020000000003165	1.6020000000003165
foundation	457622204	B	1	0	10	3	1	2	1	1.5681599379008662e-15	2.7777777777777779e-13	1.2316000000002418	1.5543122344752192e-15	1.2316000000002418	1.2316000000002418
foundation	461709134	B	1	0	20	0	2	2	1	1.5681599379008662e-15	5.5555555555555559e-13	1.8812000000003763	1.5543122344752192e-15	1.8812000000003763	1.8812000000003763
foundation	793372732	B	1	0	20	0	4	2	1	1.5681599379008662e-15	5.5555555555555559e-13	1.8416000000003692	1.5543122344752192e-15	1.8416000000003692	1.8416000000003692
foundation	3881756175	B	1	0	20	1	0	2	1	1.5681599379008662e-15	5.5555555555555559e-13	1.802000000000362	1.5543122344752192e-15	1.802000000000362	1.802000000000362
foundation	2448149482	B	1	0	100	4	0	2	1	1.5681599379008662e-15	2.7777777777777777e-12	2.9900000000005775	1.5543122344752192e-15	2.9900000000005775	2.9900000000005775
foundation	1525494766	A	0	0	1	1	2	1	0	3.9599999215920021e-08	1	0.11280000000022028	3.95999991686935e-08	0.11280000000022028	0.11280000000022028
foundation	1820559193	A	0	0	1	2	0	1	0	3.9599999215920021e-08	1	0.073200000000213095	3.95999991686935e-08	0.073200000000213095	0.073200000000213095
foundation	2100060277	A	0	0	1	2	0	1	0	3.9599999215920021e-08	1	0.073200000000213095	3.95999991686935e-08	0.073200000000213095	0.073200000000213095
foundation	2398482478	A	0	0	2	2	0	1	0	3.9599999215920021e-08	1	0.073200000000213095	3.95999991686935e-08	0.073200000000213095	0.073200000000213095
foundation	133981099	A	0	0	5	0	1	1	0	3.9599999215920021e-08	1	0.39600000000007185	3.95999991686935e-08	0.39600000000007185	0.39600000000007185
foundation	362277456	A	0	0	5	2	0	1	0	3.9599999215920021e-08	1	0.43560000000007904	3.95999991686935e-08	0.43560000000007904	0.43560000000007904
