# 跨数据集汇总的信号装帧映射表，用于查看每个信号实例被打包到哪个 CANFD 帧。
# 同一 code 在 foundation / baseline1 中可能出现多次，对应新增副本或同源备份。
# baseline2 不新增副本，因此通常每个 code 只有 1 条映射记录。

[signal_frame_mapping]
dataset	scheme	code	message_id	signal_instance_index	signal_instance_count	is_added_copy	frame_id	frame_priority	frame_period_ms	frame_deadline_ms	frame_offset_ms	frame_trans_time_ms	frame_payload_bytes	frame_message_count	signal_period_ms	signal_deadline_ms	asil	level	type	src_ecu	dst_ecu
E5S50_5ecu_50signals	foundation	89238550	28	1	1	0	26	40	100	100	0	0.039600000000000003	1	1	100	100	A	0	0	4	0
E5S50_5ecu_50signals	foundation	132509271	27	1	1	0	21	12	10	10	0	0.039600000000000003	1	2	20	20	A	0	0	3	2
E5S50_5ecu_50signals	foundation	180849645	15	1	1	0	2	7	10	10	0	0.039600000000000003	1	2	10	10	A	0	0	3	1
E5S50_5ecu_50signals	foundation	228681184	42	1	2	0	17	10	10	10	0	0.039600000000000003	1	2	10	10	B	1	0	1	3
E5S50_5ecu_50signals	foundation	228681184	42	2	2	1	18	11	10	10	0	0.039600000000000003	1	1	10	10	B	1	0	1	3
E5S50_5ecu_50signals	foundation	293479342	37	1	2	0	1	33	100	100	0	0.039600000000000003	1	1	100	100	B	1	0	2	1
E5S50_5ecu_50signals	foundation	293479342	37	2	2	1	3	34	100	100	0	0.039600000000000003	1	1	100	100	B	1	0	2	1
E5S50_5ecu_50signals	foundation	556352848	14	1	2	0	30	31	50	50	0	0.039600000000000003	1	1	50	50	C	2	0	0	2
E5S50_5ecu_50signals	foundation	556352848	14	2	2	1	41	32	50	50	0	0.039600000000000003	1	1	50	50	C	2	0	0	2
E5S50_5ecu_50signals	foundation	693042550	29	1	1	0	4	0	1	1	0	0.039600000000000003	1	2	1	1	A	0	0	2	0
E5S50_5ecu_50signals	foundation	738798601	35	1	1	0	45	41	100	100	0	0.039600000000000003	1	1	100	100	A	0	0	0	3
E5S50_5ecu_50signals	foundation	949134685	20	1	2	0	10	8	10	10	0	0.039600000000000003	1	2	20	20	B	1	0	4	3
