# algorithm2: 按需三模冗余 + 功能路内同源通信副本。
# 正常模式带宽只统计 comm_id=0/1 的功能路；故障模式带宽统计全量功能路与事件触发控制报文。
# 事件报文集合 F_evt={f_act,f_iso,f_hang}，统一取 1 byte 负载，MIT 取对应功能簇原始信号周期。

[scheme_summary]
scheme	normal_bandwidth_utilization	fault_bandwidth_utilization	total_added_signal_copies	schedulable
on_demand_tmr	0.356797	0.640729	0	0
always_on_tmr	0.698141	0.698141	54	1

[foundation_summary]
scheme	bandwidth_utilization	max_wcrt_ms	total_added_signal_copies	schedulable
homo_only_foundation	0.447345	3.8912	34	1

[cluster_summary]
scheme	code	route_count	p_function_fault	p_threshold
on_demand_tmr	12844894	3	4.996e-15	2.77778e-14
on_demand_tmr	20422069	3	4.77396e-15	5.55556e-15
on_demand_tmr	33074843	3	4.88498e-15	2.77778e-13
on_demand_tmr	52655011	3	4.77396e-15	2.77778e-15
on_demand_tmr	87154516	3	5.55112e-15	5.55556e-14
on_demand_tmr	87431134	3	5.32907e-15	2.77778e-14
on_demand_tmr	211881170	3	4.88498e-15	2.77778e-13
on_demand_tmr	239931751	3	6.66134e-15	2.77778e-14
on_demand_tmr	252733313	3	4.88498e-15	2.77778e-13
on_demand_tmr	265958307	3	4.88498e-15	2.77778e-13
always_on_tmr	12844894	3	0	2.77778e-14
always_on_tmr	20422069	3	0	5.55556e-15
always_on_tmr	33074843	3	0	2.77778e-13
always_on_tmr	52655011	3	0	2.77778e-15
always_on_tmr	87154516	3	0	5.55556e-14
always_on_tmr	87431134	3	0	2.77778e-14
always_on_tmr	211881170	3	0	2.77778e-13
always_on_tmr	239931751	3	0	2.77778e-14
always_on_tmr	252733313	3	0	2.77778e-13
always_on_tmr	265958307	3	0	2.77778e-13

[cluster_wcrt_summary]
scheme	code	period_ms	deadline_ms	normal_main_route_wcrt_ms	fault_main_route_wcrt_ms	tmr_all_route_wcrt_ms	activation_wcrt_ms	backup_route_wcrt_ms	compare_time_ms	backup_compute_time_ms	end_to_end_normal_wcrt_ms	end_to_end_fault_wcrt_ms	meets_deadline
on_demand_tmr	12844894	10	10	0.8892	3.4632	0	0.6336	2.8156	0.01	0	0.8992	6.9324	1
on_demand_tmr	20422069	2	2	0.242	0.4336	0	0.5524	0.5128	0.01	0	0.252	1.5188	1
on_demand_tmr	33074843	100	100	1.9648	4.9348	0	1.4652	4.022	0.01	0	1.9748	10.442	1
on_demand_tmr	52655011	1	1	0.1944	0.196	0	0.3148	0.2356	0.01	0	0.2044	0.7664	1
on_demand_tmr	87154516	20	20	1.3668	3.7428	0	0.99	3.822	0.01	0	1.3768	8.5748	1
on_demand_tmr	87431134	10	10	0.6852	2.9028	0	0.7524	3.0236	0.01	0	0.6952	6.6988	1
on_demand_tmr	211881170	100	100	1.9648	4.9348	0	1.584	3.9408	0.01	0	1.9748	10.4796	1
on_demand_tmr	239931751	10	10	1.036	3.61	0	0.8712	1.9404	0.01	0	1.046	6.4416	1
on_demand_tmr	252733313	100	100	2.0044	4.9744	0	1.7028	5.5684	0.01	0	2.0144	12.2656	1
on_demand_tmr	265958307	100	100	2.3608	5.5684	0	1.8216	4.9744	0.01	0	2.3708	12.3844	1
always_on_tmr	12844894	10	10	0	0	2.8576	0	0	0.01	0	2.8676	2.8676	1
always_on_tmr	20422069	2	2	0	0	0.6296	0	0	0.01	0	0.6396	0.6396	1
always_on_tmr	33074843	100	100	0	0	5.8772	0	0	0.01	0	5.8872	5.8872	1
always_on_tmr	52655011	1	1	0	0	0.392	0	0	0.01	0	0.402	0.402	1
always_on_tmr	87154516	20	20	0	0	3.6952	0	0	0.01	0	3.7052	3.7052	1
always_on_tmr	87431134	10	10	0	0	2.9804	0	0	0.01	0	2.9904	2.9904	1
always_on_tmr	211881170	100	100	0	0	5.8772	0	0	0.01	0	5.8872	5.8872	1
always_on_tmr	239931751	10	10	0	0	1.9764	0	0	0.01	0	1.9864	1.9864	1
always_on_tmr	252733313	100	100	0	0	5.9168	0	0	0.01	0	5.9268	5.9268	1
always_on_tmr	265958307	100	100	0	0	5.9168	0	0	0.01	0	5.9268	5.9268	1

[route_summary]
