[scheme_summary]
dataset	config	scheme	normal_bandwidth_utilization	fault_bandwidth_utilization	total_added_signal_copies	schedulable
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	0.604143	0.665623	65	1
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	always_on_tmr	0.608899	0.608899	65	1

[cluster_summary]
dataset	config	scheme	code	route_count	p_function_fault	p_threshold
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	90973270	3	1.05471e-14	1
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	106914515	3	0	5.55556e-14
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	210472811	3	0	5.55556e-13
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	303804405	3	0	5.55556e-13
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	357936331	3	0	5.55556e-13
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	361602186	3	0	5.55556e-13
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	386919265	3	0	5.55556e-14
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	478133795	3	9.88098e-15	1
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	574573665	3	0	5.55556e-13
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	581935227	3	9.88098e-15	1
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	always_on_tmr	90973270	3	8.10463e-15	1
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	always_on_tmr	106914515	3	0	5.55556e-14
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	always_on_tmr	210472811	3	0	5.55556e-13
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	always_on_tmr	303804405	3	0	5.55556e-13
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	always_on_tmr	357936331	3	0	5.55556e-13
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	always_on_tmr	361602186	3	0	5.55556e-13
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	always_on_tmr	386919265	3	0	5.55556e-14
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	always_on_tmr	478133795	3	1.03251e-14	1
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	always_on_tmr	574573665	3	0	5.55556e-13
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	always_on_tmr	581935227	3	1.02141e-14	1

[cluster_wcrt_summary]
dataset	config	scheme	code	period_ms	deadline_ms	normal_main_route_wcrt_ms	fault_main_route_wcrt_ms	tmr_all_route_wcrt_ms	activation_wcrt_ms	backup_route_wcrt_ms	compare_time_ms	backup_compute_time_ms	end_to_end_normal_wcrt_ms	end_to_end_fault_wcrt_ms	meets_deadline
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	90973270	20	20	3.7462	4.515	0	0.3708	3.3898	1	1	4.7462	10.2756	1
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	106914515	20	20	2.7118	3.3202	0	0.4104	2.4646	1	1	3.7118	8.1952	1
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	210472811	20	20	3.5914	4.029	0	0.45	3.6262	1	1	4.5914	10.1052	1
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	303804405	20	20	3.637	4.4058	0	0.4896	2.395	1	1	4.637	9.2904	1
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	357936331	20	20	3.907	4.6758	0	0.5292	3.8166	1	1	4.907	11.0216	1
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	361602186	20	20	3.3254	3.763	0	0.5688	4.6142	1	1	4.3254	10.946	1
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	386919265	20	20	2.9046	3.513	0	0.6084	4.6142	1	1	3.9046	10.7356	1
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	478133795	20	20	3.907	4.6758	0	0.648	1.584	1	1	4.907	8.9078	1
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	574573665	20	20	3.7958	4.5646	0	0.6876	3.3898	1	1	4.7958	10.642	1
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	581935227	20	20	3.7462	4.515	0	0.7272	4.5646	1	1	4.7462	11.8068	1
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	always_on_tmr	90973270	20	20	0	0	3.8494	0	0	1	0	4.8494	4.8494	1
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	always_on_tmr	106914515	20	20	0	0	2.9862	0	0	1	0	3.9862	3.9862	1
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	always_on_tmr	210472811	20	20	0	0	3.903	0	0	1	0	4.903	4.903	1
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	always_on_tmr	303804405	20	20	0	0	3.6866	0	0	1	0	4.6866	4.6866	1
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	always_on_tmr	357936331	20	20	0	0	3.903	0	0	1	0	4.903	4.903	1
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	always_on_tmr	361602186	20	20	0	0	3.7978	0	0	1	0	4.7978	4.7978	1
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	always_on_tmr	386919265	20	20	0	0	3.7978	0	0	1	0	4.7978	4.7978	1
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	always_on_tmr	478133795	20	20	0	0	3.903	0	0	1	0	4.903	4.903	1
