# algorithm2: 按需三模冗余 + 功能路内同源通信副本。
# 正常模式带宽只统计 comm_id=0/1 的功能路；故障模式带宽统计全量功能路与事件触发控制报文。
# 事件报文集合 F_evt={f_act,f_iso,f_hang}，统一取 1 byte 负载，MIT 取对应功能簇原始信号周期。

[scheme_summary]
scheme	normal_bandwidth_utilization	fault_bandwidth_utilization	total_added_signal_copies	schedulable
on_demand_tmr	0.55385	0.583154	42	1
always_on_tmr	0.562242	0.562242	42	1

[foundation_summary]
scheme	bandwidth_utilization	max_wcrt_ms	total_added_signal_copies	schedulable
homo_only_foundation	0.546726	5.8338	34	1

[cluster_summary]
scheme	code	route_count	p_function_fault	p_threshold
on_demand_tmr	182776333	3	0	2.77778e-13
on_demand_tmr	371759460	3	0	2.77778e-14
on_demand_tmr	456223874	3	0	5.55556e-14
on_demand_tmr	974864176	3	0	1.38889e-13
always_on_tmr	182776333	3	0	2.77778e-13
always_on_tmr	371759460	3	0	2.77778e-14
always_on_tmr	456223874	3	0	5.55556e-14
always_on_tmr	974864176	3	0	1.38889e-13

[cluster_wcrt_summary]
scheme	code	period_ms	deadline_ms	normal_main_route_wcrt_ms	fault_main_route_wcrt_ms	tmr_all_route_wcrt_ms	activation_wcrt_ms	backup_route_wcrt_ms	compare_time_ms	backup_compute_time_ms	end_to_end_normal_wcrt_ms	end_to_end_fault_wcrt_ms	meets_deadline
on_demand_tmr	182776333	100	100	4.8726	5.893	0	0.7864	6.0218	0.01	0	4.8826	12.7212	1
on_demand_tmr	371759460	10	10	1.989	2.9338	0	0.43	2.6924	0.01	0	1.999	6.0762	1
on_demand_tmr	456223874	20	20	3.0122	3.8362	0	0.5488	3.7746	0.01	0	3.0222	8.1796	1
on_demand_tmr	974864176	50	50	3.7992	4.744	0	0.6676	4.6508	0.01	0	3.8092	10.0824	1
always_on_tmr	182776333	100	100	0	0	5.0044	0	0	0.01	0	5.0144	5.0144	1
always_on_tmr	371759460	10	10	0	0	2.532	0	0	0.01	0	2.542	2.542	1
always_on_tmr	456223874	20	20	0	0	3.5446	0	0	0.01	0	3.5546	3.5546	1
always_on_tmr	974864176	50	50	0	0	3.8438	0	0	0.01	0	3.8538	3.8538	1

[route_summary]
scheme	code	comm_id	level	type	src_ecu	dst_ecu	period_ms	deadline_ms	signal_instance_count	added_signal_copies	p_comm_fault	p_threshold	max_wcrt_ms
on_demand_tmr	182776333	0	3	1	1	4	100	100	2	1	2.36096e-15	2.77778e-13	4.7936
on_demand_tmr	182776333	1	3	2	3	4	100	100	2	1	1.72656e-15	2.77778e-13	5.893
on_demand_tmr	182776333	2	3	2	0	4	100	100	2	1	1.89696e-15	2.77778e-13	6.0218
on_demand_tmr	371759460	0	3	1	0	3	10	10	2	1	2.55136e-15	2.77778e-14	2.9338
on_demand_tmr	371759460	1	3	2	2	3	10	10	2	1	2.17056e-15	2.77778e-14	1.8316
on_demand_tmr	371759460	2	3	2	4	3	10	10	2	1	1.56816e-15	2.77778e-14	2.6924
on_demand_tmr	456223874	0	3	1	4	1	20	20	2	1	3.79456e-15	5.55556e-14	3.8362
on_demand_tmr	456223874	1	3	2	3	1	20	20	2	1	2.66256e-15	5.55556e-14	3.3896
on_demand_tmr	456223874	2	3	2	0	1	20	20	2	1	2.80896e-15	5.55556e-14	3.7746
on_demand_tmr	974864176	0	3	1	0	2	50	50	2	1	1.89696e-15	1.38889e-13	4.744
on_demand_tmr	974864176	1	3	2	4	2	50	50	2	1	1.64736e-15	1.38889e-13	4.4744
on_demand_tmr	974864176	2	3	2	1	2	50	50	2	1	2.07536e-15	1.38889e-13	4.6508
on_demand_tmr	988126207	0	3	0	3	2	100	100	2	1	1.73056e-15	2.77778e-13	5.673
on_demand_tmr	1934291665	0	3	0	1	3	20	20	2	1	3.30176e-15	5.55556e-14	2.476
on_demand_tmr	2094865650	0	3	0	3	4	1000	1000	2	1	2.07936e-15	2.77778e-12	6.8322
on_demand_tmr	3456938867	0	3	0	2	0	1000	1000	2	1	1.73056e-15	2.77778e-12	6.6182
on_demand_tmr	3584016267	0	3	0	0	4	100	100	2	1	1.89696e-15	2.77778e-13	6.0218
on_demand_tmr	4140097713	0	3	0	1	2	100	100	2	1	2.07536e-15	2.77778e-13	4.6508
on_demand_tmr	101490843	0	2	0	0	2	100	100	2	1	1.89696e-15	2.77778e-12	4.744
on_demand_tmr	136778098	0	2	0	2	3	20	20	2	1	2.17056e-15	5.55556e-13	1.8316
on_demand_tmr	962042459	0	2	0	3	0	10	10	2	1	2.93216e-15	2.77778e-13	2.5376
on_demand_tmr	1043285184	0	2	0	3	1	10	10	2	1	2.66256e-15	2.77778e-13	3.3896
on_demand_tmr	1904785416	0	2	0	0	1	100	100	2	1	3.58416e-15	2.77778e-12	5.8534
on_demand_tmr	2104424244	0	2	0	1	3	10	10	2	1	3.30176e-15	2.77778e-13	2.476
on_demand_tmr	3148271022	0	2	0	0	2	1	1	2	1	1.73056e-15	2.77778e-14	0.2884
on_demand_tmr	3502079576	0	2	0	0	1	10	10	2	1	1.98816e-15	2.77778e-13	1.784
on_demand_tmr	3759412794	0	2	0	4	2	20	20	2	1	2.87296e-15	5.55556e-13	2.5912
on_demand_tmr	281149290	0	1	0	0	3	100	100	2	1	1.73056e-15	2.77778e-12	5.9762
