base_bandwidth_utilization	0.52314759999999971
expected_bandwidth_utilization	0.52314841408091639

rounded_expected_bandwidth_utilization	1.0462951999999976

bandwidth_utilization_p99	0.52314759999999882

[frame_summary]
frame_id	priority	period_ms	deadline_ms	trans_time_ms	expected_retry_count	expected_tx_count	rounded_expected_retry_count	rounded_expected_tx_count	retry_p99	tx_count_p99	expected_wcrt_ms	p_timeout	wcrt_p95_ms
0	8	10	10	0.039600000000000003	4.2600002709360156e-07	1.000000426000027	1	2	0	1	0.4260000270936018	0	0.42600000000000005
2	9	10	10	0.039600000000000003	4.6560002961216181e-07	1.0000004656000296	1	2	0	1	0.46560002961216196	0	0.46560000000000001
3	0	1	1	0.039600000000000003	1.0120000603152044e-07	1.0000001012000059	1	2	0	1	0.10120000603152038	0	0.10120000000000001
4	66	20	20	0.039600000000000003	3.2716002669625852e-06	1.0000032716002669	1	2	0	1	3.2716002669625843	0	3.2716000000000021
5	5	5	5	0.0436	3.0720001953792115e-07	1.0000003072000196	1	2	0	1	0.3072000195379212	0	0.30719999999999997
6	67	20	20	0.039600000000000003	3.3112002701939435e-06	1.0000033112002702	1	2	0	1	3.311200270193944	0	3.3112000000000021
10	104	100	100	0.039600000000000003	4.978401826073742e-06	1.0000049784018261	1	2	0	1	4.9784018260737408	0	4.9784000000000059
11	97	50	50	0.039600000000000003	4.7012003836179565e-06	1.0000047012003836	1	2	0	1	4.7012003836179579	0	4.7012000000000063
12	142	1000	1000	0.039600000000000003	6.9704017007737994e-06	1.0000069704017007	1	2	0	1	6.9704017007738006	0	6.9704000000000068
15	143	1000	1000	0.039600000000000003	7.0100017104361604e-06	1.0000070100017104	1	2	0	1	7.0100017104361569	0	7.0100000000000069
16	10	10	10	0.039600000000000003	5.0520003213072213e-07	1.000000505200032	1	2	0	1	0.50520003213072195	0	0.50519999999999998
17	1	1	1	0.041599999999999998	1.4280000879648063e-07	1.0000001428000087	1	2	0	1	0.14280000879648058	0	0.14280000000000001
19	105	100	100	0.039600000000000003	5.0180018405989649e-06	1.0000050180018405	1	2	0	1	5.0180018405989655	0	5.018000000000006
20	106	100	100	0.039600000000000003	5.3428004359725216e-06	1.0000053428004361	1	2	0	1	5.3428004359725216	0	5.3428000000000058
22	98	50	50	0.039600000000000003	4.7408003876264751e-06	1.0000047408003876	1	2	0	1	4.7408003868493225	1.1102230246251565e-16	4.7408000000000055
23	107	100	100	0.039600000000000003	5.3824004392038841e-06	1.0000053824004391	1	2	0	1	5.3824004392038827	0	5.3824000000000058
24	108	100	100	0.039600000000000003	5.422000442435239e-06	1.0000054220004424	1	2	0	1	5.4220004424352419	0	5.4220000000000059
25	11	10	10	0.039600000000000003	5.4480003464928302e-07	1.0000005448000346	1	2	0	1	0.54480003464928228	0	0.54480000000000006
26	109	100	100	0.039600000000000003	5.4616004456666007e-06	1.0000054616004457	1	2	0	1	5.4616004456666021	0	5.461600000000006
29	12	10	10	0.039600000000000003	5.8440003716784233e-07	1.0000005844000373	1	2	0	1	0.58440003716784239	0	0.58440000000000003
30	99	50	50	0.039600000000000003	4.7804003908578351e-06	1.0000047804003909	1	2	0	1	4.7804003900806835	1.1102230246251565e-16	4.7804000000000064
31	13	10	10	0.039600000000000003	6.2400003968640174e-07	1.0000006240000396	1	2	0	1	0.62400003968640239	0	0.62399999999999989
32	14	10	10	0.039600000000000003	6.6360004220496284e-07	1.0000006636000422	1	2	0	1	0.66360004220496271	0	0.66359999999999997
33	110	100	100	0.039600000000000003	5.5012004488979632e-06	1.000005501200449	1	2	0	1	5.5012004488979631	0	5.5012000000000061
34	15	10	10	0.039600000000000003	7.0320004472352321e-07	1.0000007032000446	1	2	0	1	0.70320004472352293	0	0.70320000000000005
35	68	20	20	0.039600000000000003	3.3508002734253052e-06	1.0000033508002735	1	2	0	1	3.3508002734253051	0	3.3508000000000022
