base_bandwidth_utilization	0.58862319999999912
expected_bandwidth_utilization	0.58862416628224601

rounded_expected_bandwidth_utilization	1.1772463999999978

bandwidth_utilization_p99	0.5886231999999989

[frame_summary]
frame_id	priority	period_ms	deadline_ms	trans_time_ms	expected_retry_count	expected_tx_count	rounded_expected_retry_count	rounded_expected_tx_count	retry_p99	tx_count_p99	expected_wcrt_ms	p_timeout	wcrt_p95_ms
0	0	1	1	0.039600000000000003	1.0120000603152044e-07	1.0000001012000059	1	2	0	1	0.10120000603152038	0	0.10120000000000001
1	11	10	10	0.039600000000000003	5.4480003573888312e-07	1.0000005448000358	1	2	0	1	0.54480003573888247	0	0.54480000000000017
2	6	5	5	0.039600000000000003	3.4680002275008133e-07	1.0000003468000227	1	2	0	1	0.34680002275008154	0	0.3468
3	69	10	20	0.039600000000000003	3.5032002858611452e-06	1.0000035032002859	1	2	0	1	3.5032002858611455	0	3.5032000000000023
4	70	20	20	0.039600000000000003	3.5428002898696613e-06	1.0000035428002898	1	2	0	1	3.5428002890925074	1.1102230246251565e-16	3.5428000000000019
5	111	100	100	0.039600000000000003	5.8120004758135596e-06	1.0000058120004758	1	2	0	1	5.8120004742592668	2.2204460492503131e-16	5.8120000000000065
6	150	1000	1000	0.039600000000000003	7.8020006366432607e-06	1.0000078020006367	1	2	0	1	7.8020006366432595	0	7.8020000000000076
7	112	100	100	0.039600000000000003	5.8516004774906057e-06	1.0000058516004775	1	2	0	1	5.8516004774906056	0	5.8516000000000066
8	151	1000	1000	0.039600000000000003	7.841600639874619e-06	1.0000078416006399	1	2	0	1	7.8416006398746214	0	7.8416000000000077
10	113	100	100	0.039600000000000003	5.8912004807263533e-06	1.0000058912004808	1	2	0	1	5.8912004807263463	0	5.8912000000000067
12	114	100	100	0.039600000000000003	5.9308004847349176e-06	1.0000059308004847	1	2	0	1	5.9308004839577757	1.1102230246251565e-16	5.9308000000000067
14	12	10	10	0.039600000000000003	5.8440003833664255e-07	1.0000005844000384	1	2	0	1	0.58440003833664256	0	0.58440000000000003
16	1	1	1	0.039600000000000003	1.4080000839168057e-07	1.0000001408000083	1	2	0	1	0.1408000083916805	0	0.14080000000000001
17	13	10	10	0.039600000000000003	6.2400004093440293e-07	1.000000624000041	1	2	0	1	0.62400004093440276	0	0.62400000000000011
18	14	10	10	0.039600000000000003	6.6360004353216289e-07	1.0000006636000436	1	2	0	1	0.66360004353216284	0	0.66359999999999997
21	7	5	5	0.039600000000000003	3.8640002534784139e-07	1.0000003864000253	1	2	0	1	0.38640002534784168	0	0.38640000000000002
22	71	20	20	0.039600000000000003	3.5824002931010213e-06	1.0000035824002931	1	2	0	1	3.582400292323868	1.1102230246251565e-16	3.582400000000002
23	15	10	10	0.039600000000000003	7.0320004612992337e-07	1.0000007032000462	1	2	0	1	0.70320004612992315	0	0.70320000000000005
24	16	10	10	0.039600000000000003	7.4280004872768396e-07	1.0000007428000488	1	2	0	1	0.74280004872768313	0	0.7427999999999999
25	115	100	100	0.039600000000000003	5.9704019535106688e-06	1.0000059704019535	1	2	0	1	5.9704019535106694	0	5.9704000000000068
26	72	20	20	0.039600000000000003	3.6220002955552298e-06	1.0000036220002955	1	2	0	1	3.622000295555226	0	3.6220000000000021
27	17	10	10	0.039600000000000003	7.8240005132544403e-07	1.0000007824000514	1	2	0	1	0.78240005132544332	0	0.78239999999999998
28	18	10	10	0.061600000000000002	8.2600006740160536e-07	1.0000008260000675	1	2	0	1	0.82600006740160536	0	0.82599999999999996
29	73	20	20	0.039600000000000003	3.661600298786591e-06	1.0000036616002987	1	2	0	1	3.661600298786587	0	3.6616000000000022
30	19	10	10	0.039600000000000003	8.6560007063296544e-07	1.0000008656000707	1	2	0	1	0.86560007063296573	0	0.86559999999999993
32	116	100	100	0.039600000000000003	6.0100019664677373e-06	1.0000060100019665	1	2	0	1	6.0100019664677315	0	6.0100000000000069
33	117	100	100	0.039600000000000003	6.2952005136883667e-06	1.0000062952005138	1	2	0	1	6.2952005136883677	0	6.2952000000000048
34	20	10	10	0.039600000000000003	9.0520007386442272e-07	1.0000009052000738	1	2	0	1	0.90520007386442292	0	0.9052
36	21	10	10	0.039600000000000003	9.4480007709579128e-07	1.0000009448000771	1	2	0	1	0.94480007709579095	0	0.94479999999999986
37	118	100	100	0.039600000000000003	6.3348005169197309e-06	1.0000063348005168	1	2	0	1	6.3348005169197279	0	6.3348000000000058
38	2	1	1	0.039600000000000003	1.804000107518408e-07	1.0000001804000107	1	2	0	1	0.18040001075184064	0	0.1804
