base_bandwidth_utilization	0.56727119999999887
expected_bandwidth_utilization	0.56727209570082116

rounded_expected_bandwidth_utilization	1.134542399999998

bandwidth_utilization_p99	0.56727119999999898

[frame_summary]
frame_id	priority	period_ms	deadline_ms	trans_time_ms	expected_retry_count	expected_tx_count	rounded_expected_retry_count	rounded_expected_tx_count	retry_p99	tx_count_p99	expected_wcrt_ms	p_timeout	wcrt_p95_ms
0	67	20	20	0.041599999999999998	3.4020002103403725e-06	1.0000034020002104	1	2	0	1	3.4020002095632167	1.1102230246251565e-16	3.4020000000000019
1	107	100	100	0.039600000000000003	5.5920004115712321e-06	1.0000055920004116	1	2	0	1	5.5920004115712345	0	5.592000000000005
4	68	20	20	0.039600000000000003	3.4416002120025747e-06	1.0000034416002119	1	2	0	1	3.4416002120025753	0	3.441600000000002
5	69	20	20	0.039600000000000003	3.4812002152190921e-06	1.0000034812002152	1	2	0	1	3.4812002144419378	1.1102230246251565e-16	3.4812000000000021
6	10	10	10	0.039600000000000003	4.9120003025792202e-07	1.0000004912000302	1	2	0	1	0.49120003025792192	0	0.49120000000000008
7	108	100	100	0.039600000000000003	5.6316004144858001e-06	1.0000056316004144	1	2	0	1	5.6316004144857956	0	5.631600000000005
8	149	1000	1000	0.039600000000000003	7.6948005663373293e-06	1.0000076948005663	1	2	0	1	7.6948005663373298	0	7.694800000000007
9	100	50	50	0.039600000000000003	4.9564003647956085e-06	1.0000049564003648	1	2	0	1	4.9564003647956065	0	4.9564000000000066
10	101	50	50	0.039600000000000003	4.9960021590448529e-06	1.0000049960021591	1	2	0	1	4.9960021582676974	1.1102230246251565e-16	4.9960000000000067
11	150	1000	1000	0.039600000000000003	7.7344005700290399e-06	1.00000773440057	1	2	0	1	7.7344005692519984	1.1102230246251565e-16	7.7344000000000062
13	109	100	100	0.039600000000000003	5.6712004174003587e-06	1.0000056712004175	1	2	0	1	5.6712004174003559	0	5.6712000000000051
15	70	20	20	0.039600000000000003	3.5208002168812926e-06	1.0000035208002169	1	2	0	1	3.5208002168812955	0	3.5208000000000017
17	71	20	20	0.039600000000000003	3.5604002193206561e-06	1.0000035604002193	1	2	0	1	3.5604002193206554	0	3.5604000000000018
18	72	20	20	0.039600000000000003	3.6000002217600144e-06	1.0000036000002217	1	2	0	1	3.6000002217600158	0	3.6000000000000019
19	73	20	20	0.039600000000000003	3.6396002241993757e-06	1.0000036396002241	1	2	0	1	3.6396002241993766	0	3.6396000000000019
20	11	10	10	0.039600000000000003	5.3080003269728205e-07	1.0000005308000326	1	2	0	1	0.53080003269728204	0	0.53080000000000005
21	110	100	100	0.039600000000000003	5.7108004210920786e-06	1.000005710800421	1	2	0	1	5.7108004203149276	1.1102230246251565e-16	5.7108000000000052
22	74	20	20	0.039600000000000003	3.67920022663874e-06	1.0000036792002267	1	2	0	1	3.679200226638736	0	3.679200000000002
23	12	10	10	0.039600000000000003	5.704000351366425e-07	1.0000005704000352	1	2	0	1	0.57040003513664228	0	0.57040000000000013
24	13	10	10	0.039600000000000003	6.1000003824213709e-07	1.0000006100000383	1	2	0	1	0.61000003757600352	1.1102230246251565e-16	0.6100000000000001
25	111	100	100	0.039600000000000003	5.7504004240066321e-06	1.0000057504004241	1	2	0	1	5.750400423229487	1.1102230246251565e-16	5.7504000000000053
26	75	20	20	0.039600000000000003	3.7188002290781004e-06	1.0000037188002291	1	2	0	1	3.7188002290780959	0	3.7188000000000017
27	112	100	100	0.039600000000000003	5.790000426144033e-06	1.0000057900004262	1	2	0	1	5.7900004261440374	0	5.7900000000000054
28	151	1000	1000	0.039600000000000003	7.7740005721664483e-06	1.0000077740005722	1	2	0	1	7.7740005721664494	0	7.7740000000000071
29	113	100	100	0.039600000000000003	5.8296004290585933e-06	1.0000058296004291	1	2	0	1	5.8296004290585977	0	5.8296000000000054
30	14	10	10	0.039600000000000003	6.4960004001536267e-07	1.00000064960004	1	2	0	1	0.64960004001536265	0	0.64960000000000018
31	102	50	50	0.039600000000000003	5.0356021761519814e-06	1.0000050356021761	1	2	0	1	5.0356021753748275	1.1102230246251565e-16	5.0356000000000067
33	15	10	10	0.041599999999999998	6.9120004257792284e-07	1.0000006912000425	1	2	0	1	0.69120004257792278	0	0.69120000000000004
