# algorithm2: 按需三模冗余 + 功能路内同源通信副本。
# 正常模式带宽只统计 comm_id=0/1 的功能路；故障模式带宽统计全量功能路与事件触发控制报文。
# 事件报文集合 F_evt={f_act,f_iso,f_hang}，统一取 1 byte 负载，MIT 取对应功能簇原始信号周期。

[scheme_summary]
scheme	normal_bandwidth_utilization	fault_bandwidth_utilization	total_added_signal_copies	schedulable
on_demand_tmr	0.325822	0.48541	0	0
always_on_tmr	0.558394	0.558394	38	1

[foundation_summary]
scheme	bandwidth_utilization	max_wcrt_ms	total_added_signal_copies	schedulable
homo_only_foundation	0.482998	3.9272	34	1

[cluster_summary]
scheme	code	route_count	p_function_fault	p_threshold
on_demand_tmr	10120525	3	4.77396e-15	2.77778e-15
on_demand_tmr	40006036	3	4.88498e-15	2.77778e-13
always_on_tmr	10120525	3	0	2.77778e-15
always_on_tmr	40006036	3	0	2.77778e-13

[cluster_wcrt_summary]
scheme	code	period_ms	deadline_ms	normal_main_route_wcrt_ms	fault_main_route_wcrt_ms	tmr_all_route_wcrt_ms	activation_wcrt_ms	backup_route_wcrt_ms	compare_time_ms	backup_compute_time_ms	end_to_end_normal_wcrt_ms	end_to_end_fault_wcrt_ms	meets_deadline
on_demand_tmr	10120525	1	1	0.1964	0.1964	0	0.3152	0.236	0.01	0	0.2064	0.7676	1
on_demand_tmr	40006036	100	100	1.6024	2.038	0	0.4356	1.9192	0.01	0	1.6124	4.4128	1
always_on_tmr	10120525	1	1	0	0	0.2896	0	0	0.01	0	0.2996	0.2996	1
always_on_tmr	40006036	100	100	0	0	3.8836	0	0	0.01	0	3.8936	3.8936	1

[route_summary]
scheme	code	comm_id	level	type	src_ecu	dst_ecu	period_ms	deadline_ms	signal_instance_count	added_signal_copies	p_comm_fault	p_threshold	max_wcrt_ms
on_demand_tmr	10120525	0	3	1	1	0	1	1	1	0	3.96e-08	2.77778e-15	0.1172
on_demand_tmr	10120525	1	3	2	2	0	1	1	1	0	3.96e-08	2.77778e-15	0.1964
on_demand_tmr	10120525	2	3	2	4	0	1	1	1	0	3.96e-08	2.77778e-15	0.236
on_demand_tmr	40006036	0	3	1	3	2	100	100	1	0	3.96e-08	2.77778e-13	1.9984
on_demand_tmr	40006036	1	3	2	4	2	100	100	1	0	3.96e-08	2.77778e-13	2.038
on_demand_tmr	40006036	2	3	2	1	2	100	100	1	0	4.16e-08	2.77778e-13	1.9192
on_demand_tmr	117946297	0	3	0	2	4	10	10	1	0	4.36e-08	2.77778e-14	1.5092
on_demand_tmr	151971661	0	3	0	3	4	10	10	1	0	4.16e-08	2.77778e-14	1.5904
on_demand_tmr	154721865	0	3	0	4	0	100	100	1	0	3.96e-08	2.77778e-13	1.8776
on_demand_tmr	169897242	0	3	0	1	0	10	10	1	0	3.96e-08	2.77778e-14	0.594
on_demand_tmr	179167934	0	3	0	1	0	10	10	1	0	3.96e-08	2.77778e-14	0.594
on_demand_tmr	187517481	0	3	0	4	1	20	20	1	0	4.16e-08	5.55556e-14	1.03
on_demand_tmr	200301451	0	3	0	1	2	20	20	1	0	3.96e-08	5.55556e-14	1.5488
on_demand_tmr	218016150	0	3	0	0	2	2	2	1	0	3.96e-08	5.55556e-15	0.434
on_demand_tmr	4036363258	0	2	0	3	0	20	20	1	0	4.76e-08	5.55556e-13	1.7984
