[scheme_summary]
dataset	config	scheme	normal_bandwidth_utilization	fault_bandwidth_utilization	total_added_signal_copies	schedulable
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	0.558581	0.579783	38	1
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	always_on_tmr	0.561464	0.561464	38	1
E5S150_5ecu_150signals_002	E5S150_5ecu_150signals	on_demand_tmr	0.481291	0.481291	34	1
E5S150_5ecu_150signals_002	E5S150_5ecu_150signals	always_on_tmr	0.483151	0.483151	34	1
E5S150_5ecu_150signals_003	E5S150_5ecu_150signals	on_demand_tmr	0.457654	0.457654	34	1
E5S150_5ecu_150signals_003	E5S150_5ecu_150signals	always_on_tmr	0.457054	0.457054	34	1
E5S150_5ecu_150signals_004	E5S150_5ecu_150signals	on_demand_tmr	0.482577	0.482577	34	1
E5S150_5ecu_150signals_004	E5S150_5ecu_150signals	always_on_tmr	0.479997	0.479997	34	1
E5S150_5ecu_150signals_005	E5S150_5ecu_150signals	on_demand_tmr	0.565466	0.565466	35	1
E5S150_5ecu_150signals_005	E5S150_5ecu_150signals	always_on_tmr	0.440116	0.440116	0	0
E5S150_5ecu_150signals_006	E5S150_5ecu_150signals	on_demand_tmr	0.535084	0.535084	34	1
E5S150_5ecu_150signals_006	E5S150_5ecu_150signals	always_on_tmr	0.535584	0.535584	34	1
E5S150_5ecu_150signals_007	E5S150_5ecu_150signals	on_demand_tmr	0.696035	0.696035	34	1
E5S150_5ecu_150signals_007	E5S150_5ecu_150signals	always_on_tmr	0.696035	0.696035	34	1
E5S150_5ecu_150signals_008	E5S150_5ecu_150signals	on_demand_tmr	0.426782	0.426782	34	1
E5S150_5ecu_150signals_008	E5S150_5ecu_150signals	always_on_tmr	0.423822	0.423822	34	1
E5S150_5ecu_150signals_009	E5S150_5ecu_150signals	on_demand_tmr	0.419896	0.419896	34	1
E5S150_5ecu_150signals_009	E5S150_5ecu_150signals	always_on_tmr	0.418616	0.418616	34	1
E5S150_5ecu_150signals_010	E5S150_5ecu_150signals	on_demand_tmr	0.504975	0.504975	35	1
E5S150_5ecu_150signals_010	E5S150_5ecu_150signals	always_on_tmr	0.504755	0.504755	35	1

[foundation_summary]
dataset	config	scheme	bandwidth_utilization	max_wcrt_ms	total_added_signal_copies	schedulable
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	homo_only_foundation	0.556118	5.7266	34	1
E5S150_5ecu_150signals_002	E5S150_5ecu_150signals	homo_only_foundation	0.481291	4.9984	34	1
E5S150_5ecu_150signals_003	E5S150_5ecu_150signals	homo_only_foundation	0.455274	4.6734	34	1
E5S150_5ecu_150signals_004	E5S150_5ecu_150signals	homo_only_foundation	0.485337	4.7126	34	1
E5S150_5ecu_150signals_005	E5S150_5ecu_150signals	homo_only_foundation	0.564586	5.6854	35	1
E5S150_5ecu_150signals_006	E5S150_5ecu_150signals	homo_only_foundation	0.535084	5.5984	34	1
E5S150_5ecu_150signals_007	E5S150_5ecu_150signals	homo_only_foundation	0.694455	6.901	34	1
E5S150_5ecu_150signals_008	E5S150_5ecu_150signals	homo_only_foundation	0.425402	4.6304	34	1
E5S150_5ecu_150signals_009	E5S150_5ecu_150signals	homo_only_foundation	0.421576	4.6554	34	1
E5S150_5ecu_150signals_010	E5S150_5ecu_150signals	homo_only_foundation	0.504395	5.039	35	1

[cluster_summary]
dataset	config	scheme	code	route_count	p_function_fault	p_threshold
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	939080970	3	0	2.77778e-12
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	1492082320	3	0	2.77778e-14
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	always_on_tmr	939080970	3	0	2.77778e-12
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	always_on_tmr	1492082320	3	0	2.77778e-14

[cluster_wcrt_summary]
dataset	config	scheme	code	period_ms	deadline_ms	normal_main_route_wcrt_ms	fault_main_route_wcrt_ms	tmr_all_route_wcrt_ms	activation_wcrt_ms	backup_route_wcrt_ms	compare_time_ms	backup_compute_time_ms	end_to_end_normal_wcrt_ms	end_to_end_fault_wcrt_ms	meets_deadline
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	939080970	1000	1000	5.6574	6.4846	0	0.5736	5.7822	0.01	0	5.6674	12.8604	1
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	1492082320	10	10	1.7572	1.9948	0	0.4548	3.3812	0.01	0	1.7672	5.8508	1
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	always_on_tmr	939080970	1000	1000	0	0	5.6854	0	0	0.01	0	5.6954	5.6954	1
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	always_on_tmr	1492082320	10	10	0	0	1.7812	0	0	0.01	0	1.7912	1.7912	1

[route_summary]
dataset	config	scheme	code	comm_id	level	type	src_ecu	dst_ecu	period_ms	deadline_ms	signal_instance_count	added_signal_copies	p_comm_fault	p_threshold	max_wcrt_ms
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	939080970	0	3	1	0	3	1000	1000	2	1	1.73056e-15	2.77778e-12	5.699
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	939080970	1	3	2	4	3	1000	1000	2	1	1.73056e-15	2.77778e-12	6.4846
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	939080970	2	3	2	2	3	1000	1000	2	1	1.73056e-15	2.77778e-12	5.7822
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	1492082320	0	3	1	0	1	10	10	2	1	3.73056e-15	2.77778e-14	1.9948
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	1492082320	1	3	2	4	1	10	10	2	1	2.76576e-15	2.77778e-14	0.9464
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	1492082320	2	3	2	3	1	10	10	2	1	2.07936e-15	2.77778e-14	3.3812
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	1636460622	0	3	0	0	4	10	10	2	1	2.35296e-15	2.77778e-14	2.8246
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	1766811948	0	3	0	1	2	10	10	2	1	1.98816e-15	2.77778e-14	3.023
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	1882920223	0	3	0	1	4	100	100	2	1	2.44416e-15	2.77778e-13	4.9544
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	1900580849	0	3	0	0	1	1000	1000	2	1	1.56816e-15	2.77778e-12	6.0278
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	2417567862	0	3	0	3	0	100	100	2	1	1.73056e-15	2.77778e-13	4.7996
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	2813626674	0	3	0	0	4	20	20	2	1	2.35296e-15	5.55556e-14	2.8246
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	3021144392	0	3	0	2	4	10	10	2	1	2.65856e-15	2.77778e-14	1.6432
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	3160310743	0	3	0	3	4	10	10	2	1	2.93216e-15	2.77778e-14	2.9338
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	372313646	0	2	0	2	4	10	10	2	1	2.65856e-15	2.77778e-13	1.6432
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	938005009	0	2	0	2	3	20	20	2	1	2.26176e-15	5.55556e-13	3.5756
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	1872553976	0	2	0	2	4	100	100	2	1	1.81376e-15	2.77778e-12	4.6728
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	2111307984	0	2	0	4	1	20	20	2	1	2.76576e-15	5.55556e-13	0.9464
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	2264569753	0	2	0	1	4	20	20	2	1	2.65856e-15	5.55556e-13	2.5608
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	3166107327	0	2	0	4	1	20	20	2	1	2.76576e-15	5.55556e-13	0.9464
