# algorithm2: 按需三模冗余 + 功能路内同源通信副本。
# 正常模式带宽只统计 comm_id=0/1 的功能路；故障模式带宽统计全量功能路与事件触发控制报文。
# 事件报文集合 F_evt={f_act,f_iso,f_hang}，统一取 1 byte 负载，MIT 取对应功能簇原始信号周期。

[scheme_summary]
scheme	normal_bandwidth_utilization	fault_bandwidth_utilization	total_added_signal_copies	schedulable
on_demand_tmr	0.46382	0.52322	56	1
always_on_tmr	0.47154	0.47154	56	1

[cluster_summary]
scheme	code	route_count	p_function_fault	p_threshold
on_demand_tmr	20156485	3	4.996e-15	1
on_demand_tmr	24113700	3	5.21805e-15	1
on_demand_tmr	129658118	3	4.996e-15	1
on_demand_tmr	132481297	3	4.88498e-15	1
on_demand_tmr	181281909	3	0	5.55556e-13
on_demand_tmr	194886053	3	0	5.55556e-14
on_demand_tmr	206813343	3	4.996e-15	1
on_demand_tmr	255704046	3	4.88498e-15	1
on_demand_tmr	493888678	3	0	5.55556e-13
on_demand_tmr	559258142	3	4.996e-15	1
always_on_tmr	20156485	3	4.88498e-15	1
always_on_tmr	24113700	3	4.88498e-15	1
always_on_tmr	129658118	3	4.88498e-15	1
always_on_tmr	132481297	3	4.996e-15	1
always_on_tmr	181281909	3	0	5.55556e-13
always_on_tmr	194886053	3	0	5.55556e-14
always_on_tmr	206813343	3	4.88498e-15	1
always_on_tmr	255704046	3	4.88498e-15	1
always_on_tmr	493888678	3	0	5.55556e-13
always_on_tmr	559258142	3	5.21805e-15	1

[cluster_wcrt_summary]
scheme	code	period_ms	deadline_ms	normal_main_route_wcrt_ms	fault_main_route_wcrt_ms	tmr_all_route_wcrt_ms	activation_wcrt_ms	backup_route_wcrt_ms	compare_time_ms	backup_compute_time_ms	end_to_end_normal_wcrt_ms	end_to_end_fault_wcrt_ms	meets_deadline
on_demand_tmr	20156485	20	20	2.5824	2.9784	0	0.3584	2.618	1	1	3.5824	7.9548	1
on_demand_tmr	24113700	20	20	1.5328	1.9288	0	0.398	1.9684	1	1	2.5328	6.2952	1
on_demand_tmr	129658118	20	20	2.022	2.7368	0	0.4376	2.4536	1	1	3.022	7.628	1
on_demand_tmr	132481297	20	20	2.3804	2.7764	0	0.4772	2.6972	1	1	3.3804	7.9508	1
on_demand_tmr	181281909	20	20	2.5428	2.9388	0	0.5168	1.3584	1	1	3.5428	6.814	1
on_demand_tmr	194886053	20	20	2.4596	2.8556	0	0.5564	1.4396	1	1	3.4596	6.8516	1
on_demand_tmr	206813343	20	20	2.5824	2.9784	0	0.596	1.5644	1	1	3.5824	7.1388	1
on_demand_tmr	255704046	20	20	1.82	2.5348	0	0.6356	2.6972	1	1	2.82	7.8676	1
on_demand_tmr	493888678	20	20	2.5824	2.9784	0	0.6752	2.4932	1	1	3.5824	8.1468	1
on_demand_tmr	559258142	20	20	1.6576	2.3724	0	0.7148	0.996	1	1	2.6576	6.0832	1
always_on_tmr	20156485	20	20	0	0	2.5388	0	0	1	0	3.5388	3.5388	1
always_on_tmr	24113700	20	20	0	0	1.612	0	0	1	0	2.612	2.612	1
always_on_tmr	129658118	20	20	0	0	2.5388	0	0	1	0	3.5388	3.5388	1
always_on_tmr	132481297	20	20	0	0	2.4596	0	0	1	0	3.4596	3.4596	1
always_on_tmr	181281909	20	20	0	0	2.5804	0	0	1	0	3.5804	3.5804	1
always_on_tmr	194886053	20	20	0	0	2.6616	0	0	1	0	3.6616	3.6616	1
always_on_tmr	206813343	20	20	0	0	2.3764	0	0	1	0	3.3764	3.3764	1
always_on_tmr	255704046	20	20	0	0	2.4992	0	0	1	0	3.4992	3.4992	1
always_on_tmr	493888678	20	20	0	0	2.5388	0	0	1	0	3.5388	3.5388	1
always_on_tmr	559258142	20	20	0	0	2.622	0	0	1	0	3.622	3.622	1

[route_summary]
scheme	code	comm_id	level	type	src_ecu	dst_ecu	period_ms	deadline_ms	signal_instance_count	added_signal_copies	p_comm_fault	p_threshold	max_wcrt_ms
on_demand_tmr	194886053	0	3	1	3	4	20	20	2	1	1.73056e-15	5.55556e-14	2.5764
on_demand_tmr	194886053	1	3	2	2	4	20	20	2	1	1.64736e-15	5.55556e-14	2.8556
on_demand_tmr	194886053	2	3	2	1	4	20	20	2	1	1.56816e-15	5.55556e-14	1.4396
on_demand_tmr	750894225	0	3	0	1	0	100	100	2	1	1.56816e-15	2.77778e-13	5.032
on_demand_tmr	955489383	0	3	0	1	0	20	20	2	1	1.90096e-15	5.55556e-14	2.8992
on_demand_tmr	2242750765	0	3	0	3	4	20	20	2	1	1.73056e-15	5.55556e-14	2.5764
on_demand_tmr	2683250553	0	3	0	4	1	20	20	2	1	1.56816e-15	5.55556e-14	2.9784
