# 跨数据集汇总的信号装帧映射表，用于查看每个信号实例被打包到哪个 CANFD 帧。
# 同一 code 在 foundation / baseline1 中可能出现多次，对应新增副本或同源备份。
# baseline2 不新增副本，因此通常每个 code 只有 1 条映射记录。

[signal_frame_mapping]
dataset	scheme	code	message_id	signal_instance_index	signal_instance_count	is_added_copy	frame_id	frame_priority	frame_period_ms	frame_deadline_ms	frame_offset_ms	frame_trans_time_ms	frame_payload_bytes	frame_message_count	signal_period_ms	signal_deadline_ms	asil	level	type	src_ecu	dst_ecu
E5S50_5ecu_50signals_001	foundation	3190348211	32	1	1	0	39	8	5	5	0	0.039600000000000003	1	2	5	5	A	0	0	1	2
E5S50_5ecu_50signals_001	foundation	3199143736	24	1	1	0	7	30	100	100	0	0.039600000000000003	1	2	100	100	A	0	0	0	1
E5S50_5ecu_50signals_001	foundation	3234835579	0	1	2	0	5	9	10	10	0	0.039600000000000003	1	3	10	10	C	2	0	0	1
E5S50_5ecu_50signals_001	foundation	3234835579	0	2	2	1	20	16	10	10	0	0.039600000000000003	1	3	10	10	C	2	0	0	1
E5S50_5ecu_50signals_001	foundation	3266855503	16	1	1	0	38	35	100	100	0	0.039600000000000003	1	1	100	100	A	0	0	2	1
E5S50_5ecu_50signals_001	foundation	3373337793	2	1	1	0	19	15	10	10	0	0.039600000000000003	1	3	20	20	A	0	0	1	0
E5S50_5ecu_50signals_001	foundation	3377394222	38	1	1	0	40	20	10	10	0	0.039600000000000003	1	2	10	10	A	0	0	4	3
E5S50_5ecu_50signals_001	foundation	3380669998	42	1	1	0	52	38	100	100	0	0.039600000000000003	1	1	100	100	A	0	0	3	0
E5S50_5ecu_50signals_001	foundation	3501920045	43	1	1	0	42	21	10	10	0	0.039600000000000003	1	2	10	10	A	0	0	0	4
E5S50_5ecu_50signals_001	foundation	3631486991	18	1	1	0	18	14	10	10	0	0.039600000000000003	1	2	20	20	A	0	0	1	2
E5S50_5ecu_50signals_001	foundation	3651196120	20	1	1	0	43	22	10	10	0	0.039600000000000003	1	1	10	10	A	0	0	1	3
E5S50_5ecu_50signals_001	foundation	3772387097	48	1	1	0	1	29	100	100	0	0.039600000000000003	1	1	100	100	A	0	0	3	1
E5S50_5ecu_50signals_001	foundation	4045397080	47	1	1	0	11	11	10	10	0	0.039600000000000003	1	2	10	10	A	0	0	2	0
E5S50_5ecu_50signals_001	foundation	4045649721	4	1	2	0	5	9	10	10	0	0.039600000000000003	1	3	10	10	B	1	0	0	1
E5S50_5ecu_50signals_001	foundation	4045649721	4	2	2	1	20	16	10	10	0	0.039600000000000003	1	3	10	10	B	1	0	0	1
E5S50_5ecu_50signals_001	foundation	4082820888	17	1	1	0	16	13	10	10	0	0.039600000000000003	1	2	20	20	A	0	0	3	1
E5S50_5ecu_50signals_001	foundation	4130223173	1	1	1	0	20	16	10	10	0	0.039600000000000003	1	3	10	10	A	0	0	0	1
E5S50_5ecu_50signals_001	foundation	4155860012	33	1	2	0	49	40	1000	1000	0	0.039600000000000003	1	1	1000	1000	D	3	0	1	4
E5S50_5ecu_50signals_001	foundation	4155860012	33	2	2	1	50	41	1000	1000	0	0.039600000000000003	1	1	1000	1000	D	3	0	1	4
E5S50_5ecu_50signals_001	foundation	4201053636	15	1	1	0	11	11	10	10	0	0.039600000000000003	1	2	20	20	A	0	0	2	0
E5S50_5ecu_50signals_001	foundation	4271637780	21	1	2	0	9	6	5	5	0	0.039600000000000003	1	1	5	5	C	2	0	2	0
E5S50_5ecu_50signals_001	foundation	4271637780	21	2	2	1	10	7	5	5	0	0.039600000000000003	1	1	5	5	C	2	0	2	0
E5S50_5ecu_50signals_001	baseline1	823019	23	1	1	0	0	10	10	10	0	0.039600000000000003	1	2	20	20	A	0	0	4	3
E5S50_5ecu_50signals_001	baseline1	46529824	39	1	2	0	1	11	10	10	0	0.039600000000000003	1	4	20	20	B	1	0	2	4
E5S50_5ecu_50signals_001	baseline1	46529824	39	2	2	1	31	22	10	10	0	0.039600000000000003	1	4	20	20	B	1	0	2	4
E5S50_5ecu_50signals_001	baseline1	59486285	12	1	2	0	14	14	10	10	0	0.039600000000000003	1	2	10	10	B	1	0	2	3
E5S50_5ecu_50signals_001	baseline1	59486285	12	2	2	1	23	18	10	10	0	0.039600000000000003	1	2	10	10	B	1	0	2	3
E5S50_5ecu_50signals_001	baseline1	115494885	9	1	2	0	1	11	10	10	0	0.039600000000000003	1	4	20	20	A	0	0	2	4
E5S50_5ecu_50signals_001	baseline1	115494885	9	2	2	1	31	22	10	10	0	0.039600000000000003	1	4	20	20	A	0	0	2	4
E5S50_5ecu_50signals_001	baseline1	249062567	19	1	2	0	2	0	1	1	0	0.039600000000000003	1	1	1	1	C	2	0	0	1
E5S50_5ecu_50signals_001	baseline1	249062567	19	2	2	1	4	1	1	1	0	0.039600000000000003	1	1	1	1	C	2	0	0	1
E5S50_5ecu_50signals_001	baseline1	327448223	34	1	1	0	15	15	10	10	0	0.039600000000000003	1	3	10	10	A	0	0	1	0
E5S50_5ecu_50signals_001	baseline1	333718847	29	1	1	0	39	38	100	100	0	0.039600000000000003	1	1	100	100	A	0	0	1	4
E5S50_5ecu_50signals_001	baseline1	378270622	49	1	2	0	1	11	10	10	0	0.039600000000000003	1	4	10	10	A	0	0	2	4
E5S50_5ecu_50signals_001	baseline1	378270622	49	2	2	1	31	22	10	10	0	0.039600000000000003	1	4	10	10	A	0	0	2	4
E5S50_5ecu_50signals_001	baseline1	503850647	36	1	1	0	15	15	10	10	0	0.039600000000000003	1	3	10	10	A	0	0	1	0
E5S50_5ecu_50signals_001	baseline1	597944719	11	1	2	0	20	17	10	10	0	0.041599999999999998	2	4	20	20	A	0	0	0	1
E5S50_5ecu_50signals_001	baseline1	597944719	11	2	2	1	26	19	10	10	0	0.041599999999999998	2	4	20	20	A	0	0	0	1
E5S50_5ecu_50signals_001	baseline1	632843880	10	1	1	0	6	4	2	2	0	0.039600000000000003	1	1	2	2	A	0	0	2	0
E5S50_5ecu_50signals_001	baseline1	685956522	26	1	1	0	22	26	20	20	0	0.039600000000000003	1	1	20	20	A	0	0	4	0
E5S50_5ecu_50signals_001	baseline1	883007304	45	1	1	0	41	28	20	20	0	0.041599999999999998	2	1	20	20	A	0	0	3	0
E5S50_5ecu_50signals_001	baseline1	960578645	7	1	1	0	19	16	10	10	0	0.039600000000000003	1	2	20	20	A	0	0	0	4
E5S50_5ecu_50signals_001	baseline1	1010456893	5	1	1	0	5	32	100	100	0	0.039600000000000003	1	2	100	100	A	0	0	0	1
E5S50_5ecu_50signals_001	baseline1	1104613694	31	1	2	0	14	14	10	10	0	0.039600000000000003	1	2	10	10	A	0	0	2	3
E5S50_5ecu_50signals_001	baseline1	1104613694	31	2	2	1	23	18	10	10	0	0.039600000000000003	1	2	10	10	A	0	0	2	3
E5S50_5ecu_50signals_001	baseline1	1462439579	28	1	2	0	3	31	100	100	0	0.039600000000000003	1	1	100	100	D	3	0	0	3
E5S50_5ecu_50signals_001	baseline1	1462439579	28	2	2	1	37	37	100	100	0	0.039600000000000003	1	1	100	100	D	3	0	0	3
E5S50_5ecu_50signals_001	baseline1	1670588295	40	1	1	0	28	5	2	2	0	0.039600000000000003	1	1	2	2	A	0	0	2	1
E5S50_5ecu_50signals_001	baseline1	1756405664	37	1	1	0	29	21	10	10	0	0.039600000000000003	1	2	20	20	A	0	0	2	1
E5S50_5ecu_50signals_001	baseline1	1775452876	30	1	1	0	13	24	20	20	0	0.039600000000000003	1	1	20	20	A	0	0	1	4
E5S50_5ecu_50signals_001	baseline1	1900032503	6	1	1	0	18	35	100	100	0	0.039600000000000003	1	1	100	100	A	0	0	3	4
E5S50_5ecu_50signals_001	baseline1	1940123095	44	1	1	0	29	21	10	10	0	0.039600000000000003	1	2	10	10	A	0	0	2	1
E5S50_5ecu_50signals_001	baseline1	1947942967	22	1	1	0	12	13	10	10	0	0.039600000000000003	1	2	10	10	A	0	0	3	1
E5S50_5ecu_50signals_001	baseline1	1952021660	35	1	2	0	30	7	5	5	0	0.039600000000000003	1	2	10	10	B	1	0	1	2
E5S50_5ecu_50signals_001	baseline1	1952021660	35	2	2	1	32	8	5	5	0	0.039600000000000003	1	2	10	10	B	1	0	1	2
E5S50_5ecu_50signals_001	baseline1	2315497312	41	1	1	0	36	41	1000	1000	0	0.039600000000000003	1	1	1000	1000	A	0	0	4	1
E5S50_5ecu_50signals_001	baseline1	2352731911	14	1	2	0	16	29	50	50	0	0.039600000000000003	1	2	100	100	B	1	0	0	2
E5S50_5ecu_50signals_001	baseline1	2352731911	14	2	2	1	25	30	50	50	0	0.039600000000000003	1	2	100	100	B	1	0	0	2
E5S50_5ecu_50signals_001	baseline1	2381033674	25	1	1	0	27	20	10	10	0	0.039600000000000003	1	1	10	10	A	0	0	4	2
E5S50_5ecu_50signals_001	baseline1	2584214471	46	1	2	0	16	29	50	50	0	0.039600000000000003	1	2	50	50	A	0	0	0	2
E5S50_5ecu_50signals_001	baseline1	2584214471	46	2	2	1	25	30	50	50	0	0.039600000000000003	1	2	50	50	A	0	0	0	2
E5S50_5ecu_50signals_001	baseline1	2719530712	8	1	2	0	1	11	10	10	0	0.039600000000000003	1	4	20	20	C	2	0	2	4
E5S50_5ecu_50signals_001	baseline1	2719530712	8	2	2	1	31	22	10	10	0	0.039600000000000003	1	4	20	20	C	2	0	2	4
E5S50_5ecu_50signals_001	baseline1	2853919926	27	1	2	0	24	2	1	1	0	0.039600000000000003	1	1	1	1	C	2	0	0	2
E5S50_5ecu_50signals_001	baseline1	2853919926	27	2	2	1	38	3	1	1	0	0.039600000000000003	1	1	1	1	C	2	0	0	2
E5S50_5ecu_50signals_001	baseline1	2975347992	13	1	1	0	21	36	100	100	0	0.039600000000000003	1	1	100	100	A	0	0	0	4
E5S50_5ecu_50signals_001	baseline1	3024909092	3	1	1	0	17	25	20	20	0	0.039600000000000003	1	1	20	20	A	0	0	3	4
E5S50_5ecu_50signals_001	baseline1	3190348211	32	1	2	0	30	7	5	5	0	0.039600000000000003	1	2	5	5	A	0	0	1	2
E5S50_5ecu_50signals_001	baseline1	3190348211	32	2	2	1	32	8	5	5	0	0.039600000000000003	1	2	5	5	A	0	0	1	2
E5S50_5ecu_50signals_001	baseline1	3199143736	24	1	1	0	5	32	100	100	0	0.039600000000000003	1	2	100	100	A	0	0	0	1
E5S50_5ecu_50signals_001	baseline1	3234835579	0	1	2	0	20	17	10	10	0	0.041599999999999998	2	4	10	10	C	2	0	0	1
E5S50_5ecu_50signals_001	baseline1	3234835579	0	2	2	1	26	19	10	10	0	0.041599999999999998	2	4	10	10	C	2	0	0	1
E5S50_5ecu_50signals_001	baseline1	3266855503	16	1	1	0	9	33	100	100	0	0.039600000000000003	1	1	100	100	A	0	0	2	1
E5S50_5ecu_50signals_001	baseline1	3373337793	2	1	1	0	15	15	10	10	0	0.039600000000000003	1	3	20	20	A	0	0	1	0
E5S50_5ecu_50signals_001	baseline1	3377394222	38	1	1	0	0	10	10	10	0	0.039600000000000003	1	2	10	10	A	0	0	4	3
E5S50_5ecu_50signals_001	baseline1	3380669998	42	1	1	0	42	39	100	100	0	0.039600000000000003	1	1	100	100	A	0	0	3	0
E5S50_5ecu_50signals_001	baseline1	3501920045	43	1	1	0	19	16	10	10	0	0.039600000000000003	1	2	10	10	A	0	0	0	4
E5S50_5ecu_50signals_001	baseline1	3631486991	18	1	1	0	34	27	20	20	0	0.039600000000000003	1	1	20	20	A	0	0	1	2
E5S50_5ecu_50signals_001	baseline1	3651196120	20	1	1	0	35	23	10	10	0	0.039600000000000003	1	1	10	10	A	0	0	1	3
E5S50_5ecu_50signals_001	baseline1	3772387097	48	1	1	0	10	34	100	100	0	0.039600000000000003	1	1	100	100	A	0	0	3	1
E5S50_5ecu_50signals_001	baseline1	4045397080	47	1	1	0	8	12	10	10	0	0.039600000000000003	1	2	10	10	A	0	0	2	0
E5S50_5ecu_50signals_001	baseline1	4045649721	4	1	2	0	20	17	10	10	0	0.041599999999999998	2	4	10	10	B	1	0	0	1
E5S50_5ecu_50signals_001	baseline1	4045649721	4	2	2	1	26	19	10	10	0	0.041599999999999998	2	4	10	10	B	1	0	0	1
E5S50_5ecu_50signals_001	baseline1	4082820888	17	1	1	0	12	13	10	10	0	0.039600000000000003	1	2	20	20	A	0	0	3	1
E5S50_5ecu_50signals_001	baseline1	4130223173	1	1	2	0	20	17	10	10	0	0.041599999999999998	2	4	10	10	A	0	0	0	1
E5S50_5ecu_50signals_001	baseline1	4130223173	1	2	2	1	26	19	10	10	0	0.041599999999999998	2	4	10	10	A	0	0	0	1
E5S50_5ecu_50signals_001	baseline1	4155860012	33	1	2	0	11	40	1000	1000	0	0.039600000000000003	1	1	1000	1000	D	3	0	1	4
E5S50_5ecu_50signals_001	baseline1	4155860012	33	2	2	1	40	42	1000	1000	0	0.039600000000000003	1	1	1000	1000	D	3	0	1	4
E5S50_5ecu_50signals_001	baseline1	4201053636	15	1	1	0	8	12	10	10	0	0.039600000000000003	1	2	20	20	A	0	0	2	0
E5S50_5ecu_50signals_001	baseline1	4271637780	21	1	2	0	7	6	5	5	0	0.039600000000000003	1	1	5	5	C	2	0	2	0
E5S50_5ecu_50signals_001	baseline1	4271637780	21	2	2	1	33	9	5	5	0	0.039600000000000003	1	1	5	5	C	2	0	2	0
E5S50_5ecu_50signals_001	baseline2	823019	23	1	1	0	0	6	10	10	0	0.039600000000000003	1	2	20	20	A	0	0	4	3
E5S50_5ecu_50signals_001	baseline2	46529824	39	1	1	0	1	7	10	10	0	0.039600000000000003	1	4	20	20	B	1	0	2	4
E5S50_5ecu_50signals_001	baseline2	59486285	12	1	1	0	23	13	10	10	0	0.039600000000000003	1	2	10	10	B	1	0	2	3
E5S50_5ecu_50signals_001	baseline2	115494885	9	1	1	0	1	7	10	10	0	0.039600000000000003	1	4	20	20	A	0	0	2	4
E5S50_5ecu_50signals_001	baseline2	249062567	19	1	1	0	2	0	1	1	0	0.039600000000000003	1	1	1	1	C	2	0	0	1
E5S50_5ecu_50signals_001	baseline2	327448223	34	1	1	0	15	10	10	10	0	0.039600000000000003	1	3	10	10	A	0	0	1	0
E5S50_5ecu_50signals_001	baseline2	333718847	29	1	1	0	39	29	100	100	0	0.039600000000000003	1	1	100	100	A	0	0	1	4
E5S50_5ecu_50signals_001	baseline2	378270622	49	1	1	0	1	7	10	10	0	0.039600000000000003	1	4	10	10	A	0	0	2	4
E5S50_5ecu_50signals_001	baseline2	503850647	36	1	1	0	15	10	10	10	0	0.039600000000000003	1	3	10	10	A	0	0	1	0
E5S50_5ecu_50signals_001	baseline2	597944719	11	1	1	0	20	12	10	10	0	0.041599999999999998	2	4	20	20	A	0	0	0	1
E5S50_5ecu_50signals_001	baseline2	632843880	10	1	1	0	6	2	2	2	0	0.039600000000000003	1	1	2	2	A	0	0	2	0
E5S50_5ecu_50signals_001	baseline2	685956522	26	1	1	0	22	19	20	20	0	0.039600000000000003	1	1	20	20	A	0	0	4	0
E5S50_5ecu_50signals_001	baseline2	883007304	45	1	1	0	41	21	20	20	0	0.041599999999999998	2	1	20	20	A	0	0	3	0
E5S50_5ecu_50signals_001	baseline2	960578645	7	1	1	0	19	11	10	10	0	0.039600000000000003	1	2	20	20	A	0	0	0	4
E5S50_5ecu_50signals_001	baseline2	1010456893	5	1	1	0	5	23	100	100	0	0.039600000000000003	1	2	100	100	A	0	0	0	1
E5S50_5ecu_50signals_001	baseline2	1104613694	31	1	1	0	23	13	10	10	0	0.039600000000000003	1	2	10	10	A	0	0	2	3
E5S50_5ecu_50signals_001	baseline2	1462439579	28	1	1	0	37	28	100	100	0	0.039600000000000003	1	1	100	100	D	3	0	0	3
E5S50_5ecu_50signals_001	baseline2	1670588295	40	1	1	0	28	3	2	2	0	0.039600000000000003	1	1	2	2	A	0	0	2	1
E5S50_5ecu_50signals_001	baseline2	1756405664	37	1	1	0	29	15	10	10	0	0.039600000000000003	1	2	20	20	A	0	0	2	1
E5S50_5ecu_50signals_001	baseline2	1775452876	30	1	1	0	13	17	20	20	0	0.039600000000000003	1	1	20	20	A	0	0	1	4
E5S50_5ecu_50signals_001	baseline2	1900032503	6	1	1	0	18	26	100	100	0	0.039600000000000003	1	1	100	100	A	0	0	3	4
E5S50_5ecu_50signals_001	baseline2	1940123095	44	1	1	0	29	15	10	10	0	0.039600000000000003	1	2	10	10	A	0	0	2	1
E5S50_5ecu_50signals_001	baseline2	1947942967	22	1	1	0	12	9	10	10	0	0.039600000000000003	1	2	10	10	A	0	0	3	1
E5S50_5ecu_50signals_001	baseline2	1952021660	35	1	1	0	32	5	5	5	0	0.039600000000000003	1	2	10	10	B	1	0	1	2
E5S50_5ecu_50signals_001	baseline2	2315497312	41	1	1	0	36	31	1000	1000	0	0.039600000000000003	1	1	1000	1000	A	0	0	4	1
E5S50_5ecu_50signals_001	baseline2	2352731911	14	1	1	0	25	22	50	50	0	0.039600000000000003	1	2	100	100	B	1	0	0	2
E5S50_5ecu_50signals_001	baseline2	2381033674	25	1	1	0	27	14	10	10	0	0.039600000000000003	1	1	10	10	A	0	0	4	2
E5S50_5ecu_50signals_001	baseline2	2584214471	46	1	1	0	25	22	50	50	0	0.039600000000000003	1	2	50	50	A	0	0	0	2
E5S50_5ecu_50signals_001	baseline2	2719530712	8	1	1	0	1	7	10	10	0	0.039600000000000003	1	4	20	20	C	2	0	2	4
E5S50_5ecu_50signals_001	baseline2	2853919926	27	1	1	0	24	1	1	1	0	0.039600000000000003	1	1	1	1	C	2	0	0	2
E5S50_5ecu_50signals_001	baseline2	2975347992	13	1	1	0	21	27	100	100	0	0.039600000000000003	1	1	100	100	A	0	0	0	4
E5S50_5ecu_50signals_001	baseline2	3024909092	3	1	1	0	17	18	20	20	0	0.039600000000000003	1	1	20	20	A	0	0	3	4
E5S50_5ecu_50signals_001	baseline2	3190348211	32	1	1	0	32	5	5	5	0	0.039600000000000003	1	2	5	5	A	0	0	1	2
E5S50_5ecu_50signals_001	baseline2	3199143736	24	1	1	0	5	23	100	100	0	0.039600000000000003	1	2	100	100	A	0	0	0	1
E5S50_5ecu_50signals_001	baseline2	3234835579	0	1	1	0	20	12	10	10	0	0.041599999999999998	2	4	10	10	C	2	0	0	1
E5S50_5ecu_50signals_001	baseline2	3266855503	16	1	1	0	9	24	100	100	0	0.039600000000000003	1	1	100	100	A	0	0	2	1
E5S50_5ecu_50signals_001	baseline2	3373337793	2	1	1	0	15	10	10	10	0	0.039600000000000003	1	3	20	20	A	0	0	1	0
E5S50_5ecu_50signals_001	baseline2	3377394222	38	1	1	0	0	6	10	10	0	0.039600000000000003	1	2	10	10	A	0	0	4	3
E5S50_5ecu_50signals_001	baseline2	3380669998	42	1	1	0	42	30	100	100	0	0.039600000000000003	1	1	100	100	A	0	0	3	0
E5S50_5ecu_50signals_001	baseline2	3501920045	43	1	1	0	19	11	10	10	0	0.039600000000000003	1	2	10	10	A	0	0	0	4
E5S50_5ecu_50signals_001	baseline2	3631486991	18	1	1	0	34	20	20	20	0	0.039600000000000003	1	1	20	20	A	0	0	1	2
E5S50_5ecu_50signals_001	baseline2	3651196120	20	1	1	0	35	16	10	10	0	0.039600000000000003	1	1	10	10	A	0	0	1	3
E5S50_5ecu_50signals_001	baseline2	3772387097	48	1	1	0	10	25	100	100	0	0.039600000000000003	1	1	100	100	A	0	0	3	1
E5S50_5ecu_50signals_001	baseline2	4045397080	47	1	1	0	8	8	10	10	0	0.039600000000000003	1	2	10	10	A	0	0	2	0
E5S50_5ecu_50signals_001	baseline2	4045649721	4	1	1	0	20	12	10	10	0	0.041599999999999998	2	4	10	10	B	1	0	0	1
E5S50_5ecu_50signals_001	baseline2	4082820888	17	1	1	0	12	9	10	10	0	0.039600000000000003	1	2	20	20	A	0	0	3	1
E5S50_5ecu_50signals_001	baseline2	4130223173	1	1	1	0	20	12	10	10	0	0.041599999999999998	2	4	10	10	A	0	0	0	1
E5S50_5ecu_50signals_001	baseline2	4155860012	33	1	1	0	40	32	1000	1000	0	0.039600000000000003	1	1	1000	1000	D	3	0	1	4
E5S50_5ecu_50signals_001	baseline2	4201053636	15	1	1	0	8	8	10	10	0	0.039600000000000003	1	2	20	20	A	0	0	2	0
E5S50_5ecu_50signals_001	baseline2	4271637780	21	1	1	0	7	4	5	5	0	0.039600000000000003	1	1	5	5	C	2	0	2	0
