base_bandwidth_utilization	0.49951880000000037
expected_bandwidth_utilization	0.49951943985535696

rounded_expected_bandwidth_utilization	0.99903760000000097

bandwidth_utilization_p99	0.49951880000000048

[frame_summary]
frame_id	priority	period_ms	deadline_ms	trans_time_ms	expected_retry_count	expected_tx_count	rounded_expected_retry_count	rounded_expected_tx_count	retry_p99	tx_count_p99	expected_wcrt_ms	p_timeout	wcrt_p95_ms
0	91	100	100	0.039600000000000003	4.5248003058765072e-06	1.0000045248003058	1	2	0	1	4.5248003058765072	0	4.5248000000000062
1	92	100	100	0.039600000000000003	4.5644003085534646e-06	1.0000045644003086	1	2	0	1	4.5644003085534672	0	4.5644000000000062
2	0	1	1	0.039600000000000003	9.3200005554720321e-08	1.0000000932000055	1	2	0	1	0.093200005554720342	0	0.093200000000000005
3	6	5	5	0.039600000000000003	3.3480002062368134e-07	1.0000003348000206	1	2	0	1	0.33480002062368125	0	0.33479999999999999
4	60	20	20	0.039600000000000003	2.8852001834987375e-06	1.0000028852001834	1	2	0	1	2.8852001834987342	0	2.8852000000000024
5	7	5	5	0.039600000000000003	3.7440002306304201e-07	1.000000374400023	1	2	0	1	0.37440002306304143	0	0.37440000000000001
7	4	2	2	0.039600000000000003	2.5560001574496081e-07	1.0000002556000158	1	2	0	1	0.25560001574496094	0	0.25559999999999999
8	10	10	10	0.039600000000000003	4.9320003038112163e-07	1.0000004932000304	1	2	0	1	0.49320003038112198	0	0.49320000000000008
9	93	100	100	0.039600000000000003	4.6040003112304305e-06	1.0000046040003112	1	2	0	1	4.6040003112304273	0	4.6040000000000063
11	61	20	20	0.039600000000000003	2.9248001860180189e-06	1.000002924800186	1	2	0	1	2.9248001860180195	0	2.9248000000000025
12	11	10	10	0.039600000000000003	5.3280003282048208e-07	1.0000005328000328	1	2	0	1	0.53280003282048216	0	0.53280000000000005
13	94	100	100	0.039600000000000003	4.6436003139073913e-06	1.0000046436003138	1	2	0	1	4.6436003139073874	0	4.6436000000000064
