base_bandwidth_utilization	0.5231475999999996
expected_bandwidth_utilization	0.52314841362311637

rounded_expected_bandwidth_utilization	1.0462951999999976

bandwidth_utilization_p99	0.52314759999999882

[frame_summary]
frame_id	priority	period_ms	deadline_ms	trans_time_ms	expected_retry_count	expected_tx_count	rounded_expected_retry_count	rounded_expected_tx_count	retry_p99	tx_count_p99	expected_wcrt_ms	p_timeout	wcrt_p95_ms
0	66	20	20	0.039600000000000003	3.2716002669625852e-06	1.0000032716002669	1	2	0	1	3.2716002669625843	0	3.2716000000000021
1	142	1000	1000	0.039600000000000003	6.9704017007737994e-06	1.0000069704017007	1	2	0	1	6.9704017007738006	0	6.9704000000000068
2	67	20	20	0.039600000000000003	3.3112002701939439e-06	1.0000033112002702	1	2	0	1	3.3112002701939436	0	3.3112000000000017
3	0	1	1	0.039600000000000003	1.0120000603152044e-07	1.0000001012000059	1	2	0	1	0.10120000603152038	0	0.10120000000000001
4	104	100	100	0.039600000000000003	4.978401826073742e-06	1.0000049784018261	1	2	0	1	4.9784018260737408	0	4.9784000000000059
5	5	5	5	0.0436	3.0720001953792115e-07	1.0000003072000196	1	2	0	1	0.3072000195379212	0	0.30719999999999997
6	68	20	20	0.039600000000000003	3.3508002734253056e-06	1.0000033508002735	1	2	0	1	3.3508002734253046	0	3.3508000000000018
8	105	100	100	0.039600000000000003	5.0180018405989649e-06	1.0000050180018405	1	2	0	1	5.0180018405989655	0	5.018000000000006
9	143	1000	1000	0.039600000000000003	7.0100017104361604e-06	1.0000070100017104	1	2	0	1	7.0100017104361569	0	7.0100000000000069
10	106	100	100	0.039600000000000003	5.3428004359725216e-06	1.0000053428004361	1	2	0	1	5.3428004359725216	0	5.3428000000000058
11	8	10	10	0.041599999999999998	4.2800002722080165e-07	1.0000004280000272	1	2	0	1	0.42800002722080177	0	0.42800000000000005
12	9	10	10	0.039600000000000003	4.6760002973936191e-07	1.0000004676000298	1	2	0	1	0.46760002973936193	0	0.46760000000000002
