base_bandwidth_utilization	0.53240799999999966
expected_bandwidth_utilization	0.5324087394315592

rounded_expected_bandwidth_utilization	1.0648159999999984

bandwidth_utilization_p99	0.53240799999999922

[frame_summary]
frame_id	priority	period_ms	deadline_ms	trans_time_ms	expected_retry_count	expected_tx_count	rounded_expected_retry_count	rounded_expected_tx_count	retry_p99	tx_count_p99	expected_wcrt_ms	p_timeout	wcrt_p95_ms
0	97	100	100	0.039600000000000003	4.8296003948725556e-06	1.0000048296003949	1	2	0	1	4.8296003940954089	1.1102230246251565e-16	4.8296000000000054
1	10	10	10	0.039600000000000003	4.9920003075072152e-07	1.0000004992000306	1	2	0	1	0.499200030750722	0	0.49920000000000009
2	11	10	10	0.039600000000000003	5.388000331900825e-07	1.0000005388000333	1	2	0	1	0.53880003319008218	0	0.53880000000000017
3	61	20	20	0.039600000000000003	2.9644002003943678e-06	1.0000029644002004	1	2	0	1	2.9644002003943655	0	2.9644000000000026
4	98	100	100	0.039600000000000003	4.8692003973267552e-06	1.0000048692003973	1	2	0	1	4.8692003973267584	0	4.8692000000000055
5	132	1000	1000	0.039600000000000003	6.811600555826609e-06	1.0000068116005558	1	2	0	1	6.8116005558266099	0	6.8116000000000057
6	6	5	5	0.041599999999999998	3.4080002099328113e-07	1.0000003408000211	1	2	0	1	0.34080002099328133	0	0.34079999999999999
7	99	100	100	0.041599999999999998	4.9088004013397386e-06	1.0000049088004013	1	2	0	1	4.9088004005625923	1.1102230246251565e-16	4.9088000000000065
8	62	20	20	0.039600000000000003	3.0040007978615631e-06	1.0000030040007979	1	2	0	1	3.004000797861563	0	3.0040000000000027
10	63	20	20	0.039600000000000003	3.241600219132177e-06	1.0000032416002191	1	2	0	1	3.2416002191321764	0	3.2416000000000014
11	5	2	2	0.039600000000000003	2.9920001783232087e-07	1.0000002992000179	1	2	0	1	0.29920001783232114	0	0.29920000000000002
12	64	20	20	0.039600000000000003	3.2812002218091319e-06	1.0000032812002217	1	2	0	1	3.2812002218091365	0	3.2812000000000014
13	12	10	10	0.039600000000000003	5.7840003562944242e-07	1.0000005784000356	1	2	0	1	0.57840003562944231	0	0.57840000000000014
14	13	10	10	0.039600000000000003	6.1800003806880298e-07	1.000000618000038	1	2	0	1	0.61800003806880244	0	0.6180000000000001
15	133	1000	1000	0.039600000000000003	6.8512005590579707e-06	1.0000068512005591	1	2	0	1	6.8512005590579701	0	6.8512000000000057
16	14	10	10	0.039600000000000003	6.5760004050816302e-07	1.0000006576000404	1	2	0	1	0.65760004050816245	0	0.65759999999999996
17	15	10	10	0.039600000000000003	6.9720004294752347e-07	1.000000697200043	1	2	0	1	0.6972000429475228	0	0.69720000000000004
19	134	1000	1000	0.039600000000000003	6.8908005622941494e-06	1.0000068908005624	1	2	0	1	6.8908005622941442	0	6.8908000000000058
20	16	10	10	0.039600000000000003	7.3680004538688181e-07	1.0000007368000454	1	2	0	1	0.73680004538688271	0	0.7367999999999999
21	100	100	100	0.039600000000000003	4.9484004037940161e-06	1.0000049484004039	1	2	0	1	4.9484004037940119	0	4.9484000000000066
22	101	100	100	0.039600000000000003	4.9880021947157315e-06	1.0000049880021946	1	2	0	1	4.9880021947157269	0	4.9880000000000067
23	135	1000	1000	0.039600000000000003	6.930400565525567e-06	1.0000069304005654	1	2	0	1	6.9304005655255594	0	6.9304000000000059
24	17	10	10	0.039600000000000003	7.7640004782624321e-07	1.0000007764000478	1	2	0	1	0.77640004782624294	0	0.77639999999999998
26	18	10	10	0.039600000000000003	8.1600005026560335e-07	1.0000008160000502	1	2	0	1	0.81600005026560296	0	0.81599999999999984
27	91	50	50	0.039600000000000003	4.5900003745440314e-06	1.0000045900003744	1	2	0	1	4.5900003745440348	0	4.5900000000000052
28	19	10	10	0.039600000000000003	8.5560005270496306e-07	1.0000008556000528	1	2	0	1	0.8556000527049632	0	0.85559999999999992
29	92	50	50	0.039600000000000003	4.6296003785525518e-06	1.0000046296003786	1	2	0	1	4.6296003777754011	1.1102230246251565e-16	4.6296000000000053
30	0	1	1	0.039600000000000003	1.0120000603152044e-07	1.0000001012000059	1	2	0	1	0.10120000603152038	0	0.10120000000000001
