# algorithm2: 按需三模冗余 + 功能路内同源通信副本。
# 正常模式带宽只统计 comm_id=0/1 的功能路；故障模式带宽统计全量功能路与事件触发控制报文。
# 事件报文集合 F_evt={f_act,f_iso,f_hang}，统一取 1 byte 负载，MIT 取对应功能簇原始信号周期。

[scheme_summary]
scheme	normal_bandwidth_utilization	fault_bandwidth_utilization	total_added_signal_copies	schedulable
on_demand_tmr	0.367217	0.380285	38	1
always_on_tmr	0.369397	0.369397	38	1

[foundation_summary]
scheme	bandwidth_utilization	max_wcrt_ms	total_added_signal_copies	schedulable
homo_only_foundation	0.373057	3.5132	34	1

[cluster_summary]
scheme	code	route_count	p_function_fault	p_threshold
on_demand_tmr	38194384	3	0	2.77778e-14
on_demand_tmr	47553777	3	0	2.77778e-13
always_on_tmr	38194384	3	0	2.77778e-14
always_on_tmr	47553777	3	0	2.77778e-13

[cluster_wcrt_summary]
scheme	code	period_ms	deadline_ms	normal_main_route_wcrt_ms	fault_main_route_wcrt_ms	tmr_all_route_wcrt_ms	activation_wcrt_ms	backup_route_wcrt_ms	compare_time_ms	backup_compute_time_ms	end_to_end_normal_wcrt_ms	end_to_end_fault_wcrt_ms	meets_deadline
on_demand_tmr	38194384	10	10	0.8456	1.2892	0	0.2456	1.4496	0.01	0	0.8556	3.0044	1
on_demand_tmr	47553777	100	100	2.618	2.8556	0	0.3644	3.3528	0.01	0	2.628	6.5928	1
always_on_tmr	38194384	10	10	0	0	1.5804	0	0	0.01	0	1.5904	1.5904	1
always_on_tmr	47553777	100	100	0	0	2.9528	0	0	0.01	0	2.9628	2.9628	1

[route_summary]
scheme	code	comm_id	level	type	src_ecu	dst_ecu	period_ms	deadline_ms	signal_instance_count	added_signal_copies	p_comm_fault	p_threshold	max_wcrt_ms
on_demand_tmr	38194384	0	3	1	2	3	10	10	2	1	1.56816e-15	2.77778e-14	1.2892
on_demand_tmr	38194384	1	3	2	4	3	10	10	2	1	1.56816e-15	2.77778e-14	0.8852
on_demand_tmr	38194384	2	3	2	0	3	10	10	2	1	1.56816e-15	2.77778e-14	1.4496
on_demand_tmr	47553777	0	3	1	0	1	100	100	2	1	1.56816e-15	2.77778e-13	2.6972
on_demand_tmr	47553777	1	3	2	3	1	100	100	2	1	1.56816e-15	2.77778e-13	2.8556
on_demand_tmr	47553777	2	3	2	2	1	100	100	2	1	1.56816e-15	2.77778e-13	3.3528
on_demand_tmr	92067130	0	3	0	0	2	10	10	2	1	1.56816e-15	2.77778e-14	1.3704
on_demand_tmr	92712676	0	3	0	0	3	10	10	2	1	1.56816e-15	2.77778e-14	1.4496
on_demand_tmr	164234334	0	3	0	4	0	20	20	2	1	1.64736e-15	5.55556e-14	2.42
on_demand_tmr	247868218	0	3	0	0	3	50	50	2	1	1.56816e-15	1.38889e-13	2.4992
on_demand_tmr	274285516	0	3	0	4	3	10	10	2	1	1.56816e-15	2.77778e-14	0.8852
on_demand_tmr	313553426	0	3	0	2	4	1000	1000	2	1	1.56816e-15	2.77778e-12	3.63
on_demand_tmr	430133321	0	3	0	4	2	20	20	2	1	1.56816e-15	5.55556e-14	2.014
on_demand_tmr	451231331	0	3	0	3	0	20	20	2	1	1.64736e-15	5.55556e-14	2.3408
on_demand_tmr	3982361422	0	2	0	3	1	10	10	2	1	1.56816e-15	2.77778e-13	1.5684
on_demand_tmr	4023853188	0	2	0	0	4	10	10	2	1	1.64736e-15	2.77778e-13	1.7348
on_demand_tmr	4050851156	0	2	0	3	4	10	10	2	1	1.56816e-15	2.77778e-13	1.4892
on_demand_tmr	4062103427	0	2	0	3	1	1000	1000	2	1	1.56816e-15	2.77778e-11	3.5508
on_demand_tmr	4123425838	0	2	0	4	3	20	20	2	1	1.56816e-15	5.55556e-13	0.8852
on_demand_tmr	4190102930	0	2	0	3	1	10	10	2	1	1.56816e-15	2.77778e-13	1.5684
on_demand_tmr	4234609114	0	2	0	2	1	10	10	2	1	1.56816e-15	2.77778e-13	1.6476
on_demand_tmr	4279705384	0	2	0	0	1	10	10	2	1	1.64736e-15	2.77778e-13	1.5288
on_demand_tmr	4281299024	0	2	0	3	2	100	100	2	1	1.56816e-15	2.77778e-12	3.2736
on_demand_tmr	3600918472	0	1	0	2	1	100	100	2	1	1.56816e-15	2.77778e-12	3.3528
on_demand_tmr	3650232753	0	1	0	2	4	20	20	2	1	1.64736e-15	5.55556e-13	2.2596
on_demand_tmr	3650446685	0	1	0	2	1	20	20	2	1	1.56816e-15	5.55556e-13	2.3804
on_demand_tmr	3683938156	0	1	0	3	1	100	100	2	1	1.56816e-15	2.77778e-12	2.8556
on_demand_tmr	3696926020	0	1	0	2	0	20	20	2	1	1.80576e-15	5.55556e-13	1.6932
on_demand_tmr	3730548248	0	1	0	2	4	20	20	2	1	1.64736e-15	5.55556e-13	2.2596
on_demand_tmr	3740738719	0	1	0	4	1	20	20	2	1	1.56816e-15	5.55556e-13	1.8932
on_demand_tmr	3749531286	0	1	0	1	3	10	10	2	1	1.56816e-15	2.77778e-13	1.608
on_demand_tmr	3762153059	0	1	0	0	3	100	100	2	1	1.56816e-15	2.77778e-12	2.4992
on_demand_tmr	3796526660	0	1	0	0	3	100	100	2	1	1.56816e-15	2.77778e-12	2.4992
on_demand_tmr	3888313587	0	1	0	0	4	20	20	2	1	1.64736e-15	5.55556e-13	1.7348
on_demand_tmr	3897415681	0	1	0	3	2	20	20	2	1	1.56816e-15	5.55556e-13	2.2992
on_demand_tmr	3902166779	0	1	0	0	4	10	10	2	1	1.64736e-15	2.77778e-13	1.7348
on_demand_tmr	3930322592	0	1	0	4	3	20	20	2	1	1.56816e-15	5.55556e-13	0.8852
on_demand_tmr	3973516002	0	1	0	2	0	10	10	2	1	1.80576e-15	2.77778e-13	1.6932
on_demand_tmr	496735489	0	0	0	3	2	1000	1000	1	0	3.96e-08	1	3.7092
on_demand_tmr	503941309	0	0	0	0	3	100	100	1	0	3.96e-08	1	2.4596
on_demand_tmr	518767818	0	0	0	3	4	20	20	1	0	3.96e-08	1	1.4892
on_demand_tmr	540151791	0	0	0	0	1	10	10	1	0	3.96e-08	1	1.5288
on_demand_tmr	540382297	0	0	0	1	4	100	100	1	0	3.96e-08	1	3.3132
on_demand_tmr	551365280	0	0	0	0	3	20	20	1	0	3.96e-08	1	1.41
on_demand_tmr	552260085	0	0	0	3	0	20	20	1	0	3.96e-08	1	1.7744
on_demand_tmr	563305133	0	0	0	4	1	20	20	1	0	3.96e-08	1	1.8932
on_demand_tmr	588643083	0	0	0	2	0	10	10	1	0	4.56e-08	1	1.6932
on_demand_tmr	642749571	0	0	0	0	4	10	10	1	0	4.16e-08	1	1.7348
on_demand_tmr	645319366	0	0	0	2	4	20	20	1	0	4.16e-08	1	1.3308
on_demand_tmr	666555942	0	0	0	1	4	10	10	1	0	3.96e-08	1	0.7268
on_demand_tmr	667755524	0	0	0	0	1	1	1	1	0	4.76e-08	1	0.1152
on_demand_tmr	690127095	0	0	0	1	3	1000	1000	1	0	3.96e-08	1	3.4716
