# algorithm2: 按需三模冗余 + 功能路内同源通信副本。
# 正常模式带宽只统计 comm_id=0/1 的功能路；故障模式带宽统计全量功能路与事件触发控制报文。
# 事件报文集合 F_evt={f_act,f_iso,f_hang}，统一取 1 byte 负载，MIT 取对应功能簇原始信号周期。

[scheme_summary]
scheme	normal_bandwidth_utilization	fault_bandwidth_utilization	total_added_signal_copies	schedulable
on_demand_tmr	0.400594	0.685714	0	0
always_on_tmr	0.703618	0.703618	46	1

[foundation_summary]
scheme	bandwidth_utilization	max_wcrt_ms	total_added_signal_copies	schedulable
homo_only_foundation	0.404338	3.5804	34	1

[cluster_summary]
scheme	code	route_count	p_function_fault	p_threshold
on_demand_tmr	28122904	3	4.77396e-15	2.77778e-15
on_demand_tmr	65546640	3	5.44009e-15	5.55556e-14
on_demand_tmr	122647956	3	6.43929e-15	5.55556e-14
on_demand_tmr	139092750	3	4.88498e-15	2.77778e-15
on_demand_tmr	198956179	3	4.77396e-15	1.38889e-14
on_demand_tmr	283848438	3	6.66134e-15	2.77778e-14
always_on_tmr	28122904	3	0	2.77778e-15
always_on_tmr	65546640	3	0	5.55556e-14
always_on_tmr	122647956	3	0	5.55556e-14
always_on_tmr	139092750	3	0	2.77778e-15
always_on_tmr	198956179	3	0	1.38889e-14
always_on_tmr	283848438	3	0	2.77778e-14

[cluster_wcrt_summary]
scheme	code	period_ms	deadline_ms	normal_main_route_wcrt_ms	fault_main_route_wcrt_ms	tmr_all_route_wcrt_ms	activation_wcrt_ms	backup_route_wcrt_ms	compare_time_ms	backup_compute_time_ms	end_to_end_normal_wcrt_ms	end_to_end_fault_wcrt_ms	meets_deadline
on_demand_tmr	28122904	1	1	0.2696	0.2752	0	0.3564	0.1168	0.01	0	0.2796	0.7684	1
on_demand_tmr	65546640	20	20	1.3528	2.82	0	0.794	2.7388	0.01	0	1.3628	6.3728	1
on_demand_tmr	122647956	20	20	1.6104	3.5944	0	0.9128	2.9132	0.01	0	1.6204	7.4404	1
on_demand_tmr	139092750	1	1	0.3112	0.3168	0	0.4752	0.2356	0.01	0	0.3212	1.0476	0
on_demand_tmr	198956179	5	5	0.4376	1.6672	0	0.5804	1.0316	0.01	0	0.4476	3.2992	1
on_demand_tmr	283848438	10	10	0.826	2.5724	0	0.6752	2.8616	0.01	0	0.836	6.1292	1
always_on_tmr	28122904	1	1	0	0	0.5504	0	0	0.01	0	0.5604	0.5604	1
always_on_tmr	65546640	20	20	0	0	3.7132	0	0	0.01	0	3.7232	3.7232	1
always_on_tmr	122647956	20	20	0	0	3.6736	0	0	0.01	0	3.6836	3.6836	1
always_on_tmr	139092750	1	1	0	0	0.5108	0	0	0.01	0	0.5208	0.5208	1
always_on_tmr	198956179	5	5	0	0	0.814	0	0	0.01	0	0.824	0.824	1
always_on_tmr	283848438	10	10	0	0	2.8656	0	0	0.01	0	2.8756	2.8756	1

[route_summary]
scheme	code	comm_id	level	type	src_ecu	dst_ecu	period_ms	deadline_ms	signal_instance_count	added_signal_copies	p_comm_fault	p_threshold	max_wcrt_ms
on_demand_tmr	28122904	0	3	1	2	1	1	1	1	0	3.96e-08	2.77778e-15	0.196
on_demand_tmr	28122904	1	3	2	4	1	1	1	1	0	3.96e-08	2.77778e-15	0.2752
on_demand_tmr	28122904	2	3	2	0	1	1	1	1	0	3.96e-08	2.77778e-15	0.1168
on_demand_tmr	65546640	0	3	1	0	3	20	20	1	0	4.16e-08	5.55556e-14	2.82
on_demand_tmr	65546640	1	3	2	4	3	20	20	1	0	4.16e-08	5.55556e-14	2.016
on_demand_tmr	65546640	2	3	2	2	3	20	20	1	0	4.36e-08	5.55556e-14	2.7388
on_demand_tmr	122647956	0	3	1	3	2	20	20	1	0	4.36e-08	5.55556e-14	1.7108
on_demand_tmr	122647956	1	3	2	0	2	20	20	1	0	4.36e-08	5.55556e-14	3.5944
on_demand_tmr	122647956	2	3	2	1	2	20	20	1	0	5.16e-08	5.55556e-14	2.9132
on_demand_tmr	139092750	0	3	1	1	2	1	1	1	0	4.16e-08	2.77778e-15	0.3168
on_demand_tmr	139092750	1	3	2	4	2	1	1	1	0	3.96e-08	2.77778e-15	0.1564
on_demand_tmr	139092750	2	3	2	0	2	1	1	1	0	3.96e-08	2.77778e-15	0.2356
on_demand_tmr	198956179	0	3	1	0	2	5	5	1	0	3.96e-08	1.38889e-14	1.6276
on_demand_tmr	198956179	1	3	2	1	2	5	5	1	0	3.96e-08	1.38889e-14	1.6672
on_demand_tmr	198956179	2	3	2	4	2	5	5	1	0	3.96e-08	1.38889e-14	1.0316
on_demand_tmr	283848438	0	3	1	3	1	10	10	1	0	6.16e-08	2.77778e-14	1.9328
on_demand_tmr	283848438	1	3	2	2	1	10	10	1	0	3.96e-08	2.77778e-14	2.5724
on_demand_tmr	283848438	2	3	2	4	1	10	10	1	0	4.16e-08	2.77778e-14	2.8616
on_demand_tmr	330211785	0	3	0	0	3	20	20	1	0	4.16e-08	5.55556e-14	2.82
on_demand_tmr	364683285	0	3	0	3	4	10	10	1	0	3.96e-08	2.77778e-14	2.6952
on_demand_tmr	411877377	0	3	0	4	3	100	100	1	0	3.96e-08	2.77778e-13	3.9508
on_demand_tmr	425370399	0	3	0	4	3	20	20	1	0	4.16e-08	5.55556e-14	2.016
on_demand_tmr	4021812403	0	2	0	4	2	10	10	1	0	3.96e-08	2.77778e-13	1.0316
on_demand_tmr	4063559003	0	2	0	4	1	20	20	1	0	4.16e-08	5.55556e-13	2.8616
on_demand_tmr	4119290152	0	2	0	4	1	20	20	1	0	4.16e-08	5.55556e-13	2.8616
on_demand_tmr	4157597481	0	2	0	1	2	1	1	1	0	4.16e-08	2.77778e-14	0.3168
on_demand_tmr	4201145743	0	2	0	3	1	10	10	1	0	6.16e-08	2.77778e-13	1.9328
on_demand_tmr	4204577024	0	2	0	3	1	100	100	1	0	3.96e-08	2.77778e-12	3.8716
on_demand_tmr	4217786667	0	2	0	3	0	10	10	1	0	4.36e-08	2.77778e-13	2.6556
on_demand_tmr	4277639897	0	2	0	2	1	20	20	1	0	3.96e-08	5.55556e-13	2.5724
on_demand_tmr	4287286116	0	2	0	4	0	10	10	1	0	3.96e-08	2.77778e-13	2.7784
on_demand_tmr	3549653122	0	1	0	2	0	100	100	1	0	3.96e-08	2.77778e-12	3.634
on_demand_tmr	3604509361	0	1	0	2	1	10	10	1	0	3.96e-08	2.77778e-13	2.5724
on_demand_tmr	3607143295	0	1	0	2	3	10	10	1	0	4.36e-08	2.77778e-13	2.7388
on_demand_tmr	3625972595	0	1	0	4	1	10	10	1	0	4.16e-08	2.77778e-13	2.8616
on_demand_tmr	3640014982	0	1	0	3	4	100	100	1	0	3.96e-08	2.77778e-12	4.03
on_demand_tmr	3721961253	0	1	0	2	1	2	2	1	0	3.96e-08	5.55556e-14	0.196
on_demand_tmr	3786615996	0	1	0	0	1	10	10	1	0	3.96e-08	2.77778e-13	1.8712
on_demand_tmr	3793169098	0	1	0	1	4	20	20	1	0	4.16e-08	5.55556e-13	1.9744
on_demand_tmr	3796910180	0	1	0	0	3	20	20	1	0	4.16e-08	5.55556e-13	2.82
on_demand_tmr	3839611255	0	1	0	3	1	20	20	1	0	6.16e-08	5.55556e-13	1.9328
on_demand_tmr	3851121956	0	1	0	2	0	20	20	1	0	3.96e-08	5.55556e-13	1.792
on_demand_tmr	3880821509	0	1	0	1	4	10	10	1	0	4.16e-08	2.77778e-13	1.9744
on_demand_tmr	3904145432	0	1	0	3	2	20	20	1	0	4.36e-08	5.55556e-13	1.7108
on_demand_tmr	3957505890	0	1	0	4	3	10	10	1	0	3.96e-08	2.77778e-13	1.8316
on_demand_tmr	3978591598	0	1	0	0	1	20	20	1	0	3.96e-08	5.55556e-13	2.9528
on_demand_tmr	446330559	0	0	0	1	0	1	1	1	0	3.96e-08	1	0.0772
on_demand_tmr	465877305	0	0	0	2	4	100	100	1	0	3.96e-08	1	4.7052
on_demand_tmr	472122885	0	0	0	4	2	100	100	1	0	4.16e-08	1	4.7864
on_demand_tmr	532511623	0	0	0	4	3	20	20	1	0	4.16e-08	1	2.016
on_demand_tmr	536800367	0	0	0	2	3	20	20	1	0	4.36e-08	1	2.7388
on_demand_tmr	542289442	0	0	0	2	0	1000	1000	1	0	3.96e-08	1	5.024
on_demand_tmr	569838235	0	0	0	4	3	10	10	1	0	4.16e-08	1	2.016
on_demand_tmr	677149252	0	0	0	0	2	20	20	1	0	4.36e-08	1	3.5944
on_demand_tmr	774653548	0	0	0	1	0	5	5	1	0	3.96e-08	1	1.588
on_demand_tmr	777292476	0	0	0	0	4	100	100	1	0	3.96e-08	1	4.6656
on_demand_tmr	810645344	0	0	0	0	1	20	20	1	0	3.96e-08	1	1.8712
on_demand_tmr	811829780	0	0	0	1	2	2	2	1	0	4.16e-08	1	0.3168
on_demand_tmr	815843907	0	0	0	2	3	20	20	1	0	4.36e-08	1	2.7388
on_demand_tmr	833193047	0	0	0	1	4	100	100	1	0	3.96e-08	1	3.9112
on_demand_tmr	892166372	0	0	0	2	0	20	20	1	0	3.96e-08	1	1.792
on_demand_tmr	894633182	0	0	0	0	4	20	20	1	0	3.96e-08	1	2.9924
on_demand_tmr	947879564	0	0	0	3	2	20	20	1	0	4.36e-08	1	1.7108
on_demand_tmr	971771051	0	0	0	3	4	100	100	1	0	3.96e-08	1	4.03
on_demand_tmr	991169968	0	0	0	2	3	1000	1000	1	0	3.96e-08	1	4.826
on_demand_tmr	993753324	0	0	0	4	1	100	100	1	0	3.96e-08	1	4.7448
on_demand_tmr	1006014930	0	0	0	3	2	10	10	1	0	4.36e-08	1	1.7108
on_demand_tmr	1097593459	0	0	0	1	3	100	100	1	0	3.96e-08	1	4.5864
on_demand_tmr	1123724640	0	0	0	3	1	100	100	1	0	3.96e-08	1	3.8716
on_demand_tmr	1136796526	0	0	0	1	4	10	10	1	0	4.16e-08	1	1.9744
on_demand_tmr	1146182233	0	0	0	3	2	50	50	1	0	3.96e-08	1	3.6736
on_demand_tmr	1157353620	0	0	0	1	4	10	10	1	0	4.16e-08	1	1.9744
on_demand_tmr	1168962389	0	0	0	1	0	1	1	1	0	3.96e-08	1	0.0772
on_demand_tmr	1171612124	0	0	0	1	3	10	10	1	0	4.16e-08	1	1.7524
on_demand_tmr	1243873617	0	0	0	0	2	2	2	1	0	3.96e-08	1	0.2356
on_demand_tmr	1248262602	0	0	0	1	2	100	100	1	0	3.96e-08	1	3.7924
on_demand_tmr	1272477352	0	0	0	4	0	10	10	1	0	3.96e-08	1	2.7784
on_demand_tmr	1279223228	0	0	0	4	3	10	10	1	0	3.96e-08	1	1.8316
on_demand_tmr	1327447780	0	0	0	1	0	5	5	1	0	3.96e-08	1	1.588
on_demand_tmr	1338461476	0	0	0	2	0	50	50	1	0	3.96e-08	1	3.634
on_demand_tmr	1355159066	0	0	0	0	1	20	20	1	0	3.96e-08	1	2.9528
on_demand_tmr	1381050913	0	0	0	0	1	20	20	1	0	3.96e-08	1	2.9528
on_demand_tmr	1401760317	0	0	0	2	3	10	10	1	0	4.36e-08	1	2.7388
on_demand_tmr	1416503319	0	0	0	1	4	1000	1000	1	0	3.96e-08	1	4.8656
on_demand_tmr	1430431157	0	0	0	4	1	10	10	1	0	4.16e-08	1	2.8616
on_demand_tmr	1435054156	0	0	0	1	3	100	100	1	0	3.96e-08	1	4.5864
on_demand_tmr	1461819731	0	0	0	2	0	10	10	1	0	3.96e-08	1	1.792
on_demand_tmr	1473839326	0	0	0	0	1	100	100	1	0	3.96e-08	1	3.832
on_demand_tmr	1474466330	0	0	0	4	1	10	10	1	0	4.16e-08	1	2.8616
on_demand_tmr	1524563259	0	0	0	4	1	10	10	1	0	4.16e-08	1	2.8616
on_demand_tmr	1586206131	0	0	0	2	4	20	20	1	0	4.16e-08	1	3.034
on_demand_tmr	1666548903	0	0	0	2	3	10	10	1	0	4.36e-08	1	2.7388
on_demand_tmr	1674836891	0	0	0	1	0	10	10	1	0	3.96e-08	1	2.612
on_demand_tmr	1692823022	0	0	0	0	1	100	100	1	0	3.96e-08	1	3.832
on_demand_tmr	1759025972	0	0	0	1	3	20	20	1	0	4.16e-08	1	1.7524
on_demand_tmr	1805102285	0	0	0	3	2	100	100	1	0	3.96e-08	1	3.6736
on_demand_tmr	1818904341	0	0	0	2	1	10	10	1	0	3.96e-08	1	2.5724
on_demand_tmr	1867953280	0	0	0	2	3	1000	1000	1	0	3.96e-08	1	4.826
on_demand_tmr	1906415148	0	0	0	1	2	5	5	1	0	3.96e-08	1	1.6672
on_demand_tmr	1962832005	0	0	0	3	2	100	100	1	0	3.96e-08	1	3.6736
on_demand_tmr	1969860886	0	0	0	0	1	2	2	1	0	3.96e-08	1	0.1168
on_demand_tmr	1994643675	0	0	0	2	1	100	100	1	0	3.96e-08	1	4.626
on_demand_tmr	2010246308	0	0	0	2	4	20	20	1	0	4.16e-08	1	3.034
on_demand_tmr	2080213459	0	0	0	3	4	100	100	1	0	3.96e-08	1	4.03
on_demand_tmr	2098802889	0	0	0	1	2	10	10	1	0	5.16e-08	1	2.9132
