# compare_bandwidth_utilization: 用于方案对比的带宽利用率。
# static_bandwidth_utilization: 不考虑重传时，静态打包方案本身的带宽利用率。
# signal_count: 按原始 MessageCode 去重后的信号种类数，不是副本总数。
# total_added_signal_copies: 相比原始 1 份信号，方案中新增的信号副本总数。
# foundation / baseline1 中，同一 code 的多个副本视为一个信号组；WCRT 直接取该组对应报文中最大的帧响应时间。baseline2 基于重传分布。
# foundation / baseline1 的 expected_wcrt_ms、wcrt_p95_ms、threshold_wcrt_ms 在当前口径下相同，都等于对应信号组的最大帧响应时间（单位 ms）。

retry_distribution_report	D:\document\CODE\paper1\storage\analysis\202651_121049\retry_probability_reports\E5S150_5ecu_150signals_045.txt

# 每个方案的总体指标。
[scheme_summary]
scheme	compare_bandwidth_utilization	static_bandwidth_utilization	signal_count	total_added_signal_copies	schedulable
foundation	0.42862119999999998	0.42862119999999998	150	37	1
baseline1	0.47119720000000009	0.47119720000000009	150	94	1
baseline2	0.27882571079441071	0.27882559999999995	150	0	1

# 按 ASIL 分组统计的 WCRT/周期结果。字段名沿用 wcrt_ratio_p95 以兼容现有脚本；foundation / baseline1 实际填入的是信号组最大帧响应时间比值。

[asil_wcrt_ratio_p95]
scheme	asil	signal_count	avg_wcrt_ratio_p95	max_wcrt_ratio_p95
foundation	A	113	0.068128821238972403	0.27360000000044238
foundation	B	15	0.10951946666671469	0.23400000000043519
foundation	C	15	0.075332933333348548	0.14952000000002955
foundation	D	7	0.12443828571439382	0.17368000000003575
baseline1	A	113	0.085307833628343738	0.27560000000022455
baseline1	B	15	0.13996720000003798	0.31520000000023174
baseline1	C	15	0.089435653333349741	0.18800000000003364
baseline1	D	7	0.12121828571434533	0.27560000000022455
baseline2	A	113	0.046735157522123871	0.22000000000000003
baseline2	B	15	0.062073866666666665	0.14080000000000001
baseline2	C	15	0.045110186666666656	0.10063999999999995
baseline2	D	7	0.083880571428571415	0.1804

# 按 ASIL 分组统计的信号故障概率。

[asil_fault_probability]
scheme	asil	signal_count	avg_fault_probability	max_fault_probability
foundation	A	113	4.1104423927406681e-08	6.1599998102720045e-08
foundation	B	15	1.589279936625218e-15	1.6473599331171859e-15
foundation	C	15	1.7038932622664129e-15	2.4393598765683887e-15
foundation	D	7	1.5907885079400434e-15	1.7265599281751066e-15
baseline1	A	113	2.0191151001499414e-08	4.3599999049520024e-08
baseline1	B	15	1.6331199339440018e-15	1.7305599280087053e-15
baseline1	C	15	1.8172265867770263e-15	3.7945597662551131e-15
baseline1	D	7	1.6643885032420318e-15	2.0793599051811871e-15
baseline2	A	113	7.8599860150453559e-18	1.1102230246251565e-16
baseline2	B	15	0	0
baseline2	C	15	0	0
baseline2	D	7	1.5860328923216521e-17	1.1102230246251565e-16

# 按 ASIL 分组统计的新增信号副本数量。

[asil_added_signal_copies]
scheme	asil	signal_count	added_signal_copies
foundation	A	113	0
foundation	B	15	15
foundation	C	15	15
foundation	D	7	7
baseline1	A	113	57
baseline1	B	15	15
baseline1	C	15	15
baseline1	D	7	7
baseline2	A	113	0
baseline2	B	15	0
baseline2	C	15	0
baseline2	D	7	0

# 每个原始信号的明细指标。WCRT 列统一为信号级统计值（单位 ms），不是 WCRT/周期。

[signal_detail]
scheme	code	asil	level	type	period_ms	src_ecu	dst_ecu	signal_instance_count	added_signal_copies	p_fault	p_threshold	expected_wcrt_ms	p_wcrt_over_deadline	wcrt_p95_ms	threshold_wcrt_ms
foundation	1010938172	D	3	0	1	0	1	2	1	1.5681599379008662e-15	2.7777777777777776e-15	0.15480000000042082	1.5543122344752192e-15	0.15480000000042082	0.15480000000042082
foundation	3962829385	D	3	0	2	1	2	2	1	1.5681599379008662e-15	5.5555555555555552e-15	0.31320000000044956	1.5543122344752192e-15	0.31320000000044956	0.31320000000044956
foundation	3110717163	D	3	0	5	0	2	2	1	1.5681599379008662e-15	1.388888888888889e-14	0.47520000000008622	1.5543122344752192e-15	0.47520000000008622	0.47520000000008622
foundation	277631073	D	3	0	10	1	2	2	1	1.7265599281751066e-15	2.7777777777777781e-14	1.7368000000003576	1.7763568394002505e-15	1.7368000000003576	1.7368000000003576
foundation	3225558315	D	3	0	10	3	4	2	1	1.5681599379008662e-15	2.7777777777777781e-14	1.6556000000003337	1.5543122344752192e-15	1.6556000000003337	1.6556000000003337
foundation	907245694	D	3	0	20	1	4	2	1	1.5681599379008662e-15	5.5555555555555561e-14	1.9568000000003849	1.5543122344752192e-15	1.9568000000003849	1.9568000000003849
foundation	2591636603	D	3	0	100	4	1	2	1	1.5681599379008662e-15	2.7777777777777779e-13	2.7548000000005572	1.5543122344752192e-15	2.7548000000005572	2.7548000000005572
foundation	2681599783	C	2	0	10	3	0	2	1	1.7305599280087053e-15	2.7777777777777779e-13	1.2872000000002686	1.6653345369377348e-15	1.2872000000002686	1.2872000000002686
foundation	3517310610	C	2	0	10	2	3	2	1	2.1705598988519072e-15	2.7777777777777779e-13	1.4952000000002954	2.2204460492503131e-15	1.4952000000002954	1.4952000000002954
foundation	345924614	C	2	0	20	0	3	2	1	1.5681599379008662e-15	5.5555555555555559e-13	0.92480000000017526	1.5543122344752192e-15	0.92480000000017526	0.92480000000017526
foundation	914531413	C	2	0	20	2	0	2	1	1.5681599379008662e-15	5.5555555555555559e-13	1.8556000000003792	1.5543122344752192e-15	1.8556000000003792	1.8556000000003792
foundation	1030878944	C	2	0	20	1	3	2	1	1.6473599331171859e-15	5.5555555555555559e-13	1.816000000000372	1.6653345369377348e-15	1.816000000000372	1.816000000000372
foundation	1224595018	C	2	0	20	0	1	2	1	2.4393598765683887e-15	5.5555555555555559e-13	1.9172000000003777	2.4424906541753444e-15	1.9172000000003777	1.9172000000003777
foundation	1874137898	C	2	0	20	3	0	2	1	1.7305599280087053e-15	5.5555555555555559e-13	1.2872000000002686	1.6653345369377348e-15	1.2872000000002686	1.2872000000002686
foundation	2413370937	C	2	0	20	4	2	2	1	1.5681599379008662e-15	5.5555555555555559e-13	0.63760000000013406	1.5543122344752192e-15	0.63760000000013406	0.63760000000013406
foundation	2524644394	C	2	0	20	3	1	2	1	1.6473599331171859e-15	5.5555555555555559e-13	1.9964000000003921	1.6653345369377348e-15	1.9964000000003921	1.9964000000003921
foundation	3317370675	C	2	0	20	3	1	2	1	1.6473599331171859e-15	5.5555555555555559e-13	1.4476000000003069	1.6653345369377348e-15	1.4476000000003069	1.4476000000003069
foundation	3529225446	C	2	0	20	2	0	2	1	1.5681599379008662e-15	5.5555555555555559e-13	1.8556000000003792	1.5543122344752192e-15	1.8556000000003792	1.8556000000003792
foundation	4262362053	C	2	0	20	3	4	2	1	1.5681599379008662e-15	5.5555555555555559e-13	1.6556000000003337	1.5543122344752192e-15	1.6556000000003337	1.6556000000003337
foundation	2589275695	C	2	0	50	3	4	2	1	1.5681599379008662e-15	1.3888888888888889e-12	2.5152000000005046	1.5543122344752192e-15	2.5152000000005046	2.5152000000005046
foundation	3956549741	C	2	0	100	3	0	2	1	1.5681599379008662e-15	2.7777777777777777e-12	2.8340000000005716	1.5543122344752192e-15	2.8340000000005716	2.8340000000005716
foundation	1030615640	C	2	0	1000	1	3	2	1	1.5681599379008662e-15	2.7777777777777777e-11	3.4300000000000042	1.5543122344752192e-15	3.4300000000000042	3.4300000000000042
foundation	934787936	B	1	0	1	1	0	2	1	1.5681599379008662e-15	2.7777777777777774e-14	0.23400000000043519	1.5543122344752192e-15	0.23400000000043519	0.23400000000043519
foundation	324188554	B	1	0	10	3	1	2	1	1.6473599331171859e-15	2.7777777777777779e-13	1.4476000000003069	1.6653345369377348e-15	1.4476000000003069	1.4476000000003069
foundation	451045519	B	1	0	10	3	4	2	1	1.5681599379008662e-15	2.7777777777777779e-13	1.6556000000003337	1.5543122344752192e-15	1.6556000000003337	1.6556000000003337
foundation	517605994	B	1	1	10	0	4	2	1	1.6473599331171859e-15	2.7777777777777779e-13	1.5764000000003193	1.6653345369377348e-15	1.5764000000003193	1.5764000000003193
foundation	697480236	B	1	0	10	0	4	2	1	1.6473599331171859e-15	2.7777777777777779e-13	1.5764000000003193	1.6653345369377348e-15	1.5764000000003193	1.5764000000003193
foundation	1115527820	B	1	0	10	4	2	2	1	1.5681599379008662e-15	2.7777777777777779e-13	0.63760000000013406	1.5543122344752192e-15	0.63760000000013406	0.63760000000013406
foundation	1481727721	B	1	0	10	0	3	2	1	1.5681599379008662e-15	2.7777777777777779e-13	0.92480000000017526	1.5543122344752192e-15	0.92480000000017526	0.92480000000017526
foundation	2823652635	B	1	0	10	3	1	2	1	1.6473599331171859e-15	2.7777777777777779e-13	1.4476000000003069	1.6653345369377348e-15	1.4476000000003069	1.4476000000003069
foundation	3090802962	B	1	0	10	0	2	2	1	1.5681599379008662e-15	2.7777777777777779e-13	0.47520000000008622	1.5543122344752192e-15	0.47520000000008622	0.47520000000008622
foundation	3301770548	B	1	0	10	3	4	2	1	1.5681599379008662e-15	2.7777777777777779e-13	1.6556000000003337	1.5543122344752192e-15	1.6556000000003337	1.6556000000003337
foundation	3952908435	B	1	0	10	0	3	2	1	1.5681599379008662e-15	2.7777777777777779e-13	0.92480000000017526	1.5543122344752192e-15	0.92480000000017526	0.92480000000017526
foundation	4287301183	B	1	0	20	2	1	2	1	1.5681599379008662e-15	5.5555555555555559e-13	1.7764000000003648	1.5543122344752192e-15	1.7764000000003648	1.7764000000003648
