# compare_bandwidth_utilization: 用于方案对比的带宽利用率。
# static_bandwidth_utilization: 不考虑重传时，静态打包方案本身的带宽利用率。
# signal_count: 按原始 MessageCode 去重后的信号种类数，不是副本总数。
# total_added_signal_copies: 相比原始 1 份信号，方案中新增的信号副本总数。
# foundation / baseline1 中，同一 code 的多个副本视为一个信号组；WCRT 直接取该组对应报文中最大的帧响应时间。baseline2 基于重传分布。
# foundation / baseline1 的 expected_wcrt_ms、wcrt_p95_ms、threshold_wcrt_ms 在当前口径下相同，都等于对应信号组的最大帧响应时间（单位 ms）。

retry_distribution_report	D:\document\CODE\paper1\storage\analysis\202651_121049\retry_probability_reports\E5S200_5ecu_200signals_061.txt

# 每个方案的总体指标。
[scheme_summary]
scheme	compare_bandwidth_utilization	static_bandwidth_utilization	signal_count	total_added_signal_copies	schedulable
foundation	0.50074040000000009	0.50074040000000009	200	50	1
baseline1	0.50862040000000008	0.50862040000000008	200	133	1
baseline2	0.30485293564844218	0.30485279999999987	200	0	1

# 按 ASIL 分组统计的 WCRT/周期结果。字段名沿用 wcrt_ratio_p95 以兼容现有脚本；foundation / baseline1 实际填入的是信号组最大帧响应时间比值。

[asil_wcrt_ratio_p95]
scheme	asil	signal_count	avg_wcrt_ratio_p95	max_wcrt_ratio_p95
foundation	A	150	0.081333877333369234	0.30760000000043419
foundation	B	20	0.11413226000002223	0.19908000000003767
foundation	C	20	0.10181580000005737	0.26800000000042701
foundation	D	10	0.13590360000006357	0.30760000000043419
baseline1	A	150	0.099422277333381229	0.26440000000064856
baseline1	B	20	0.11575978000001978	0.2458400000000438
baseline1	C	20	0.11011440000007991	0.30400000000065575
baseline1	D	10	0.12680040000008214	0.26440000000064856
baseline2	A	150	0.054016754666666597	0.22000000000000003
baseline2	B	20	0.060136859999999973	0.12539999999999996
baseline2	C	20	0.061338999999999998	0.1804
baseline2	D	10	0.071711999999999998	0.22000000000000003

# 按 ASIL 分组统计的信号故障概率。

[asil_fault_probability]
scheme	asil	signal_count	avg_fault_probability	max_fault_probability
foundation	A	150	4.143999913206926e-08	6.1599998102720045e-08
foundation	B	20	1.7169599282410264e-15	2.4601598779760682e-15
foundation	C	20	1.8876799145328192e-15	3.7945597662551131e-15
foundation	D	10	1.8958399137870748e-15	3.7945597662551131e-15
baseline1	A	150	1.7928000683914069e-08	4.1599999134720006e-08
baseline1	B	20	1.7961999234218099e-15	2.2657598921498278e-15
baseline1	C	20	1.9243199123612825e-15	3.7945597662551131e-15
baseline1	D	10	1.9255199122043225e-15	3.7945597662551131e-15
baseline2	A	150	5.9211894646675019e-18	1.1102230246251565e-16
baseline2	B	20	5.551115123125783e-18	1.1102230246251565e-16
baseline2	C	20	0	0
baseline2	D	10	0	0

# 按 ASIL 分组统计的新增信号副本数量。

[asil_added_signal_copies]
scheme	asil	signal_count	added_signal_copies
foundation	A	150	0
foundation	B	20	20
foundation	C	20	20
foundation	D	10	10
baseline1	A	150	83
baseline1	B	20	20
baseline1	C	20	20
baseline1	D	10	10
baseline2	A	150	0
baseline2	B	20	0
baseline2	C	20	0
baseline2	D	10	0

# 每个原始信号的明细指标。WCRT 列统一为信号级统计值（单位 ms），不是 WCRT/周期。

[signal_detail]
scheme	code	asil	level	type	period_ms	src_ecu	dst_ecu	signal_instance_count	added_signal_copies	p_fault	p_threshold	expected_wcrt_ms	p_wcrt_over_deadline	wcrt_p95_ms	threshold_wcrt_ms
foundation	1927546441	D	3	0	1	0	1	2	1	1.5681599379008662e-15	2.7777777777777776e-15	0.30760000000043419	1.5543122344752192e-15	0.30760000000043419	0.30760000000043419
foundation	818953405	D	3	0	10	4	3	2	1	1.5681599379008662e-15	2.7777777777777781e-14	1.6460000000002992	1.5543122344752192e-15	1.6460000000002992	1.6460000000002992
foundation	1082449126	D	3	0	10	1	2	2	1	1.5681599379008662e-15	2.7777777777777781e-14	1.8916000000003805	1.5543122344752192e-15	1.8916000000003805	1.8916000000003805
foundation	1651419222	D	3	0	10	3	1	2	1	1.6473599331171859e-15	2.7777777777777781e-14	0.84560000000016089	1.6653345369377348e-15	0.84560000000016089	0.84560000000016089
foundation	198542151	D	3	0	20	3	0	2	1	2.4601598779760682e-15	5.5555555555555561e-14	1.9908000000003767	2.4424906541753444e-15	1.9908000000003767	1.9908000000003767
foundation	473845430	D	3	0	20	0	2	2	1	1.5681599379008662e-15	5.5555555555555561e-14	2.6284000000005108	1.5543122344752192e-15	2.6284000000005108	2.6284000000005108
foundation	715353842	D	3	0	20	1	2	2	1	1.5681599379008662e-15	5.5555555555555561e-14	2.7076000000005251	1.5543122344752192e-15	2.7076000000005251	2.7076000000005251
foundation	924441811	D	3	0	20	4	0	2	1	3.7945597662551131e-15	5.5555555555555561e-14	1.4480000000002633	3.7747582837255322e-15	1.4480000000002633	1.4480000000002633
foundation	2726601229	D	3	0	20	3	4	2	1	1.5681599379008662e-15	5.5555555555555561e-14	2.7472000000005323	1.5543122344752192e-15	2.7472000000005323	2.7472000000005323
foundation	2779271521	D	3	0	100	2	0	2	1	1.6473599331171859e-15	2.7777777777777779e-13	3.7016000000007239	1.5543122344752192e-15	3.7016000000007239	3.7016000000007239
foundation	1500760462	C	2	0	1	0	2	2	1	1.5681599379008662e-15	2.7777777777777774e-14	0.18880000000041264	1.5543122344752192e-15	0.18880000000041264	0.18880000000041264
foundation	2258022305	C	2	0	1	2	0	2	1	1.5681599379008662e-15	2.7777777777777774e-14	0.26800000000042701	1.5543122344752192e-15	0.26800000000042701	0.26800000000042701
foundation	1543302136	C	2	0	5	2	0	2	1	1.5681599379008662e-15	1.388888888888889e-13	0.55840000000011969	1.5543122344752192e-15	0.55840000000011969	0.55840000000011969
foundation	23545288	C	2	0	10	4	0	2	1	3.7945597662551131e-15	2.7777777777777779e-13	1.4480000000002633	3.7747582837255322e-15	1.4480000000002633	1.4480000000002633
foundation	1983644362	C	2	0	10	1	4	2	1	1.5681599379008662e-15	2.7777777777777779e-13	0.71880000000015798	1.5543122344752192e-15	0.71880000000015798	0.71880000000015798
foundation	2575063108	C	2	0	10	3	2	2	1	1.6473599331171859e-15	2.7777777777777779e-13	1.8520000000003733	1.5543122344752192e-15	1.8520000000003733	1.8520000000003733
foundation	2611176451	C	2	0	10	3	1	2	1	1.6473599331171859e-15	2.7777777777777779e-13	0.84560000000016089	1.6653345369377348e-15	0.84560000000016089	0.84560000000016089
foundation	3075860647	C	2	0	10	3	0	2	1	2.4601598779760682e-15	2.7777777777777779e-13	1.9908000000003767	2.4424906541753444e-15	1.9908000000003767	1.9908000000003767
foundation	4100450429	C	2	0	10	1	0	2	1	1.8969599172925461e-15	2.7777777777777779e-13	0.76440000000013697	1.8873791418627661e-15	0.76440000000013697	0.76440000000013697
foundation	682135015	C	2	0	20	0	3	2	1	1.6473599331171859e-15	5.5555555555555559e-13	2.5492000000004964	1.6653345369377348e-15	2.5492000000004964	2.5492000000004964
foundation	1191453326	C	2	0	20	2	4	2	1	1.5681599379008662e-15	5.5555555555555559e-13	1.5272000000002777	1.5543122344752192e-15	1.5272000000002777	1.5272000000002777
foundation	2132125999	C	2	0	20	3	2	2	1	1.6473599331171859e-15	5.5555555555555559e-13	1.8520000000003733	1.5543122344752192e-15	1.8520000000003733	1.8520000000003733
foundation	2368133742	C	2	0	20	4	1	2	1	1.7265599281751066e-15	5.5555555555555559e-13	0.92880000000019436	1.6653345369377348e-15	0.92880000000019436	0.92880000000019436
foundation	2809707280	C	2	0	20	4	0	2	1	3.7945597662551131e-15	5.5555555555555559e-13	1.4480000000002633	3.7747582837255322e-15	1.4480000000002633	1.4480000000002633
foundation	3311333983	C	2	0	20	0	1	2	1	1.7305599280087053e-15	5.5555555555555559e-13	1.7292000000003327	1.6653345369377348e-15	1.7292000000003327	1.7292000000003327
foundation	4023348125	C	2	0	50	0	2	2	1	1.5681599379008662e-15	1.3888888888888889e-12	2.9056000000005611	1.5543122344752192e-15	2.9056000000005611	2.9056000000005611
foundation	678599122	C	2	0	100	2	0	2	1	1.6473599331171859e-15	2.7777777777777777e-12	3.7016000000007239	1.5543122344752192e-15	3.7016000000007239	3.7016000000007239
foundation	3188824677	C	2	0	100	4	2	2	1	1.5681599379008662e-15	2.7777777777777777e-12	3.0244000000005826	1.5543122344752192e-15	3.0244000000005826	3.0244000000005826
foundation	3288861387	C	2	0	100	3	0	2	1	1.5681599379008662e-15	2.7777777777777777e-12	3.9788000000007742	1.5543122344752192e-15	3.9788000000007742	3.9788000000007742
foundation	4256512191	C	2	0	100	1	2	2	1	1.5681599379008662e-15	2.7777777777777777e-12	3.8996000000007598	1.5543122344752192e-15	3.8996000000007598	3.8996000000007598
foundation	4122979511	B	1	0	5	1	0	2	1	1.6473599331171859e-15	1.388888888888889e-13	0.43960000000009813	1.6653345369377348e-15	0.43960000000009813	0.43960000000009813
foundation	330675799	B	1	0	10	1	2	2	1	1.5681599379008662e-15	2.7777777777777779e-13	1.8916000000003805	1.5543122344752192e-15	1.8916000000003805	1.8916000000003805
foundation	357256790	B	1	0	10	3	0	2	1	2.4601598779760682e-15	2.7777777777777779e-13	1.9908000000003767	2.4424906541753444e-15	1.9908000000003767	1.9908000000003767
foundation	513575322	B	1	0	10	3	2	2	1	1.6473599331171859e-15	2.7777777777777779e-13	1.8520000000003733	1.5543122344752192e-15	1.8520000000003733	1.8520000000003733
foundation	1107396009	B	1	0	10	4	1	2	1	1.7265599281751066e-15	2.7777777777777779e-13	0.92880000000019436	1.6653345369377348e-15	0.92880000000019436	0.92880000000019436
foundation	2178704572	B	1	0	10	2	4	2	1	1.5681599379008662e-15	2.7777777777777779e-13	1.5272000000002777	1.5543122344752192e-15	1.5272000000002777	1.5272000000002777
foundation	2252370651	B	1	0	10	1	0	2	1	1.8057599230746268e-15	2.7777777777777779e-13	0.76440000000013697	1.7763568394002505e-15	0.76440000000013697	0.76440000000013697
foundation	2320365576	B	1	0	10	3	0	2	1	2.4601598779760682e-15	2.7777777777777779e-13	1.9908000000003767	2.4424906541753444e-15	1.9908000000003767	1.9908000000003767
foundation	2497048179	B	1	0	10	0	1	2	1	1.7305599280087053e-15	2.7777777777777779e-13	1.7292000000003327	1.6653345369377348e-15	1.7292000000003327	1.7292000000003327
foundation	3670021211	B	1	0	10	4	1	2	1	1.7265599281751066e-15	2.7777777777777779e-13	0.92880000000019436	1.6653345369377348e-15	0.92880000000019436	0.92880000000019436
foundation	384308225	B	1	0	20	3	4	2	1	1.5681599379008662e-15	5.5555555555555559e-13	2.7472000000005323	1.5543122344752192e-15	2.7472000000005323	2.7472000000005323
foundation	627632121	B	1	0	20	2	1	2	1	1.5681599379008662e-15	5.5555555555555559e-13	2.4680000000004725	1.5543122344752192e-15	2.4680000000004725	2.4680000000004725
foundation	1677819635	B	1	0	20	1	0	2	1	1.8057599230746268e-15	5.5555555555555559e-13	2.4284000000004653	1.8873791418627661e-15	2.4284000000004653	2.4284000000004653
foundation	2636485691	B	1	0	20	2	3	2	1	1.5681599379008662e-15	5.5555555555555559e-13	1.3248000000002662	1.5543122344752192e-15	1.3248000000002662	1.3248000000002662
foundation	2689037851	B	1	0	20	0	1	2	1	1.6473599331171859e-15	5.5555555555555559e-13	2.668000000000518	1.6653345369377348e-15	2.668000000000518	2.668000000000518
foundation	3157407444	B	1	0	20	0	2	2	1	1.5681599379008662e-15	5.5555555555555559e-13	2.6284000000005108	1.5543122344752192e-15	2.6284000000005108	2.6284000000005108
foundation	657216713	B	1	0	100	1	3	2	1	1.5681599379008662e-15	2.7777777777777777e-12	3.7808000000007382	1.5543122344752192e-15	3.7808000000007382	3.7808000000007382
foundation	1455539572	B	1	0	100	1	2	2	1	1.5681599379008662e-15	2.7777777777777777e-12	3.8996000000007598	1.5543122344752192e-15	3.8996000000007598	3.8996000000007598
foundation	1762401904	B	1	0	100	3	0	2	1	1.5681599379008662e-15	2.7777777777777777e-12	3.9788000000007742	1.5543122344752192e-15	3.9788000000007742	3.9788000000007742
foundation	2811025454	B	1	0	1000	2	4	2	1	1.5681599379008662e-15	2.7777777777777777e-11	4.5332000000000052	1.5543122344752192e-15	4.5332000000000052	4.5332000000000052
foundation	154535856	A	0	0	1	1	0	1	0	3.9599999215920021e-08	1	0.10960000000039827	3.95999991686935e-08	0.10960000000039827	0.10960000000039827
foundation	273664807	A	0	0	1	0	2	1	0	3.9599999215920021e-08	1	0.14920000000040545	3.95999991686935e-08	0.14920000000040545	0.14920000000040545
