# compare_bandwidth_utilization: 用于方案对比的带宽利用率。
# static_bandwidth_utilization: 不考虑重传时，静态打包方案本身的带宽利用率。
# signal_count: 按原始 MessageCode 去重后的信号种类数，不是副本总数。
# total_added_signal_copies: 相比原始 1 份信号，方案中新增的信号副本总数。
# foundation / baseline1 中，同一 code 的多个副本视为一个信号组；WCRT 直接取该组对应报文中最大的帧响应时间。baseline2 基于重传分布。
# foundation / baseline1 的 expected_wcrt_ms、wcrt_p95_ms、threshold_wcrt_ms 在当前口径下相同，都等于对应信号组的最大帧响应时间（单位 ms）。

retry_distribution_report	D:\document\CODE\paper1\storage\analysis\202651_121049\retry_probability_reports\E5S120_5ecu_120signals_035.txt

# 每个方案的总体指标。
[scheme_summary]
scheme	compare_bandwidth_utilization	static_bandwidth_utilization	signal_count	total_added_signal_copies	schedulable
foundation	0.36309359999999996	0.36309359999999996	120	30	1
baseline1	0.37245359999999988	0.37245359999999988	120	58	1
baseline2	0.29056651102400149	0.29056639999999989	120	0	1

# 按 ASIL 分组统计的 WCRT/周期结果。字段名沿用 wcrt_ratio_p95 以兼容现有脚本；foundation / baseline1 实际填入的是信号组最大帧响应时间比值。

[asil_wcrt_ratio_p95]
scheme	asil	signal_count	avg_wcrt_ratio_p95	max_wcrt_ratio_p95
foundation	A	90	0.062589151111124938	0.19000000000000394
foundation	B	12	0.040521133333341432	0.10080000000002087
foundation	C	12	0.070755666666677514	0.22960000000000402
foundation	D	6	0.071883400000014641	0.12456000000002518
baseline1	A	90	0.072968262222265143	0.21600000000046293
baseline1	B	12	0.040871466666674926	0.12496000000002709
baseline1	C	12	0.069543000000048719	0.21600000000046293
baseline1	D	6	0.075424533333348476	0.12972000000002595
baseline2	A	90	0.054430573333333301	0.20600000000000002
baseline2	B	12	0.027760799999999999	0.069120000000000001
baseline2	C	12	0.041817999999999994	0.1268
baseline2	D	6	0.04088933333333334	0.06445999999999999

# 按 ASIL 分组统计的信号故障概率。

[asil_fault_probability]
scheme	asil	signal_count	avg_fault_probability	max_fault_probability
foundation	A	90	4.0199999191293291e-08	4.7599998867120025e-08
foundation	B	12	1.5747599375022262e-15	1.6473599331171859e-15
foundation	C	12	1.6351599337540661e-15	1.8849599178157469e-15
foundation	D	6	1.6737599312058266e-15	1.8849599178157469e-15
baseline1	A	90	2.7613333311901295e-08	4.1599999134720006e-08
baseline1	B	12	1.5816932704098528e-15	1.7305599280087053e-15
baseline1	C	12	1.7210265949845189e-15	2.2657598921498278e-15
baseline1	D	6	1.8006932559838534e-15	2.2657598921498278e-15
baseline2	A	90	0	0
baseline2	B	12	0	0
baseline2	C	12	0	0
baseline2	D	6	0	0

# 按 ASIL 分组统计的新增信号副本数量。

[asil_added_signal_copies]
scheme	asil	signal_count	added_signal_copies
foundation	A	90	0
foundation	B	12	12
foundation	C	12	12
foundation	D	6	6
baseline1	A	90	28
baseline1	B	12	12
baseline1	C	12	12
baseline1	D	6	6
baseline2	A	90	0
baseline2	B	12	0
baseline2	C	12	0
baseline2	D	6	0

# 每个原始信号的明细指标。WCRT 列统一为信号级统计值（单位 ms），不是 WCRT/周期。

[signal_detail]
scheme	code	asil	level	type	period_ms	src_ecu	dst_ecu	signal_instance_count	added_signal_copies	p_fault	p_threshold	expected_wcrt_ms	p_wcrt_over_deadline	wcrt_p95_ms	threshold_wcrt_ms
foundation	2941672720	D	3	0	10	2	3	2	1	1.8849599178157469e-15	2.7777777777777781e-14	1.2456000000002518	1.8873791418627661e-15	1.2456000000002518	1.2456000000002518
foundation	3675938503	D	3	0	10	2	3	2	1	1.8849599178157469e-15	2.7777777777777781e-14	1.2456000000002518	1.8873791418627661e-15	1.2456000000002518	1.2456000000002518
foundation	3859141664	D	3	0	10	4	3	2	1	1.5681599379008662e-15	2.7777777777777781e-14	0.75840000000016516	1.5543122344752192e-15	0.75840000000016516	0.75840000000016516
foundation	1062057146	D	3	0	20	0	3	2	1	1.5681599379008662e-15	5.5555555555555561e-14	1.6040000000003261	1.5543122344752192e-15	1.6040000000003261	1.6040000000003261
foundation	1652457469	D	3	0	100	4	1	2	1	1.5681599379008662e-15	2.7777777777777779e-13	2.3188000000004649	1.5543122344752192e-15	2.3188000000004649	2.3188000000004649
foundation	1009258929	D	3	0	1000	2	1	2	1	1.5681599379008662e-15	2.7777777777777777e-12	2.9524000000000035	1.5543122344752192e-15	2.9524000000000035	2.9524000000000035
foundation	3956966971	C	2	0	1	1	0	2	1	1.5681599379008662e-15	2.7777777777777774e-14	0.22960000000000402	1.5543122344752192e-15	0.22960000000000402	0.22960000000000402
foundation	3050004342	C	2	0	5	0	1	2	1	1.5681599379008662e-15	1.388888888888889e-13	0.35640000000006467	1.5543122344752192e-15	0.35640000000006467	0.35640000000006467
foundation	490520804	C	2	0	10	2	3	2	1	1.8849599178157469e-15	2.7777777777777779e-13	1.2456000000002518	1.8873791418627661e-15	1.2456000000002518	1.2456000000002518
foundation	587496040	C	2	0	10	3	2	2	1	1.7305599280087053e-15	2.7777777777777779e-13	0.55840000000011969	1.6653345369377348e-15	0.55840000000011969	0.55840000000011969
foundation	1108556074	C	2	0	10	3	2	2	1	1.7305599280087053e-15	2.7777777777777779e-13	0.55840000000011969	1.6653345369377348e-15	0.55840000000011969	0.55840000000011969
foundation	308091136	C	2	0	20	2	0	2	1	1.5681599379008662e-15	5.5555555555555559e-13	1.68520000000035	1.5543122344752192e-15	1.68520000000035	1.68520000000035
foundation	1578047092	C	2	0	20	2	0	2	1	1.5681599379008662e-15	5.5555555555555559e-13	1.68520000000035	1.5543122344752192e-15	1.68520000000035	1.68520000000035
foundation	2209512202	C	2	0	20	0	4	2	1	1.5681599379008662e-15	5.5555555555555559e-13	0.96640000000019199	1.5543122344752192e-15	0.96640000000019199	0.96640000000019199
foundation	4209741461	C	2	0	20	3	2	2	1	1.7305599280087053e-15	5.5555555555555559e-13	0.55840000000011969	1.6653345369377348e-15	0.55840000000011969	0.55840000000011969
foundation	98453412	C	2	0	100	2	1	2	1	1.5681599379008662e-15	2.7777777777777777e-12	2.556400000000508	1.5543122344752192e-15	2.556400000000508	2.556400000000508
foundation	2264595221	C	2	0	100	4	1	2	1	1.5681599379008662e-15	2.7777777777777777e-12	2.3188000000004649	1.5543122344752192e-15	2.3188000000004649	2.3188000000004649
foundation	3554305165	C	2	0	100	3	2	2	1	1.5681599379008662e-15	2.7777777777777777e-12	1.8436000000003787	1.5543122344752192e-15	1.8436000000003787	1.8436000000003787
foundation	353495698	B	1	0	10	0	4	2	1	1.5681599379008662e-15	2.7777777777777779e-13	0.96640000000019199	1.5543122344752192e-15	0.96640000000019199	0.96640000000019199
foundation	3200394324	B	1	0	10	0	2	2	1	1.6473599331171859e-15	2.7777777777777779e-13	1.0080000000002087	1.5543122344752192e-15	1.0080000000002087	1.0080000000002087
foundation	4282746026	B	1	0	10	0	1	2	1	1.5681599379008662e-15	2.7777777777777779e-13	0.35640000000006467	1.5543122344752192e-15	0.35640000000006467	0.35640000000006467
foundation	2481890656	B	1	0	20	0	3	2	1	1.5681599379008662e-15	5.5555555555555559e-13	1.6040000000003261	1.5543122344752192e-15	1.6040000000003261	1.6040000000003261
foundation	4167754452	B	1	0	20	4	3	2	1	1.5681599379008662e-15	5.5555555555555559e-13	0.75840000000016516	1.5543122344752192e-15	0.75840000000016516	0.75840000000016516
foundation	2855405195	B	1	0	50	3	2	2	1	1.5681599379008662e-15	1.3888888888888889e-12	1.8436000000003787	1.5543122344752192e-15	1.8436000000003787	1.8436000000003787
foundation	1557262833	B	1	0	100	1	3	2	1	1.5681599379008662e-15	2.7777777777777777e-12	1.9228000000003931	1.5543122344752192e-15	1.9228000000003931	1.9228000000003931
foundation	1568518574	B	1	0	100	4	0	2	1	1.5681599379008662e-15	2.7777777777777777e-12	2.2792000000004577	1.5543122344752192e-15	2.2792000000004577	2.2792000000004577
foundation	2266390747	B	1	0	100	0	3	2	1	1.5681599379008662e-15	2.7777777777777777e-12	2.6356000000005224	1.5543122344752192e-15	2.6356000000005224	2.6356000000005224
foundation	2339716174	B	1	0	100	1	2	2	1	1.5681599379008662e-15	2.7777777777777777e-12	2.3980000000004793	1.5543122344752192e-15	2.3980000000004793	2.3980000000004793
foundation	3884405537	B	1	0	1000	2	1	2	1	1.5681599379008662e-15	2.7777777777777777e-11	2.9524000000000035	1.5543122344752192e-15	2.9524000000000035	2.9524000000000035
foundation	4012567524	B	1	0	1000	4	3	2	1	1.5681599379008662e-15	2.7777777777777777e-11	2.8732000000000033	1.5543122344752192e-15	2.8732000000000033	2.8732000000000033
foundation	523527453	A	0	0	1	0	2	1	0	3.9599999215920021e-08	1	0.15040000000000386	3.95999991686935e-08	0.15040000000000386	0.15040000000000386
foundation	885691740	A	0	0	1	1	2	1	0	3.9599999215920021e-08	1	0.071200000000003705	3.95999991686935e-08	0.071200000000003705	0.071200000000003705
foundation	1004310325	A	0	0	1	1	0	1	0	3.9599999215920021e-08	1	0.19000000000000394	3.95999991686935e-08	0.19000000000000394	0.19000000000000394
foundation	3441867074	A	0	0	1	0	1	1	0	3.9599999215920021e-08	1	0.11080000000000378	3.95999991686935e-08	0.11080000000000378	0.11080000000000378
foundation	660935002	A	0	0	2	0	1	1	0	3.9599999215920021e-08	1	0.11080000000000378	3.95999991686935e-08	0.11080000000000378	0.11080000000000378
foundation	1953609426	A	0	0	2	2	1	1	0	3.9599999215920021e-08	1	0.23960000000045056	3.95999991686935e-08	0.23960000000045056	0.23960000000045056
foundation	3121647593	A	0	0	2	1	2	1	0	3.9599999215920021e-08	1	0.071200000000003705	3.95999991686935e-08	0.071200000000003705	0.071200000000003705
foundation	3241474394	A	0	0	2	0	1	1	0	3.9599999215920021e-08	1	0.11080000000000378	3.95999991686935e-08	0.11080000000000378	0.11080000000000378
foundation	1122243600	A	0	0	5	0	2	1	0	3.9599999215920021e-08	1	0.39600000000007185	3.95999991686935e-08	0.39600000000007185	0.39600000000007185
foundation	1417101659	A	0	0	5	2	1	1	0	3.9599999215920021e-08	1	0.43560000000007904	3.95999991686935e-08	0.43560000000007904	0.43560000000007904
foundation	2057302051	A	0	0	5	1	2	1	0	3.9599999215920021e-08	1	0.2772000000000503	3.95999991686935e-08	0.2772000000000503	0.2772000000000503
foundation	249618103	A	0	0	10	2	0	1	0	3.9599999215920021e-08	1	0.63960000000014361	3.95999991686935e-08	0.63960000000014361	0.63960000000014361
foundation	285707170	A	0	0	10	1	4	1	0	4.1599999134720006e-08	1	0.83960000000018908	4.1599999112129638e-08	0.83960000000018908	0.83960000000018908
foundation	696502371	A	0	0	10	0	4	1	0	3.9599999215920021e-08	1	0.67920000000015079	3.95999991686935e-08	0.67920000000015079	0.67920000000015079
foundation	713956438	A	0	0	10	3	4	1	0	3.9599999215920021e-08	1	1.3248000000002662	3.95999991686935e-08	1.3248000000002662	1.3248000000002662
foundation	887941519	A	0	0	10	0	4	1	0	3.9599999215920021e-08	1	0.96640000000019199	3.95999991686935e-08	0.96640000000019199	0.96640000000019199
foundation	1252089186	A	0	0	10	2	4	1	0	3.9599999215920021e-08	1	1.3644000000002734	3.95999991686935e-08	1.3644000000002734	1.3644000000002734
foundation	1646155982	A	0	0	10	3	4	1	0	3.9599999215920021e-08	1	1.3248000000002662	3.95999991686935e-08	1.3248000000002662	1.3248000000002662
foundation	1662592325	A	0	0	10	3	4	1	0	3.9599999215920021e-08	1	1.3248000000002662	3.95999991686935e-08	1.3248000000002662	1.3248000000002662
foundation	1910025053	A	0	0	10	1	3	1	0	3.9599999215920021e-08	1	0.47520000000008622	3.95999991686935e-08	0.47520000000008622	0.47520000000008622
foundation	2125323362	A	0	0	10	2	0	1	0	3.9599999215920021e-08	1	0.63960000000014361	3.95999991686935e-08	0.63960000000014361	0.63960000000014361
foundation	2204030902	A	0	0	10	1	4	1	0	4.1599999134720006e-08	1	0.83960000000018908	4.1599999112129638e-08	0.83960000000018908	0.83960000000018908
foundation	2219343245	A	0	0	10	2	4	1	0	3.9599999215920021e-08	1	1.3644000000002734	3.95999991686935e-08	1.3644000000002734	1.3644000000002734
foundation	2311051162	A	0	0	10	4	1	1	0	3.9599999215920021e-08	1	0.79800000000017235	3.95999991686935e-08	0.79800000000017235	0.79800000000017235
foundation	2399402330	A	0	0	10	2	0	1	0	3.9599999215920021e-08	1	0.63960000000014361	3.95999991686935e-08	0.63960000000014361	0.63960000000014361
foundation	2521777840	A	0	0	10	1	2	1	0	3.9599999215920021e-08	1	0.2772000000000503	3.95999991686935e-08	0.2772000000000503	0.2772000000000503
foundation	2665910351	A	0	0	10	0	1	1	0	4.1599999134720006e-08	1	0.60000000000013642	4.1599999112129638e-08	0.60000000000013642	0.60000000000013642
foundation	2879771440	A	0	0	10	0	1	1	0	3.9599999215920021e-08	1	0.35640000000006467	3.95999991686935e-08	0.35640000000006467	0.35640000000006467
foundation	3062103001	A	0	0	10	0	4	1	0	3.9599999215920021e-08	1	0.67920000000015079	3.95999991686935e-08	0.67920000000015079	0.67920000000015079
foundation	3077631725	A	0	0	10	2	1	1	0	3.9599999215920021e-08	1	0.43560000000007904	3.95999991686935e-08	0.43560000000007904	0.43560000000007904
foundation	3249205653	A	0	0	10	3	0	1	0	3.9599999215920021e-08	1	1.285200000000259	3.95999991686935e-08	1.285200000000259	1.285200000000259
foundation	3332185720	A	0	0	10	4	2	1	0	3.9599999215920021e-08	1	0.87920000000019627	3.95999991686935e-08	0.87920000000019627	0.87920000000019627
foundation	3492838114	A	0	0	10	1	0	1	0	4.1599999134720006e-08	1	1.4060000000002901	4.1599999112129638e-08	1.4060000000002901	1.4060000000002901
foundation	3816918541	A	0	0	10	0	1	1	0	4.1599999134720006e-08	1	0.60000000000013642	4.1599999112129638e-08	0.60000000000013642	0.60000000000013642
foundation	3858413206	A	0	0	10	2	3	1	0	4.7599998867120025e-08	1	0.92680000000018481	4.7599998831415746e-08	0.92680000000018481	0.92680000000018481
foundation	3925091668	A	0	0	10	2	4	1	0	3.9599999215920021e-08	1	1.3644000000002734	3.95999991686935e-08	1.3644000000002734	1.3644000000002734
foundation	3968593593	A	0	0	10	0	4	1	0	3.9599999215920021e-08	1	0.96640000000019199	3.95999991686935e-08	0.96640000000019199	0.96640000000019199
foundation	4026886065	A	0	0	10	1	4	1	0	4.1599999134720006e-08	1	0.83960000000018908	4.1599999112129638e-08	0.83960000000018908	0.83960000000018908
foundation	4273766245	A	0	0	10	1	4	1	0	4.1599999134720006e-08	1	0.83960000000018908	4.1599999112129638e-08	0.83960000000018908	0.83960000000018908
foundation	72104258	A	0	0	20	1	2	1	0	3.9599999215920021e-08	1	1.4456000000002973	3.95999991686935e-08	1.4456000000002973	1.4456000000002973
foundation	189036306	A	0	0	20	0	1	1	0	4.1599999134720006e-08	1	0.60000000000013642	4.1599999112129638e-08	0.60000000000013642	0.60000000000013642
foundation	323582653	A	0	0	20	2	3	1	0	3.9599999215920021e-08	1	1.2456000000002518	3.95999991686935e-08	1.2456000000002518	1.2456000000002518
foundation	663811323	A	0	0	20	0	4	1	0	3.9599999215920021e-08	1	0.96640000000019199	3.95999991686935e-08	0.96640000000019199	0.96640000000019199
foundation	705447451	A	0	0	20	3	2	1	0	4.1599999134720006e-08	1	0.51680000000010295	4.1599999112129638e-08	0.51680000000010295	0.51680000000010295
foundation	881601214	A	0	0	20	3	2	1	0	4.1599999134720006e-08	1	0.55840000000011969	4.1599999112129638e-08	0.55840000000011969	0.55840000000011969
foundation	888221989	A	0	0	20	3	2	1	0	4.1599999134720006e-08	1	0.51680000000010295	4.1599999112129638e-08	0.51680000000010295	0.51680000000010295
foundation	1222748556	A	0	0	20	3	1	1	0	4.1599999134720006e-08	1	1.6456000000003428	4.1599999112129638e-08	1.6456000000003428	1.6456000000003428
foundation	1225424810	A	0	0	20	1	2	1	0	3.9599999215920021e-08	1	1.4456000000002973	3.95999991686935e-08	1.4456000000002973	1.4456000000002973
foundation	1430203250	A	0	0	20	1	0	1	0	4.1599999134720006e-08	1	1.4060000000002901	4.1599999112129638e-08	1.4060000000002901	1.4060000000002901
foundation	1515553221	A	0	0	20	1	0	1	0	4.1599999134720006e-08	1	1.4060000000002901	4.1599999112129638e-08	1.4060000000002901	1.4060000000002901
foundation	1524050120	A	0	0	20	2	1	1	0	3.9599999215920021e-08	1	1.4852000000003045	3.95999991686935e-08	1.4852000000003045	1.4852000000003045
foundation	1814161680	A	0	0	20	0	1	1	0	4.1599999134720006e-08	1	0.60000000000013642	4.1599999112129638e-08	0.60000000000013642	0.60000000000013642
foundation	2094643411	A	0	0	20	1	2	1	0	3.9599999215920021e-08	1	1.4456000000002973	3.95999991686935e-08	1.4456000000002973	1.4456000000002973
foundation	2124864185	A	0	0	20	4	1	1	0	3.9599999215920021e-08	1	0.79800000000017235	3.95999991686935e-08	0.79800000000017235	0.79800000000017235
foundation	2431342407	A	0	0	20	0	2	1	0	4.1599999134720006e-08	1	1.0080000000002087	4.1599999112129638e-08	1.0080000000002087	1.0080000000002087
foundation	2535221783	A	0	0	20	0	2	1	0	4.1599999134720006e-08	1	1.0080000000002087	4.1599999112129638e-08	1.0080000000002087	1.0080000000002087
foundation	2834847523	A	0	0	20	3	4	1	0	3.9599999215920021e-08	1	1.3248000000002662	3.95999991686935e-08	1.3248000000002662	1.3248000000002662
foundation	2922555612	A	0	0	20	0	1	1	0	4.1599999134720006e-08	1	0.60000000000013642	4.1599999112129638e-08	0.60000000000013642	0.60000000000013642
foundation	2946155098	A	0	0	20	1	4	1	0	4.1599999134720006e-08	1	0.83960000000018908	4.1599999112129638e-08	0.83960000000018908	0.83960000000018908
foundation	2967616307	A	0	0	20	1	2	1	0	3.9599999215920021e-08	1	1.4456000000002973	3.95999991686935e-08	1.4456000000002973	1.4456000000002973
foundation	3013697753	A	0	0	20	4	2	1	0	3.9599999215920021e-08	1	0.87920000000019627	3.95999991686935e-08	0.87920000000019627	0.87920000000019627
foundation	3228913183	A	0	0	20	3	0	1	0	3.9599999215920021e-08	1	1.285200000000259	3.95999991686935e-08	1.285200000000259	1.285200000000259
foundation	3269338189	A	0	0	20	1	0	1	0	4.1599999134720006e-08	1	1.4060000000002901	4.1599999112129638e-08	1.4060000000002901	1.4060000000002901
foundation	3288386697	A	0	0	20	0	3	1	0	3.9599999215920021e-08	1	1.5248000000003117	3.95999991686935e-08	1.5248000000003117	1.5248000000003117
foundation	3419650239	A	0	0	20	0	2	1	0	4.1599999134720006e-08	1	1.0080000000002087	4.1599999112129638e-08	1.0080000000002087	1.0080000000002087
foundation	3456817194	A	0	0	20	4	0	1	0	3.9599999215920021e-08	1	1.5644000000003189	3.95999991686935e-08	1.5644000000003189	1.5644000000003189
foundation	3670922667	A	0	0	20	3	2	1	0	4.1599999134720006e-08	1	0.51680000000010295	4.1599999112129638e-08	0.51680000000010295	0.51680000000010295
foundation	3730424135	A	0	0	20	2	0	1	0	3.9599999215920021e-08	1	1.68520000000035	3.95999991686935e-08	1.68520000000035	1.68520000000035
foundation	3923736799	A	0	0	20	1	0	1	0	4.1599999134720006e-08	1	1.4060000000002901	4.1599999112129638e-08	1.4060000000002901	1.4060000000002901
foundation	1800081967	A	0	0	50	1	0	1	0	3.9599999215920021e-08	1	1.8040000000003715	3.95999991686935e-08	1.8040000000003715	1.8040000000003715
foundation	4254596848	A	0	0	50	4	2	1	0	3.9599999215920021e-08	1	1.7644000000003643	3.95999991686935e-08	1.7644000000003643	1.7644000000003643
foundation	22032806	A	0	0	100	3	4	1	0	3.9599999215920021e-08	1	2.7940000000005512	3.95999991686935e-08	2.7940000000005512	2.7940000000005512
foundation	124760584	A	0	0	100	2	1	1	0	3.9599999215920021e-08	1	2.556400000000508	3.95999991686935e-08	2.556400000000508	2.556400000000508
foundation	371531520	A	0	0	100	2	0	1	0	3.9599999215920021e-08	1	2.4376000000004865	3.95999991686935e-08	2.4376000000004865	2.4376000000004865
foundation	521384290	A	0	0	100	0	3	1	0	3.9599999215920021e-08	1	2.5960000000005152	3.95999991686935e-08	2.5960000000005152	2.5960000000005152
foundation	860432112	A	0	0	100	1	4	1	0	3.9599999215920021e-08	1	2.6752000000005296	3.95999991686935e-08	2.6752000000005296	2.6752000000005296
foundation	1515893667	A	0	1	100	4	3	1	0	3.9599999215920021e-08	1	2.5168000000005009	3.95999991686935e-08	2.5168000000005009	2.5168000000005009
foundation	1803806357	A	0	0	100	4	2	1	0	3.9599999215920021e-08	1	1.7644000000003643	3.95999991686935e-08	1.7644000000003643	1.7644000000003643
foundation	2225726517	A	0	0	100	4	3	1	0	3.9599999215920021e-08	1	2.5168000000005009	3.95999991686935e-08	2.5168000000005009	2.5168000000005009
foundation	2333378487	A	0	0	100	2	1	1	0	3.9599999215920021e-08	1	2.4772000000004937	3.95999991686935e-08	2.4772000000004937	2.4772000000004937
foundation	2507513237	A	0	0	100	3	0	1	0	3.9599999215920021e-08	1	2.754400000000544	3.95999991686935e-08	2.754400000000544	2.754400000000544
foundation	2914809310	A	0	0	100	0	3	1	0	3.9599999215920021e-08	1	2.6356000000005224	3.95999991686935e-08	2.6356000000005224	2.6356000000005224
foundation	3134449438	A	0	0	100	2	3	1	0	3.9599999215920021e-08	1	2.7148000000005368	3.95999991686935e-08	2.7148000000005368	2.7148000000005368
foundation	3181019479	A	0	0	100	4	1	1	0	3.9599999215920021e-08	1	2.3188000000004649	3.95999991686935e-08	2.3188000000004649	2.3188000000004649
foundation	3996872956	A	0	0	100	2	1	1	0	3.9599999215920021e-08	1	2.556400000000508	3.95999991686935e-08	2.556400000000508	2.556400000000508
foundation	4193979177	A	0	0	100	1	3	1	0	3.9599999215920021e-08	1	1.8832000000003859	3.95999991686935e-08	1.8832000000003859	1.8832000000003859
foundation	4211225574	A	0	0	100	1	2	1	0	3.9599999215920021e-08	1	2.3584000000004721	3.95999991686935e-08	2.3584000000004721	2.3584000000004721
foundation	274135835	A	0	0	1000	2	3	1	0	3.9599999215920021e-08	1	2.9920000000000035	3.95999991686935e-08	2.9920000000000035	2.9920000000000035
foundation	842953724	A	0	0	1000	2	3	1	0	3.9599999215920021e-08	1	2.9920000000000035	3.95999991686935e-08	2.9920000000000035	2.9920000000000035
foundation	2413716212	A	0	0	1000	3	0	1	0	3.9599999215920021e-08	1	3.0316000000000036	3.95999991686935e-08	3.0316000000000036	3.0316000000000036
baseline1	2941672720	D	3	0	10	2	3	2	1	2.2657598921498278e-15	2.7777777777777781e-14	1.2972000000002595	2.2204460492503131e-15	1.2972000000002595	1.2972000000002595
baseline1	3675938503	D	3	0	10	2	3	2	1	2.2657598921498278e-15	2.7777777777777781e-14	1.2972000000002595	2.2204460492503131e-15	1.2972000000002595	1.2972000000002595
baseline1	3859141664	D	3	0	10	4	3	2	1	1.5681599379008662e-15	2.7777777777777781e-14	0.80800000000016325	1.5543122344752192e-15	0.80800000000016325	0.80800000000016325
baseline1	1062057146	D	3	0	20	0	3	2	1	1.5681599379008662e-15	5.5555555555555561e-14	1.6576000000003432	1.5543122344752192e-15	1.6576000000003432	1.6576000000003432
baseline1	1652457469	D	3	0	100	4	1	2	1	1.5681599379008662e-15	2.7777777777777779e-13	2.6140000000005443	1.5543122344752192e-15	2.6140000000005443	2.6140000000005443
baseline1	1009258929	D	3	0	1000	2	1	2	1	1.5681599379008662e-15	2.7777777777777777e-12	3.2872000000000039	1.5543122344752192e-15	3.2872000000000039	3.2872000000000039
