base_bandwidth_utilization	0.51607599999999987
expected_bandwidth_utilization	0.51607669960572544

rounded_expected_bandwidth_utilization	1.0321519999999982

bandwidth_utilization_p99	0.51607599999999909

[frame_summary]
frame_id	priority	period_ms	deadline_ms	trans_time_ms	expected_retry_count	expected_tx_count	rounded_expected_retry_count	rounded_expected_tx_count	retry_p99	tx_count_p99	expected_wcrt_ms	p_timeout	wcrt_p95_ms
1	11	10	10	0.039600000000000003	5.3280003282048208e-07	1.0000005328000328	1	2	0	1	0.53280003282048227	0	0.53280000000000016
2	12	10	10	0.039600000000000003	5.7240003525984254e-07	1.0000005724000354	1	2	0	1	0.57240003525984229	0	0.57240000000000002
3	96	100	100	0.039600000000000003	4.7228003475981158e-06	1.0000047228003477	1	2	0	1	4.7228003475981115	0	4.7228000000000057
4	60	20	20	0.039600000000000003	2.8932002129402523e-06	1.000002893200213	1	2	0	1	2.8932002129402528	0	2.8932000000000024
5	61	20	20	0.039600000000000003	2.9328002158548338e-06	1.0000029328002158	1	2	0	1	2.9328002158548321	0	2.9328000000000025
6	97	100	100	0.039600000000000003	4.7624003505126702e-06	1.0000047624003505	1	2	0	1	4.7624003505126717	0	4.7624000000000057
7	129	1000	1000	0.039600000000000003	6.6316004888629532e-06	1.000006631600489	1	2	0	1	6.6316004880859136	1.1102230246251565e-16	6.6316000000000077
8	98	100	100	0.039600000000000003	4.8020003534272289e-06	1.0000048020003534	1	2	0	1	4.802000353427232	0	4.8020000000000058
9	13	10	10	0.039600000000000003	6.1200003769920299e-07	1.0000006120000378	1	2	0	1	0.61200003769920253	0	0.6120000000000001
13	14	10	10	0.039600000000000003	6.5160004013856355e-07	1.0000006516000401	1	2	0	1	0.65160004013856243	0	0.65159999999999996
14	15	10	10	0.039600000000000003	6.912000425779222e-07	1.0000006912000425	1	2	0	1	0.69120004257792278	0	0.69120000000000004
15	16	10	10	0.039600000000000003	7.3080004501728287e-07	1.0000007308000449	1	2	0	1	0.73080004501728291	0	0.73080000000000012
17	17	10	10	0.039600000000000003	7.7040004745664237e-07	1.0000007704000475	1	2	0	1	0.77040004745664303	0	0.77039999999999997
18	99	100	100	0.039600000000000003	4.8416003563417943e-06	1.0000048416003564	1	2	0	1	4.8416003563417922	0	4.8416000000000059
20	62	20	20	0.039600000000000003	2.9724007022628923e-06	1.0000029724007022	1	2	0	1	2.9724007014857392	1.1102230246251565e-16	2.9724000000000026
21	18	10	10	0.039600000000000003	8.1000004989600272e-07	1.0000008100000499	1	2	0	1	0.81000004989600327	0	0.81000000000000005
23	63	20	20	0.039600000000000003	3.01200071083132e-06	1.0000030120007108	1	2	0	1	3.0120007108313183	0	3.0120000000000027
24	19	10	10	0.039600000000000003	8.4960005233536339e-07	1.0000008496000523	1	2	0	1	0.84960005233536318	0	0.84959999999999991
25	20	10	10	0.039600000000000003	8.8920005477472416e-07	1.0000008892000547	1	2	0	1	0.88920005477472341	0	0.88919999999999999
27	130	1000	1000	0.039600000000000003	6.6712004917775169e-06	1.0000066712004918	1	2	0	1	6.6712004910004756	1.1102230246251565e-16	6.6712000000000078
29	21	10	10	0.039600000000000003	9.2880005721416201e-07	1.0000009288000573	1	2	0	1	0.92880005721416281	0	0.92879999999999985
30	100	100	100	0.041599999999999998	4.8812003592563521e-06	1.0000048812003592	1	2	0	1	4.8812003592563524	0	4.881200000000006
31	101	100	100	0.039600000000000003	4.9208003621754102e-06	1.0000049208003621	1	2	0	1	4.9208003621754068	0	4.9208000000000061
32	131	1000	1000	0.039600000000000003	6.7108004939149279e-06	1.000006710800494	1	2	0	1	6.7108004939149248	0	6.7108000000000079
33	0	1	1	0.041599999999999998	9.5200005864320397e-08	1.0000000952000059	1	2	0	1	0.095200005864320369	0	0.095200000000000007
34	64	20	20	0.039600000000000003	3.2140002365504161e-06	1.0000032140002366	1	2	0	1	3.2140002365504197	0	3.2140000000000022
37	132	1000	1000	0.039600000000000003	6.7504004968294874e-06	1.0000067504004968	1	2	0	1	6.7504004968294851	0	6.7504000000000079
38	65	20	20	0.039600000000000003	3.2536002402421329e-06	1.0000032536002403	1	2	0	1	3.2536002394649821	1.1102230246251565e-16	3.2536000000000023
39	22	10	10	0.039600000000000003	9.6840005965352871e-07	1.0000009684000597	1	2	0	1	0.96840005965352938	0	0.96839999999999993
41	23	10	10	0.039600000000000003	1.0080002257919307e-06	1.0000010080002257	1	2	0	1	1.0080002257919309	0	1.0079999999999998
42	102	100	100	0.039600000000000003	4.9604003658671961e-06	1.0000049604003658	1	2	0	1	4.9604003650900497	1.1102230246251565e-16	4.9604000000000061
43	24	10	10	0.039600000000000003	1.2100000745360049e-06	1.0000012100000746	1	2	0	1	1.2100000745360044	0	1.2099999999999997
44	66	20	20	0.039600000000000003	3.2932002423795384e-06	1.0000032932002423	1	2	0	1	3.2932002423795406	0	3.2932000000000023
45	67	20	20	0.039600000000000003	3.3328002452941005e-06	1.0000033328002453	1	2	0	1	3.3328002452941008	0	3.3328000000000024
46	6	5	5	0.039600000000000003	3.3480002062368134e-07	1.0000003348000206	1	2	0	1	0.33480002062368125	0	0.33479999999999999
47	25	10	10	0.053600000000000002	1.2616000928537673e-06	1.0000012616000928	1	2	0	1	1.2616000928537667	0	1.2615999999999998
48	26	10	10	0.039600000000000003	1.3012000957683274e-06	1.0000013012000957	1	2	0	1	1.301200095768327	0	1.3011999999999997
49	27	10	10	0.039600000000000003	1.3408000986828874e-06	1.0000013408000987	1	2	0	1	1.3408000986828867	0	1.3407999999999995
50	103	100	100	0.039600000000000003	5.0000021699956594e-06	1.0000050000021701	1	2	0	1	5.0000021699956596	0	5.0000000000000062
51	104	100	100	0.039600000000000003	5.4000003974400324e-06	1.0000054000003975	1	2	0	1	5.4000003974400341	0	5.4000000000000048
52	105	100	100	0.039600000000000003	5.4396004003545961e-06	1.0000054396004003	1	2	0	1	5.4396004003545944	0	5.4396000000000049
53	68	20	20	0.039600000000000003	3.3724002482086621e-06	1.0000033724002482	1	2	0	1	3.372400248208661	0	3.3724000000000025
54	69	20	20	0.039600000000000003	3.4120002511232207e-06	1.0000034120002512	1	2	0	1	3.4120002511232213	0	3.4120000000000026
55	70	20	20	0.039600000000000003	3.4516002540377857e-06	1.0000034516002541	1	2	0	1	3.4516002540377815	0	3.4516000000000027
56	106	100	100	0.039600000000000003	5.4792004032691564e-06	1.0000054792004032	1	2	0	1	5.4792004032691546	0	5.479200000000005
