base_bandwidth_utilization	0.23123439999999998
expected_bandwidth_utilization	0.23123447902838359

rounded_expected_bandwidth_utilization	0.46246880000000012

bandwidth_utilization_p99	0.23123440000000006

[frame_summary]
frame_id	priority	period_ms	deadline_ms	trans_time_ms	expected_retry_count	expected_tx_count	rounded_expected_retry_count	rounded_expected_tx_count	retry_p99	tx_count_p99	expected_wcrt_ms	p_timeout	wcrt_p95_ms
1	40	1000	1000	0.039600000000000003	1.7920001139712093e-06	1.0000017920001141	1	2	0	1	1.7920001139712078	0	1.7920000000000005
2	0	1	1	0.039600000000000003	8.3200004958720387e-08	1.0000000832000049	1	2	0	1	0.083200004958720306	0	0.083199999999999996
3	6	10	10	0.039600000000000003	3.2080001911968086e-07	1.0000003208000192	1	2	0	1	0.32080001911968109	0	0.32079999999999997
4	4	5	5	0.039600000000000003	2.4160001439936078e-07	1.0000002416000144	1	2	0	1	0.24160001439936088	0	0.24160000000000001
5	21	20	20	0.039600000000000003	9.2080005856294142e-07	1.0000009208000586	1	2	0	1	0.92080005856294089	0	0.92079999999999984
6	7	10	10	0.039600000000000003	3.6040002147984135e-07	1.0000003604000214	1	2	0	1	0.36040002147984129	0	0.3604
7	28	100	100	0.039600000000000003	1.3168000837484847e-06	1.0000013168000836	1	2	0	1	1.316800083748485	0	1.3167999999999995
8	29	100	100	0.039600000000000003	1.3564000869331795e-06	1.0000013564000869	1	2	0	1	1.3564000862670562	1.1102230246251565e-16	1.3563999999999996
9	8	10	10	0.041599999999999998	4.0200002476320157e-07	1.0000004020000248	1	2	0	1	0.40200002476320157	0	0.40200000000000002
10	9	10	10	0.039600000000000003	4.4160002786869606e-07	1.0000004416000279	1	2	0	1	0.44160002720256281	1.1102230246251565e-16	0.44160000000000005
11	30	100	100	0.039600000000000003	1.3960000887856069e-06	1.0000013960000889	1	2	0	1	1.396000088785605	0	1.3959999999999995
12	10	10	10	0.039600000000000003	4.8120002964192206e-07	1.0000004812000296	1	2	0	1	0.48120002964192193	0	0.48120000000000007
13	11	10	10	0.039600000000000003	5.2080003208128198e-07	1.000000520800032	1	2	0	1	0.52080003208128212	0	0.52080000000000015
14	26	50	50	0.039600000000000003	1.2376000787113633e-06	1.0000012376000786	1	2	0	1	1.2376000787113646	0	1.2375999999999996
15	5	5	5	0.039600000000000003	2.8120001675952111e-07	1.0000002812000168	1	2	0	1	0.281200016759521	0	0.28120000000000001
16	22	20	20	0.039600000000000003	9.6040006108150538e-07	1.000000960400061	1	2	0	1	0.96040006108150566	0	0.96039999999999981
17	31	100	100	0.039600000000000003	1.4356000913041656e-06	1.0000014356000912	1	2	0	1	1.4356000913041655	0	1.4355999999999998
19	32	100	100	0.039600000000000003	1.4752000938227249e-06	1.0000014752000939	1	2	0	1	1.4752000938227257	0	1.4751999999999998
21	23	20	20	0.039600000000000003	1.0000001823999533e-06	1.0000010000001824	1	2	0	1	1.000000182399952	0	0.99999999999999978
22	27	50	50	0.039600000000000003	1.2772000812299243e-06	1.0000012772000813	1	2	0	1	1.2772000812299247	0	1.2771999999999997
23	12	10	10	0.039600000000000003	5.6040003452064212e-07	1.0000005604000346	1	2	0	1	0.56040003452064224	0	0.56040000000000012
25	33	100	100	0.039600000000000003	1.5148000963412867e-06	1.0000015148000962	1	2	0	1	1.5148000963412862	0	1.5147999999999999
26	13	10	10	0.0436	6.0200003895333627e-07	1.0000006020000389	1	2	0	1	0.60200003828720361	1.1102230246251565e-16	0.60200000000000009
28	14	10	10	0.041599999999999998	6.4360004093296296e-07	1.000000643600041	1	2	0	1	0.64360004093296286	0	0.64360000000000017
30	34	100	100	0.039600000000000003	1.5544000988598471e-06	1.0000015544000989	1	2	0	1	1.5544000988598463	0	1.5544
31	15	10	10	0.039600000000000003	6.8320004345152301e-07	1.0000006832000434	1	2	0	1	0.68320004345152285	0	0.68320000000000003
35	1	1	1	0.039600000000000003	1.2280000731888047e-07	1.0000001228000073	1	2	0	1	0.12280000731888042	0	0.12279999999999999
37	16	10	10	0.039600000000000003	7.2280004597008284e-07	1.000000722800046	1	2	0	1	0.72280004597008285	0	0.72279999999999989
38	2	1	1	0.039600000000000003	1.6240000967904059e-07	1.0000001624000097	1	2	0	1	0.16240000967904059	0	0.16239999999999999
40	35	100	100	0.039600000000000003	1.5940001013784081e-06	1.0000015940001015	1	2	0	1	1.5940001013784069	0	1.5940000000000001
41	41	1000	1000	0.039600000000000003	1.8316001164897682e-06	1.0000018316001165	1	2	0	1	1.8316001164897682	0	1.8316000000000006
42	17	10	10	0.039600000000000003	7.6240004848864416e-07	1.0000007624000484	1	2	0	1	0.76240004848864318	0	0.76239999999999997
43	3	2	2	0.039600000000000003	2.0200001203920098e-07	1.0000002020000121	1	2	0	1	0.20200001203920073	0	0.20200000000000001
44	36	100	100	0.039600000000000003	1.6336001038969685e-06	1.0000016336001039	1	2	0	1	1.6336001038969667	0	1.6336000000000002
45	42	1000	1000	0.039600000000000003	1.8712001190083281e-06	1.0000018712001191	1	2	0	1	1.8712001190083283	0	1.8712000000000006
47	37	100	100	0.039600000000000003	1.6732001064155284e-06	1.0000016732001065	1	2	0	1	1.6732001064155269	0	1.6732000000000002
48	43	1000	1000	0.039600000000000003	1.8712001190083313e-06	1.0000018712001191	1	2	0	1	1.8712001190083285	0	1.8712000000000009
49	18	10	10	0.041599999999999998	8.0200005100720315e-07	1.000000802000051	1	2	0	1	0.80200005100720317	0	0.80199999999999982
50	24	20	20	0.039600000000000003	1.1584000736742445e-06	1.0000011584000736	1	2	0	1	1.1584000736742446	0	1.1583999999999999
51	19	10	10	0.039600000000000003	8.4160005352576383e-07	1.0000008416000534	1	2	0	1	0.84160005352576328	0	0.84160000000000001
53	38	100	100	0.039600000000000003	1.7128001089340871e-06	1.0000017128001089	1	2	0	1	1.7128001089340874	0	1.7128000000000003
54	20	10	10	0.039600000000000003	8.8120005604432271e-07	1.000000881200056	1	2	0	1	0.8812000560443235	0	0.88119999999999987
56	39	100	100	0.039600000000000003	1.7524001114526479e-06	1.0000017524001115	1	2	0	1	1.7524001114526475	0	1.7524000000000004
57	25	20	20	0.039600000000000003	1.1980000761928043e-06	1.0000011980000763	1	2	0	1	1.1980000761928045	0	1.1979999999999997

[frame_retry_distribution]
frame_id	retry_count	probability
1	0	0.99999820800160566
1	1	1.7919966747678872e-06
1	2	1.719599899740711e-12
1	3	1.1742044293318198e-18
1	4	6.3987830760977217e-25
1	5	3.9735264023546104e-31
1	6	4.524918001303974e-38
2	0	0.99999991680000355
2	1	8.3199988119040938e-08
2	2	8.4198382958245477e-15
2	3	9.5186321727846881e-22
2	4	1.153081661296875e-28
2	5	1.4640419460841994e-35
3	0	0.99999967920005151
3	1	3.2079987796770295e-07
3	2	7.0575968946566842e-14
3	3	1.3345281887362171e-20
3	4	2.3373533032812638e-27
3	5	3.919711543746502e-34
4	0	0.99999975840002919
4	1	2.4159992723009088e-07
4	2	4.3584624274664753e-14
4	3	7.1165730508587331e-21
4	4	1.1132922656195843e-27
4	5	1.706881040344557e-34
5	0	0.99999907920042397
5	1	9.2079909356492654e-07
5	2	4.8249863702026345e-13
5	3	2.4695238758426243e-19
5	4	9.1850121607476443e-26
5	5	2.9155796531039461e-32
6	0	0.99999963960006499
6	1	3.6039984863203185e-07
6	2	8.6423878551097896e-14
6	3	1.7463571426306451e-20
6	4	3.2241753666144183e-27
6	5	5.6436826293721046e-34
7	0	0.99999868320086704
7	1	1.316798182290534e-06
7	2	9.5072822714744883e-13
7	3	4.988157643794526e-19
7	4	2.1281503416191105e-25
7	5	7.8378410970327995e-32
8	0	0.99999864360091983
8	1	1.3563980739133676e-06
8	2	1.006176027236139e-12
8	3	5.4116384307332051e-19
8	4	2.3621131787109192e-25
8	5	8.8846995692219447e-32
8	6	1.1102230246251565e-16
9	0	0.99999959800008087
9	1	4.0199981363284329e-07
9	2	1.0556514455717144e-13
9	3	2.3070380542296725e-20
9	4	4.566080336744546e-27
9	5	8.5129080053866757e-34
10	0	0.99999955840009747
10	1	4.4159977778693646e-07
10	2	1.2470776956503208e-13
10	3	2.8878926166235059e-20
10	4	5.9921522421978556e-27
10	5	1.1618922438071325e-33
10	6	1.1102230246251565e-16
11	0	0.9999986040009744
11	1	1.3959979623998881e-06
11	2	1.0631919805447441e-12
11	3	5.8583843689749777e-19
11	4	2.614815825221622e-25
11	5	1.0040302029483506e-31
12	0	0.99999951880011584
12	1	4.811997388047111e-07
12	2	1.4541855210900044e-13
12	3	3.5573167508262557e-20
12	4	7.723108428213061e-27
12	5	1.5555801241726139e-33
13	0	0.99999947920013565
13	1	5.2079969668616838e-07
13	2	1.6769749200278068e-13
13	3	4.3215203555341812e-20
13	4	9.7990772894666688e-27
13	5	2.0478040134127956e-33
14	0	0.99999876240076591
14	1	1.2375983896359261e-06
14	2	8.4453708737499575e-13
14	3	4.2085075729901452e-19
14	4	1.712674692666113e-25
14	5	6.0393498818866995e-32
15	0	0.99999971880003957
15	1	2.8119990416705642e-07
15	2	5.6296217458990138e-14
15	3	9.9169821048538745e-21
15	4	1.6436573123522427e-27
15	5	2.6372304004255293e-34
16	0	0.99999903960046121
16	1	9.60399016550903e-07
16	2	5.22264889939256e-13
16	3	2.7417497673622476e-19
16	4	1.0457146897807845e-25
16	5	3.3990042211213931e-32
17	0	0.99999856440103052
17	1	1.4355978477500932e-06
17	2	1.1217760868869641e-12
17	3	6.3290164461059696e-19
17	4	2.8872313707415314e-25
17	5	1.1312892744778882e-31
19	0	0.99999852480108808
19	1	1.4751977299639855e-06
19	2	1.1819283460765023e-12
19	3	6.8241556496138598e-19
19	4	3.180357495922095e-25
19	5	1.2711121834297739e-31
21	0	0.99999900000050013
21	1	9.999988176007001e-07
21	2	6.8239914973013062e-13
21	3	3.1790177034223591e-19
21	4	1.2045235975737268e-25
21	5	3.9697381528237353e-32
22	0	0.9999987228008157
22	1	1.2771982875313872e-06
22	2	8.9684858046496899e-13
22	3	4.5873210204744603e-19
22	4	1.9119788154219535e-25
22	5	6.8918784601365012e-32
23	0	0.99999943960015714
23	1	5.603996514313084e-07
23	2	1.9154458906007433e-13
23	3	5.1867133284598033e-20
23	4	1.2262646338080166e-26
23	5	2.6558027396577734e-33
25	0	0.99999848520114742
25	1	1.5147976090415675e-06
25	2	1.2436487579270672e-12
25	3	7.344422966888205e-19
25	4	3.4952164724712006e-25
25	5	1.4244055007502659e-31
26	0	0.99999939800018112
26	1	6.019995993089334e-07
26	2	2.1948903994853391e-13
26	3	6.3062644617248894e-20
26	4	1.5754871070301304e-26
26	5	3.5939018274464536e-33
26	6	1.1102230246251565e-16
28	0	0.99999935640020721
28	1	6.435995448462413e-07
28	2	2.4804324880819059e-13
28	3	7.4681496768399793e-20
28	4	1.9419292966933757e-26
28	5	4.5857697626998179e-33
30	0	0.9999984456012081
30	1	1.5543974849828355e-06
30	2	1.3069373222523552e-12
30	3	7.8904393852198252e-19
30	4	3.8328551631479988e-25
30	5	1.5921183302170153e-31
31	0	0.99999931680023346
31	1	6.8319948978643073e-07
31	2	2.7683241565491989e-13
31	3	8.6979937846167787e-20
31	4	2.3463295207707521e-26
31	5	5.7207055907870542e-33
35	0	0.9999998772000076
35	1	1.2279997760128207e-07
35	2	1.4858796404170823e-14
35	3	1.8616998331779088e-21
35	4	2.4111831118964983e-28
35	5	3.2086319279020233e-35
37	0	0.99999927720026127
37	1	7.2279943159030344e-07
37	2	3.0718973888861105e-13
37	3	1.0054921365286297e-19
37	4	2.8103269794803545e-26
37	5	7.068148066852669e-33
38	0	0.99999983760001321
38	1	1.6239996394720401e-07
38	2	2.2865913560957818e-14
38	3	3.1510309675347108e-21
38	4	4.3567009231459088e-28
38	5	6.0805921947590089e-35
40	0	0.99999840600127055
40	1	1.5939973577877916e-06
40	2	1.3717940388660697e-12
40	3	8.4628258918015598e-19
40	4	4.194345021758409e-25
40	5	1.7752432822431106e-31
41	0	0.99999816840167743
41	1	1.8315965287549701e-06
41	2	1.7938655261727686e-12
41	3	1.2485692054937516e-18
41	4	6.92725748651649e-25
41	5	4.3562376506648318e-31
41	6	1.4532046531178679e-37
42	0	0.99999923760029075
42	1	7.6239937025786122e-07
42	2	3.3911521832296865e-13
42	3	1.1545142311431763e-19
42	4	3.339472080874044e-26
42	5	8.6564442115126918e-33
43	0	0.99999979800002048
43	1	2.0199994715680719e-07
43	2	3.2441189579888268e-14
43	3	4.8819556876175968e-21
43	4	7.1892215485861493e-28
43	5	1.0520829038299459e-34
44	0	0.99999836640133433
44	1	1.6335972274564346e-06
44	2	1.4382189075819204e-12
44	3	9.0622034737275711e-19
44	4	4.5807820931499091e-25
44	5	1.9748174476807216e-31
45	0	0.99999812880175076
45	1	1.8711963796057428e-06
45	2	1.8696993035891803e-12
45	3	1.3260054712008507e-18
45	4	9.5881643181269458e-25
45	5	5.0676209996167464e-31
45	6	1.6286717209743796e-37
47	0	0.99999832680139977
47	1	1.6731970939887651e-06
47	2	1.5062119282136046e-12
47	3	9.6891931179938907e-19
47	4	4.9932870132069191e-25
47	5	2.1919233716246386e-31
48	0	0.99999812880175076
48	1	1.8711963796057459e-06
48	2	1.869699303589186e-12
48	3	1.3260054712008521e-18
48	4	9.588164318126977e-25
48	5	5.0676209996167761e-31
48	6	1.6286717209743919e-37
49	0	0.99999919800032167
49	1	8.0199930578910037e-07
49	2	3.7260885377169308e-13
49	3	1.3174866514652715e-19
49	4	3.9395606764234439e-26
49	5	1.5196542179596861e-32
50	0	0.99999884160067098
50	1	1.1583985844360648e-06
50	2	7.4461856271775963e-13
50	3	3.5144662539055931e-19
50	4	1.3610959830489327e-25
50	5	4.5866212470980139e-32
51	0	0.99999915840035414
51	1	8.4159923818402522e-07
51	2	4.0767064504848922e-13
51	3	1.4950303865565033e-19
51	4	4.6166358526140301e-26
51	5	1.8165661618267334e-32
53	0	0.99999828720146688
53	1	1.7127969573847825e-06
53	2	1.57577310057483e-12
53	3	1.034441581149798e-18
53	4	5.4330050088457525e-25
53	5	2.4276900272155118e-31
54	0	0.99999911880038828
54	1	8.811991674426325e-07
54	2	4.443005919670577e-13
54	3	1.6877662248734524e-19
54	4	7.3820515018215407e-26
54	5	2.4040644767455436e-32
56	0	0.99999824760153555
56	1	1.7523968176444904e-06
56	2	1.646902424479297e-12
56	3	1.1028492541039193e-18
56	4	5.901105898009919e-25
56	5	2.6832935665810455e-31
56	6	4.1018626184991602e-38
57	0	0.99999880200071767
57	1	1.1979984886041528e-06
57	2	7.9379374806382841e-13
57	3	3.8510963134603975e-19
57	4	1.5293386569740688e-25
57	5	5.2731702237191255e-32

[frame_retry_cdf]
frame_id	retry_count	cumulative_probability
1	0	0.99999820800160566
1	1	0.99999999999828038
1	2	1
1	3	1
1	4	1
1	5	1
1	6	1
2	0	0.99999991680000355
2	1	0.99999999999999167
2	2	1
2	3	1
2	4	1
2	5	1
3	0	0.99999967920005151
3	1	0.9999999999999295
3	2	1
3	3	1
3	4	1
3	5	1
4	0	0.99999975840002919
4	1	0.99999999999995637
4	2	1
4	3	1
4	4	1
4	5	1
5	0	0.99999907920042397
5	1	0.9999999999995175
5	2	1
5	3	1
5	4	1
5	5	1
6	0	0.99999963960006499
