base_bandwidth_utilization	0.5897315999999988
expected_bandwidth_utilization	0.58973251002008331

rounded_expected_bandwidth_utilization	1.1794631999999976

bandwidth_utilization_p99	0.5897315999999988

[frame_summary]
frame_id	priority	period_ms	deadline_ms	trans_time_ms	expected_retry_count	expected_tx_count	rounded_expected_retry_count	rounded_expected_tx_count	retry_p99	tx_count_p99	expected_wcrt_ms	p_timeout	wcrt_p95_ms
0	11	10	10	0.039600000000000003	5.2080003208128198e-07	1.000000520800032	1	2	0	1	0.52080003208128212	0	0.52080000000000015
2	12	10	10	0.039600000000000003	5.6040003452064212e-07	1.0000005604000346	1	2	0	1	0.56040003452064213	0	0.56040000000000001
3	13	10	10	0.039600000000000003	6.0000003696000194e-07	1.000000600000037	1	2	0	1	0.60000003696000237	0	0.60000000000000009
4	147	1000	1000	0.039600000000000003	7.7896004954185975e-06	1.0000077896004955	1	2	0	1	7.7896004954185978	0	7.7896000000000063
5	0	1	1	0.039600000000000003	8.3200004958720387e-08	1.0000000832000049	1	2	0	1	0.083200004958720306	0	0.083199999999999996
6	66	20	20	0.039600000000000003	3.4216002176137747e-06	1.0000034216002176	1	2	0	1	3.4216002176137752	0	3.4216000000000015
7	14	10	10	0.039600000000000003	6.3960003939936303e-07	1.0000006396000394	1	2	0	1	0.63960003939936227	0	0.63959999999999995
8	15	10	10	0.039600000000000003	6.7920004183872264e-07	1.0000006792000418	1	2	0	1	0.67920004183872262	0	0.67920000000000003
9	108	100	100	0.039600000000000003	5.7660003667176336e-06	1.0000057660003667	1	2	0	1	5.7660003667176296	0	5.7660000000000062
10	67	20	20	0.039600000000000003	3.4612002201323353e-06	1.0000034612002202	1	2	0	1	3.4612002201323362	0	3.4612000000000016
13	16	10	10	0.039600000000000003	7.1880004427808288e-07	1.0000007188000444	1	2	0	1	0.71880004427808264	0	0.71879999999999988
14	68	20	20	0.041599999999999998	3.5028002235552528e-06	1.0000035028002237	1	2	0	1	3.5028002227780979	1.1102230246251565e-16	3.5028000000000019
15	69	20	20	0.039600000000000003	3.5424002252966581e-06	1.0000035424002254	1	2	0	1	3.5424002252966562	0	3.542400000000002
18	17	10	10	0.039600000000000003	7.5840004671744228e-07	1.0000007584000468	1	2	0	1	0.75840004671744288	0	0.75839999999999996
19	18	10	10	0.041599999999999998	8.0000004928000287e-07	1.0000008000000493	1	2	0	1	0.80000004928000312	0	0.80000000000000004
21	19	10	10	0.039600000000000003	8.3960005171936269e-07	1.0000008396000517	1	2	0	1	0.83960005171936314	0	0.8395999999999999
22	109	100	100	0.039600000000000003	5.8056003692361959e-06	1.0000058056003693	1	2	0	1	5.8056003692361902	0	5.8056000000000063
23	70	20	20	0.039600000000000003	3.5820002285923765e-06	1.0000035820002287	1	2	0	1	3.5820002278152177	1.1102230246251565e-16	3.5820000000000016
25	6	5	5	0.039600000000000003	3.2280001988448135e-07	1.0000003228000198	1	2	0	1	0.3228000198844812	0	0.32279999999999998
26	110	100	100	0.041599999999999998	5.8452003717547539e-06	1.0000058452003717	1	2	0	1	5.8452003717547507	0	5.8452000000000064
27	20	10	10	0.039600000000000003	8.7920005482485696e-07	1.0000008792000548	1	2	0	1	0.87920005415872438	1.1102230246251565e-16	0.87919999999999998
28	71	20	20	0.039600000000000003	3.6216002303337763e-06	1.0000036216002304	1	2	0	1	3.6216002303337764	0	3.6216000000000017
29	72	20	20	0.039600000000000003	3.6612002336294917e-06	1.0000036612002337	1	2	0	1	3.6612002328523388	1.1102230246251565e-16	3.6612000000000018
30	21	10	10	0.039600000000000003	9.1880005659819805e-07	1.0000009188000567	1	2	0	1	0.91880005659819808	0	0.91879999999999984
31	22	10	10	0.039600000000000003	9.5840005903756751e-07	1.0000009584000591	1	2	0	1	0.95840005903756786	0	0.95839999999999992
33	111	100	100	0.039600000000000003	5.8848003742733103e-06	1.0000058848003743	1	2	0	1	5.8848003742733113	0	5.8848000000000074
34	1	1	1	0.039600000000000003	1.2280000731888047e-07	1.0000001228000073	1	2	0	1	0.12280000731888042	0	0.12279999999999999
35	112	100	100	0.039600000000000003	5.9244003767961704e-06	1.0000059244003767	1	2	0	1	5.9244003767961662	0	5.9244000000000074
36	73	20	20	0.039600000000000003	3.700800235370894e-06	1.0000037008002354	1	2	0	1	3.7008002353708971	0	3.7008000000000019
37	113	100	100	0.039600000000000003	5.9640003793147843e-06	1.0000059640003793	1	2	0	1	5.9640003793147836	0	5.9640000000000075
38	23	10	10	0.039600000000000003	9.9800030059749878e-07	1.0000009980003006	1	2	0	1	0.998000300597499	0	0.99799999999999978
39	24	10	10	0.039600000000000003	1.0376003125250093e-06	1.0000010376003126	1	2	0	1	1.0376003125250102	0	1.0375999999999999
41	114	100	100	0.039600000000000003	6.0036018202873329e-06	1.0000060036018203	1	2	0	1	6.0036018202873258	0	6.0036000000000076
42	25	10	10	0.039600000000000003	1.3168000811148835e-06	1.0000013168000812	1	2	0	1	1.3168000811148852	0	1.3168
43	26	10	10	0.039600000000000003	1.356400083554245e-06	1.0000013564000836	1	2	0	1	1.3564000835542449	0	1.3563999999999996
44	102	50	50	0.039600000000000003	5.5284003516062761e-06	1.0000055284003515	1	2	0	1	5.5284003516062681	0	5.5284000000000058
45	27	10	10	0.0436	1.3980000889128052e-06	1.0000013980000888	1	2	0	1	1.3980000889128055	0	1.3979999999999997
47	115	100	100	0.039600000000000003	6.2828003995861177e-06	1.0000062828003995	1	2	0	1	6.2828003995861108	0	6.2828000000000044
48	7	5	5	0.039600000000000003	3.6240002232384144e-07	1.0000003624000222	1	2	0	1	0.36240002232384144	0	0.3624
49	116	100	100	0.039600000000000003	6.3224004021046638e-06	1.0000063224004021	1	2	0	1	6.3224004021046705	0	6.3224000000000045
50	28	10	10	0.039600000000000003	1.4376000914313651e-06	1.0000014376000914	1	2	0	1	1.4376000914313656	0	1.4375999999999995
51	29	10	10	0.039600000000000003	1.4772000939499259e-06	1.000001477200094	1	2	0	1	1.4772000939499255	0	1.4771999999999996
