# 跨数据集汇总的信号装帧映射表，用于查看每个信号实例被打包到哪个 CANFD 帧。
# 同一 code 在 foundation / baseline1 中可能出现多次，对应新增副本或同源备份。
# baseline2 不新增副本，因此通常每个 code 只有 1 条映射记录。

[signal_frame_mapping]
dataset	scheme	code	message_id	signal_instance_index	signal_instance_count	is_added_copy	frame_id	frame_priority	frame_period_ms	frame_deadline_ms	frame_offset_ms	frame_trans_time_ms	frame_payload_bytes	frame_message_count	signal_period_ms	signal_deadline_ms	asil	level	type	src_ecu	dst_ecu
E5S200_5ecu_200signals_001	foundation	1751804991	5	1	1	0	38	81	1000	1000	0	0.049600000000000005	6	2	1000	1000	A	0	0	3	0
E5S200_5ecu_200signals_001	foundation	1777597785	41	1	1	0	17	61	100	100	0	0.047600000000000003	5	3	100	100	A	0	0	4	3
E5S200_5ecu_200signals_001	foundation	1793988374	80	1	1	0	1	15	10	10	0	0.053600000000000002	8	6	20	20	A	0	0	3	0
E5S200_5ecu_200signals_001	foundation	1802103124	2	1	1	0	19	17	10	10	0	0.061600000000000002	12	7	10	10	A	0	0	2	4
E5S200_5ecu_200signals_001	foundation	1810930954	136	1	1	0	96	37	10	10	0	0.069599999999999995	16	6	10	10	A	0	0	0	3
E5S200_5ecu_200signals_001	foundation	1880492355	167	1	2	0	36	24	10	10	0	0.069599999999999995	16	8	20	20	C	2	0	4	1
E5S200_5ecu_200signals_001	foundation	1880492355	167	2	2	1	93	45	20	20	0	0.047600000000000003	5	3	20	20	C	2	0	4	1
E5S200_5ecu_200signals_001	foundation	1901814471	56	1	1	0	30	22	10	10	0	0.0516	7	3	10	10	A	0	0	0	1
E5S200_5ecu_200signals_001	foundation	1966249818	89	1	1	0	36	24	10	10	0	0.069599999999999995	16	8	10	10	A	0	0	4	1
E5S200_5ecu_200signals_001	foundation	1969768246	185	1	1	0	96	37	10	10	0	0.069599999999999995	16	6	20	20	A	0	0	0	3
E5S200_5ecu_200signals_001	foundation	1973904528	145	1	1	0	114	77	100	100	0	0.049600000000000005	6	3	100	100	A	0	0	2	4
E5S200_5ecu_200signals_001	foundation	1974036762	132	1	1	0	95	36	10	10	0	0.0516	7	4	20	20	A	0	0	1	3
E5S200_5ecu_200signals_001	foundation	1992996974	193	1	1	0	107	76	100	100	0	0.049600000000000005	6	3	100	100	A	0	0	2	4
E5S200_5ecu_200signals_001	foundation	1993707434	129	1	1	0	90	34	10	10	0	0.061600000000000002	12	4	10	10	A	0	0	3	4
E5S200_5ecu_200signals_001	foundation	1998647188	180	1	1	0	67	3	1	1	0	0.061600000000000002	12	6	2	2	A	0	0	2	1
E5S200_5ecu_200signals_001	foundation	2001168984	1	1	1	0	39	50	50	50	0	0.045600000000000002	4	3	50	50	A	0	0	3	4
E5S200_5ecu_200signals_001	foundation	2022237313	82	1	1	0	112	40	10	10	0	0.061600000000000002	12	5	20	20	A	0	0	0	4
E5S200_5ecu_200signals_001	foundation	2026284854	68	1	1	0	92	6	2	2	0	0.039600000000000003	1	1	2	2	A	0	0	2	0
E5S200_5ecu_200signals_001	foundation	2052047251	94	1	1	0	101	75	100	100	0	0.049600000000000005	6	4	100	100	A	0	0	1	0
E5S200_5ecu_200signals_001	foundation	2137103275	51	1	1	0	109	54	50	50	0	0.045600000000000002	4	2	50	50	A	0	0	1	2
E5S200_5ecu_200signals_001	foundation	2143307853	141	1	1	0	41	43	20	20	0	0.041599999999999998	2	1	20	20	A	0	0	4	0
E5S200_5ecu_200signals_001	foundation	2158770283	20	1	1	0	72	70	100	100	0	0.047600000000000003	5	3	100	100	A	0	0	2	0
E5S200_5ecu_200signals_001	foundation	2161400277	111	1	2	0	26	20	10	10	0	0.061600000000000002	12	7	20	20	B	1	0	2	3
E5S200_5ecu_200signals_001	foundation	2161400277	111	2	2	1	75	44	20	20	0	0.061600000000000002	12	7	20	20	B	1	0	2	3
E5S200_5ecu_200signals_001	foundation	2163156567	114	1	2	0	68	69	100	100	0	0.045600000000000002	4	2	100	100	D	3	0	1	3
E5S200_5ecu_200signals_001	foundation	2163156567	114	2	2	1	82	73	100	100	0	0.045600000000000002	4	2	100	100	D	3	0	1	3
E5S200_5ecu_200signals_001	foundation	2163889549	22	1	1	0	108	46	20	20	0	0.053600000000000002	8	4	20	20	A	0	0	1	0
E5S200_5ecu_200signals_001	foundation	2176081946	16	1	1	0	37	63	100	100	0	0.045600000000000002	4	2	100	100	A	0	0	4	0
E5S200_5ecu_200signals_001	foundation	2197816118	157	1	1	0	91	35	10	10	0	0.061600000000000002	12	9	20	20	A	0	0	3	2
E5S200_5ecu_200signals_001	foundation	2218077788	37	1	1	0	1	15	10	10	0	0.053600000000000002	8	6	10	10	A	0	0	3	0
E5S200_5ecu_200signals_001	foundation	2225921081	188	1	1	0	1	15	10	10	0	0.053600000000000002	8	6	10	10	A	0	0	3	0
E5S200_5ecu_200signals_001	foundation	2256300883	88	1	2	0	43	25	10	10	0	0.0516	7	5	20	20	B	1	0	2	3
E5S200_5ecu_200signals_001	foundation	2256300883	88	2	2	1	75	44	20	20	0	0.061600000000000002	12	7	20	20	B	1	0	2	3
E5S200_5ecu_200signals_001	foundation	2261253377	172	1	1	0	65	82	1000	1000	0	0.045600000000000002	4	1	1000	1000	A	0	0	4	2
E5S200_5ecu_200signals_001	foundation	2285877733	192	1	1	0	95	36	10	10	0	0.0516	7	4	10	10	A	0	0	1	3
E5S200_5ecu_200signals_001	foundation	2315153187	162	1	2	0	64	29	10	10	0	0.047600000000000003	5	3	10	10	B	1	0	1	4
E5S200_5ecu_200signals_001	foundation	2315153187	162	2	2	1	100	39	10	10	0	0.049600000000000005	6	3	10	10	B	1	0	1	4
E5S200_5ecu_200signals_001	foundation	2315351958	62	1	1	0	102	52	50	50	0	0.0436	3	2	50	50	A	0	0	1	4
E5S200_5ecu_200signals_001	foundation	2322131496	153	1	1	0	29	21	10	10	0	0.049600000000000005	6	5	20	20	A	0	0	1	0
E5S200_5ecu_200signals_001	foundation	2324287136	46	1	1	0	96	37	10	10	0	0.069599999999999995	16	6	10	10	A	0	0	0	3
E5S200_5ecu_200signals_001	foundation	2400207104	135	1	2	0	107	76	100	100	0	0.049600000000000005	6	3	100	100	B	1	0	2	4
E5S200_5ecu_200signals_001	foundation	2400207104	135	2	2	1	114	77	100	100	0	0.049600000000000005	6	3	100	100	B	1	0	2	4
E5S200_5ecu_200signals_001	foundation	2433925276	196	1	1	0	103	13	5	5	0	0.049600000000000005	6	2	5	5	A	0	0	1	2
E5S200_5ecu_200signals_001	foundation	2441649647	166	1	2	0	33	23	10	10	0	0.045600000000000002	4	2	10	10	C	2	0	3	1
E5S200_5ecu_200signals_001	foundation	2441649647	166	2	2	1	74	30	10	10	0	0.061600000000000002	12	6	10	10	C	2	0	3	1
E5S200_5ecu_200signals_001	foundation	2449841820	7	1	1	0	50	9	5	5	0	0.041599999999999998	2	2	5	5	A	0	0	0	2
E5S200_5ecu_200signals_001	foundation	2523509591	128	1	2	0	26	20	10	10	0	0.061600000000000002	12	7	10	10	C	2	0	2	3
E5S200_5ecu_200signals_001	foundation	2523509591	128	2	2	1	43	25	10	10	0	0.0516	7	5	10	10	C	2	0	2	3
E5S200_5ecu_200signals_001	foundation	2549250330	84	1	1	0	84	32	10	10	0	0.049600000000000005	6	4	20	20	A	0	0	0	3
E5S200_5ecu_200signals_001	foundation	2549755748	27	1	1	0	38	81	1000	1000	0	0.049600000000000005	6	2	1000	1000	A	0	0	3	0
E5S200_5ecu_200signals_001	foundation	2584972275	60	1	1	0	74	30	10	10	0	0.061600000000000002	12	6	10	10	A	0	0	3	1
E5S200_5ecu_200signals_001	foundation	2586263017	124	1	1	0	40	64	100	100	0	0.041599999999999998	2	2	100	100	A	0	0	3	1
E5S200_5ecu_200signals_001	foundation	2594488054	190	1	1	0	24	8	5	5	0	0.1346	48	4	10	10	A	0	0	2	1
E5S200_5ecu_200signals_001	foundation	2616910841	120	1	1	0	54	27	10	10	0	0.061600000000000002	12	7	20	20	A	0	0	3	2
E5S200_5ecu_200signals_001	foundation	2626336179	0	1	1	0	95	36	10	10	0	0.0516	7	4	20	20	A	0	0	1	3
E5S200_5ecu_200signals_001	foundation	2635363794	151	1	1	0	79	84	1000	1000	0	0.0436	3	2	1000	1000	A	0	0	2	1
E5S200_5ecu_200signals_001	foundation	2694318503	42	1	2	0	72	70	100	100	0	0.047600000000000003	5	3	100	100	D	3	0	2	0
E5S200_5ecu_200signals_001	foundation	2694318503	42	2	2	1	86	74	100	100	0	0.041599999999999998	2	1	100	100	D	3	0	2	0
E5S200_5ecu_200signals_001	foundation	2709210498	98	1	1	0	20	18	10	10	0	0.08660000000000001	24	5	20	20	A	0	0	2	4
E5S200_5ecu_200signals_001	foundation	2712704931	57	1	1	0	98	38	10	10	0	0.08660000000000001	24	3	10	10	A	0	0	0	1
E5S200_5ecu_200signals_001	foundation	2763388091	52	1	1	0	108	46	20	20	0	0.053600000000000002	8	4	20	20	A	0	0	1	0
E5S200_5ecu_200signals_001	foundation	2788757928	184	1	1	0	17	61	100	100	0	0.047600000000000003	5	3	100	100	A	0	0	4	3
E5S200_5ecu_200signals_001	foundation	2793275528	179	1	1	0	63	68	100	100	0	0.0436	3	2	100	100	A	0	0	0	3
E5S200_5ecu_200signals_001	foundation	2814617367	171	1	1	0	72	70	100	100	0	0.047600000000000003	5	3	100	100	A	0	0	2	0
E5S200_5ecu_200signals_001	foundation	2847689960	34	1	2	0	64	29	10	10	0	0.047600000000000003	5	3	10	10	B	1	0	1	4
E5S200_5ecu_200signals_001	foundation	2847689960	34	2	2	1	100	39	10	10	0	0.049600000000000005	6	3	10	10	B	1	0	1	4
E5S200_5ecu_200signals_001	foundation	2858287300	131	1	1	0	19	17	10	10	0	0.061600000000000002	12	7	10	10	A	0	0	2	4
E5S200_5ecu_200signals_001	foundation	2868309917	17	1	1	0	87	42	10	20	0	0.047600000000000003	5	3	20	20	A	0	0	4	3
E5S200_5ecu_200signals_001	foundation	2871931314	147	1	1	0	46	26	10	10	0	0.049600000000000005	6	4	10	10	A	0	0	0	4
E5S200_5ecu_200signals_001	foundation	2875571575	25	1	1	0	49	1	1	1	0	0.049600000000000005	6	2	1	1	A	0	0	0	2
E5S200_5ecu_200signals_001	foundation	2875943073	197	1	1	0	87	42	10	20	0	0.047600000000000003	5	3	20	20	A	0	0	4	3
E5S200_5ecu_200signals_001	foundation	2881975622	78	1	1	0	82	73	100	100	0	0.045600000000000002	4	2	100	100	A	0	0	1	3
E5S200_5ecu_200signals_001	foundation	2935426257	69	1	1	0	116	78	100	100	0	0.0436	3	2	100	100	A	0	0	0	4
E5S200_5ecu_200signals_001	foundation	3000693998	133	1	2	0	29	21	10	10	0	0.049600000000000005	6	5	20	20	C	2	0	1	0
E5S200_5ecu_200signals_001	foundation	3000693998	133	2	2	1	108	46	20	20	0	0.053600000000000002	8	4	20	20	C	2	0	1	0
E5S200_5ecu_200signals_001	foundation	3040440725	12	1	1	0	26	20	10	10	0	0.061600000000000002	12	7	10	10	A	0	0	2	3
E5S200_5ecu_200signals_001	foundation	3073014171	31	1	1	0	4	56	100	100	0	0.045600000000000002	4	1	100	100	A	0	0	3	0
E5S200_5ecu_200signals_001	foundation	3097839720	161	1	1	0	26	20	10	10	0	0.061600000000000002	12	7	10	10	A	0	0	2	3
E5S200_5ecu_200signals_001	foundation	3143246069	54	1	1	0	88	33	10	10	0	0.047600000000000003	5	3	20	20	A	0	0	4	3
E5S200_5ecu_200signals_001	foundation	3168520565	189	1	1	0	36	24	10	10	0	0.069599999999999995	16	8	20	20	A	0	0	4	1
E5S200_5ecu_200signals_001	foundation	3196171599	61	1	1	0	79	84	1000	1000	0	0.0436	3	2	1000	1000	A	0	0	2	1
E5S200_5ecu_200signals_001	foundation	3210715452	59	1	1	0	7	57	100	100	0	0.039600000000000003	1	1	100	100	A	0	0	4	1
E5S200_5ecu_200signals_001	foundation	3335594059	49	1	1	0	24	8	5	5	0	0.1346	48	4	10	10	A	0	0	2	1
E5S200_5ecu_200signals_001	foundation	3369958211	106	1	2	0	35	80	1000	1000	0	0.061600000000000002	12	2	1000	1000	B	1	0	1	0
