[scheme_summary]
dataset	config	scheme	normal_bandwidth_utilization	fault_bandwidth_utilization	total_added_signal_copies	schedulable
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	0.582119	0.595187	53	1
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	always_on_tmr	0.590375	0.590375	53	1

[cluster_summary]
dataset	config	scheme	code	route_count	p_function_fault	p_threshold
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	1525577272	3	1.44329e-14	1
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	3847259885	3	0	2.77778e-12
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	always_on_tmr	1525577272	3	1.37668e-14	1
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	always_on_tmr	3847259885	3	0	2.77778e-12

[cluster_wcrt_summary]
dataset	config	scheme	code	period_ms	deadline_ms	normal_main_route_wcrt_ms	fault_main_route_wcrt_ms	tmr_all_route_wcrt_ms	activation_wcrt_ms	backup_route_wcrt_ms	compare_time_ms	backup_compute_time_ms	end_to_end_normal_wcrt_ms	end_to_end_fault_wcrt_ms	meets_deadline
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	1525577272	10	10	1.5496	1.6288	0	0.3708	2.9262	1	1	2.5496	6.9258	1
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	3847259885	100	100	6.4216	6.58	0	0.4104	4.9078	1	1	7.4216	13.8982	1
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	always_on_tmr	1525577272	10	10	0	0	2.791	0	0	1	0	3.791	3.791	1
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	always_on_tmr	3847259885	100	100	0	0	6.5854	0	0	1	0	7.5854	7.5854	1

[route_summary]
dataset	config	scheme	code	comm_id	level	type	src_ecu	dst_ecu	period_ms	deadline_ms	signal_instance_count	added_signal_copies	p_comm_fault	p_threshold	max_wcrt_ms
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	106914515	0	3	0	2	4	20	20	2	1	5.33456e-15	5.55556e-14	1.6288
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	116802572	0	3	0	1	0	1000	1000	2	1	3.79456e-15	2.77778e-12	7.33
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	386919265	0	3	0	3	2	20	20	2	1	3.05536e-15	5.55556e-14	2.9758
