# algorithm2: 按需三模冗余 + 功能路内同源通信副本。
# 正常模式带宽只统计 comm_id=0/1 的功能路；故障模式带宽统计全量功能路与事件触发控制报文。
# 事件报文集合 F_evt={f_act,f_iso,f_hang}，统一取 1 byte 负载，MIT 取对应功能簇原始信号周期。

[scheme_summary]
scheme	normal_bandwidth_utilization	fault_bandwidth_utilization	total_added_signal_copies	schedulable
on_demand_tmr	0.395284	0.522123	42	1
always_on_tmr	0.442165	0.442165	42	1

[cluster_summary]
scheme	code	route_count	p_function_fault	p_threshold
on_demand_tmr	103939951	3	0	5.55556e-14
on_demand_tmr	113192293	3	0	5.55556e-14
on_demand_tmr	198412244	3	0	5.55556e-14
on_demand_tmr	224847637	3	0	5.55556e-15
on_demand_tmr	226616174	3	0	2.77778e-12
on_demand_tmr	237697699	3	0	5.55556e-14
always_on_tmr	103939951	3	0	5.55556e-14
always_on_tmr	113192293	3	0	5.55556e-14
always_on_tmr	198412244	3	0	5.55556e-14
always_on_tmr	224847637	3	0	5.55556e-15
always_on_tmr	226616174	3	0	2.77778e-12
always_on_tmr	237697699	3	0	5.55556e-14

[cluster_wcrt_summary]
scheme	code	period_ms	deadline_ms	normal_main_route_wcrt_ms	fault_main_route_wcrt_ms	tmr_all_route_wcrt_ms	activation_wcrt_ms	backup_route_wcrt_ms	compare_time_ms	backup_compute_time_ms	end_to_end_normal_wcrt_ms	end_to_end_fault_wcrt_ms	meets_deadline
on_demand_tmr	103939951	20	20	1.6716	2.5052	0	0.4772	2.7864	0.01	0	1.6816	5.7888	1
on_demand_tmr	113192293	20	20	1.7944	2.6676	0	0.5168	2.7468	0.01	0	1.8044	5.9512	1
on_demand_tmr	198412244	20	20	1.8736	2.7864	0	0.5564	2.5052	0.01	0	1.8836	5.868	1
on_demand_tmr	224847637	2	2	0.234	0.232	0	0.3864	0.3468	0.01	0	0.244	0.9852	1
on_demand_tmr	226616174	1000	1000	3.5904	5.018	0	0.6356	5.5012	0.01	0	3.6004	11.1748	1
on_demand_tmr	237697699	20	20	1.9528	2.8656	0	0.596	2.5448	0.01	0	1.9628	6.0264	1
always_on_tmr	103939951	20	20	0	0	2.4736	0	0	0.01	0	2.4836	2.4836	1
always_on_tmr	113192293	20	20	0	0	1.9844	0	0	0.01	0	1.9944	1.9944	1
always_on_tmr	198412244	20	20	0	0	2.4736	0	0	0.01	0	2.4836	2.4836	1
always_on_tmr	224847637	2	2	0	0	0.3468	0	0	0.01	0	0.3568	0.3568	1
always_on_tmr	226616174	1000	1000	0	0	3.9032	0	0	0.01	0	3.9132	3.9132	1
always_on_tmr	237697699	20	20	0	0	2.3864	0	0	0.01	0	2.3964	2.3964	1

[route_summary]
scheme	code	comm_id	level	type	src_ecu	dst_ecu	period_ms	deadline_ms	signal_instance_count	added_signal_copies	p_comm_fault	p_threshold	max_wcrt_ms
